,HR,Dates,city,YR,M,D,MW,TEMP,DEWPOINT,AverageDailyMW,AverageDailyTemp,AverageDailyDewPoint
6477,6,27-09-2011,Delhi - BRPL,2011,9,27,1206.621298,31,21,1428.518298,28.35416667,21.1875
6478,7,27-09-2011,Delhi - BRPL,2011,9,27,1198.009298,32,22,1428.518298,28.35416667,21.1875
6479,8,27-09-2011,Delhi - BRPL,2011,9,27,1211.074298,32.5,21.5,1428.518298,28.35416667,21.1875
6480,9,27-09-2011,Delhi - BRPL,2011,9,27,1347.531298,33.5,20.5,1428.518298,28.35416667,21.1875
6481,0,28-09-2011,Delhi - BRPL,2011,9,28,1450.445298,23,19.5,1421.248756,27.9375,20.66666667
6482,1,28-09-2011,Delhi - BRPL,2011,9,28,1343.718298,25,19,1421.248756,27.9375,20.66666667
6483,10,28-09-2011,Delhi - BRPL,2011,9,28,1402.592298,34,21,1421.248756,27.9375,20.66666667
6484,11,28-09-2011,Delhi - BRPL,2011,9,28,1426.694298,32,21,1421.248756,27.9375,20.66666667
6485,12,28-09-2011,Delhi - BRPL,2011,9,28,1473.295298,31,21,1421.248756,27.9375,20.66666667
6486,13,28-09-2011,Delhi - BRPL,2011,9,28,1472.104298,30,21,1421.248756,27.9375,20.66666667
6487,14,28-09-2011,Delhi - BRPL,2011,9,28,1531.923298,30,21,1421.248756,27.9375,20.66666667
6488,15,28-09-2011,Delhi - BRPL,2011,9,28,1561.119298,29.5,21.5,1421.248756,27.9375,20.66666667
6489,16,28-09-2011,Delhi - BRPL,2011,9,28,1535.238298,28,22,1421.248756,27.9375,20.66666667
6490,17,28-09-2011,Delhi - BRPL,2011,9,28,1474.244298,27.5,22,1421.248756,27.9375,20.66666667
6491,18,28-09-2011,Delhi - BRPL,2011,9,28,1572.323298,26,23,1421.248756,27.9375,20.66666667
6492,19,28-09-2011,Delhi - BRPL,2011,9,28,1635.166298,24,22,1421.248756,27.9375,20.66666667
6493,2,28-09-2011,Delhi - BRPL,2011,9,28,1283.986298,25,19,1421.248756,27.9375,20.66666667
6494,20,28-09-2011,Delhi - BRPL,2011,9,28,1607.520298,23.5,22,1421.248756,27.9375,20.66666667
6495,21,28-09-2011,Delhi - BRPL,2011,9,28,1596.062298,23,19.5,1421.248756,27.9375,20.66666667
6496,22,28-09-2011,Delhi - BRPL,2011,9,28,1606.893298,23,19,1421.248756,27.9375,20.66666667
6497,23,28-09-2011,Delhi - BRPL,2011,9,28,1532.350298,22,18.5,1421.248756,27.9375,20.66666667
6498,3,28-09-2011,Delhi - BRPL,2011,9,28,1230.271298,26.5,20,1421.248756,27.9375,20.66666667
6499,4,28-09-2011,Delhi - BRPL,2011,9,28,1200.054298,28.5,20,1421.248756,27.9375,20.66666667
6500,5,28-09-2011,Delhi - BRPL,2011,9,28,1205.739298,30.5,20,1421.248756,27.9375,20.66666667
6501,6,28-09-2011,Delhi - BRPL,2011,9,28,1236.528298,31,21,1421.248756,27.9375,20.66666667
6502,7,28-09-2011,Delhi - BRPL,2011,9,28,1193.713298,31.5,21,1421.248756,27.9375,20.66666667
6503,8,28-09-2011,Delhi - BRPL,2011,9,28,1216.800298,33,21,1421.248756,27.9375,20.66666667
6504,9,28-09-2011,Delhi - BRPL,2011,9,28,1321.186298,33,21,1421.248756,27.9375,20.66666667
6505,0,29-09-2011,Delhi - BRPL,2011,9,29,1419.261298,22,18,1376.411881,27.72916667,18.625
6506,1,29-09-2011,Delhi - BRPL,2011,9,29,1310.782298,22,19,1376.411881,27.72916667,18.625
6507,10,29-09-2011,Delhi - BRPL,2011,9,29,1406.081298,33,17,1376.411881,27.72916667,18.625
6508,11,29-09-2011,Delhi - BRPL,2011,9,29,1423.184298,33,16.5,1376.411881,27.72916667,18.625
6509,12,29-09-2011,Delhi - BRPL,2011,9,29,1432.808298,32,16.5,1376.411881,27.72916667,18.625
6510,13,29-09-2011,Delhi - BRPL,2011,9,29,1423.489298,31,18.5,1376.411881,27.72916667,18.625
6511,14,29-09-2011,Delhi - BRPL,2011,9,29,1468.988298,30,19,1376.411881,27.72916667,18.625
6512,15,29-09-2011,Delhi - BRPL,2011,9,29,1461.857298,29,19,1376.411881,27.72916667,18.625
6513,16,29-09-2011,Delhi - BRPL,2011,9,29,1471.616298,28,19,1376.411881,27.72916667,18.625
6514,17,29-09-2011,Delhi - BRPL,2011,9,29,1436.127298,27,18.5,1376.411881,27.72916667,18.625
6515,18,29-09-2011,Delhi - BRPL,2011,9,29,1527.517298,25.5,18.5,1376.411881,27.72916667,18.625
6516,19,29-09-2011,Delhi - BRPL,2011,9,29,1601.531298,24.5,19,1376.411881,27.72916667,18.625
6517,2,29-09-2011,Delhi - BRPL,2011,9,29,1228.627298,24,19,1376.411881,27.72916667,18.625
6518,20,29-09-2011,Delhi - BRPL,2011,9,29,1563.014298,23.5,18.5,1376.411881,27.72916667,18.625
6519,21,29-09-2011,Delhi - BRPL,2011,9,29,1545.755298,23,18,1376.411881,27.72916667,18.625
6520,22,29-09-2011,Delhi - BRPL,2011,9,29,1545.407298,23,18,1376.411881,27.72916667,18.625
6521,23,29-09-2011,Delhi - BRPL,2011,9,29,1477.891298,22,18,1376.411881,27.72916667,18.625
6522,3,29-09-2011,Delhi - BRPL,2011,9,29,1174.733298,25,20,1376.411881,27.72916667,18.625
6523,4,29-09-2011,Delhi - BRPL,2011,9,29,1138.775298,28.5,20,1376.411881,27.72916667,18.625
6524,5,29-09-2011,Delhi - BRPL,2011,9,29,1143.972298,30,20,1376.411881,27.72916667,18.625
6525,6,29-09-2011,Delhi - BRPL,2011,9,29,1178.808298,31.5,20,1376.411881,27.72916667,18.625
6526,7,29-09-2011,Delhi - BRPL,2011,9,29,1154.796298,32,19.5,1376.411881,27.72916667,18.625
6527,8,29-09-2011,Delhi - BRPL,2011,9,29,1186.042298,33,19.5,1376.411881,27.72916667,18.625
6528,9,29-09-2011,Delhi - BRPL,2011,9,29,1312.817298,33,18,1376.411881,27.72916667,18.625
6529,0,30-09-2011,Delhi - BRPL,2011,9,30,1358.538298,22,18,1355.932931,27.60416667,18.58333333
6530,1,30-09-2011,Delhi - BRPL,2011,9,30,1254.805298,22,18.5,1355.932931,27.60416667,18.58333333
6531,10,30-09-2011,Delhi - BRPL,2011,9,30,1406.198298,33,17,1355.932931,27.60416667,18.58333333
6532,11,30-09-2011,Delhi - BRPL,2011,9,30,1437.247298,33,17,1355.932931,27.60416667,18.58333333
6533,12,30-09-2011,Delhi - BRPL,2011,9,30,1426.273298,31.5,17,1355.932931,27.60416667,18.58333333
6534,13,30-09-2011,Delhi - BRPL,2011,9,30,1384.117298,31,18,1355.932931,27.60416667,18.58333333
6535,14,30-09-2011,Delhi - BRPL,2011,9,30,1422.746298,29.5,18,1355.932931,27.60416667,18.58333333
6536,15,30-09-2011,Delhi - BRPL,2011,9,30,1462.545298,29,19,1355.932931,27.60416667,18.58333333
6537,16,30-09-2011,Delhi - BRPL,2011,9,30,1461.025298,28,20,1355.932931,27.60416667,18.58333333
6538,17,30-09-2011,Delhi - BRPL,2011,9,30,1452.252298,28,18.5,1355.932931,27.60416667,18.58333333
6539,18,30-09-2011,Delhi - BRPL,2011,9,30,1549.964498,26,19.5,1355.932931,27.60416667,18.58333333
6540,19,30-09-2011,Delhi - BRPL,2011,9,30,1577.352098,24,20.5,1355.932931,27.60416667,18.58333333
6541,2,30-09-2011,Delhi - BRPL,2011,9,30,1192.658298,24,18.5,1355.932931,27.60416667,18.58333333
6542,20,30-09-2011,Delhi - BRPL,2011,9,30,1538.074098,23.5,21,1355.932931,27.60416667,18.58333333
6543,21,30-09-2011,Delhi - BRPL,2011,9,30,1508.860098,23,21,1355.932931,27.60416667,18.58333333
6544,22,30-09-2011,Delhi - BRPL,2011,9,30,1498.018098,21.5,19.5,1355.932931,27.60416667,18.58333333
6545,23,30-09-2011,Delhi - BRPL,2011,9,30,1433.024098,21,19,1355.932931,27.60416667,18.58333333
6546,3,30-09-2011,Delhi - BRPL,2011,9,30,1139.227298,26,18,1355.932931,27.60416667,18.58333333
6547,4,30-09-2011,Delhi - BRPL,2011,9,30,1109.524298,28,19,1355.932931,27.60416667,18.58333333
6548,5,30-09-2011,Delhi - BRPL,2011,9,30,1124.903298,29.5,19,1355.932931,27.60416667,18.58333333
6549,6,30-09-2011,Delhi - BRPL,2011,9,30,1165.553298,31,19,1355.932931,27.60416667,18.58333333
6550,7,30-09-2011,Delhi - BRPL,2011,9,30,1155.789298,31.5,19,1355.932931,27.60416667,18.58333333
6551,8,30-09-2011,Delhi - BRPL,2011,9,30,1186.497298,33,16,1355.932931,27.60416667,18.58333333
6552,9,30-09-2011,Delhi - BRPL,2011,9,30,1297.195298,33.5,16,1355.932931,27.60416667,18.58333333
6553,0,01-10-2011,Delhi - BRPL,2011,10,1,1319.963298,22,18,1301.235631,27.52083333,18.77083333
6554,1,01-10-2011,Delhi - BRPL,2011,10,1,1234.472298,21,17,1301.235631,27.52083333,18.77083333
6555,10,01-10-2011,Delhi - BRPL,2011,10,1,1311.102298,33,17,1301.235631,27.52083333,18.77083333
6556,11,01-10-2011,Delhi - BRPL,2011,10,1,1343.732298,33,17.5,1301.235631,27.52083333,18.77083333
6557,12,01-10-2011,Delhi - BRPL,2011,10,1,1341.343298,31.5,18,1301.235631,27.52083333,18.77083333
6558,13,01-10-2011,Delhi - BRPL,2011,10,1,1332.745298,30.5,19,1301.235631,27.52083333,18.77083333
6559,14,01-10-2011,Delhi - BRPL,2011,10,1,1375.071298,29.5,19.5,1301.235631,27.52083333,18.77083333
6560,15,01-10-2011,Delhi - BRPL,2011,10,1,1372.345298,29,20.5,1301.235631,27.52083333,18.77083333
6561,16,01-10-2011,Delhi - BRPL,2011,10,1,1377.329298,29,21,1301.235631,27.52083333,18.77083333
6562,17,01-10-2011,Delhi - BRPL,2011,10,1,1376.227298,26,21.5,1301.235631,27.52083333,18.77083333
6563,18,01-10-2011,Delhi - BRPL,2011,10,1,1465.647298,26,21,1301.235631,27.52083333,18.77083333
6564,19,01-10-2011,Delhi - BRPL,2011,10,1,1447.463298,24,21,1301.235631,27.52083333,18.77083333
6565,2,01-10-2011,Delhi - BRPL,2011,10,1,1183.891298,22,18,1301.235631,27.52083333,18.77083333
6566,20,01-10-2011,Delhi - BRPL,2011,10,1,1509.829298,24,21,1301.235631,27.52083333,18.77083333
6567,21,01-10-2011,Delhi - BRPL,2011,10,1,1481.156298,23.5,20.5,1301.235631,27.52083333,18.77083333
6568,22,01-10-2011,Delhi - BRPL,2011,10,1,1457.506298,22.5,19.5,1301.235631,27.52083333,18.77083333
6569,23,01-10-2011,Delhi - BRPL,2011,10,1,1421.126298,22,18.5,1301.235631,27.52083333,18.77083333
6570,3,01-10-2011,Delhi - BRPL,2011,10,1,1130.893298,25.5,17,1301.235631,27.52083333,18.77083333
6571,4,01-10-2011,Delhi - BRPL,2011,10,1,1096.896298,27,17,1301.235631,27.52083333,18.77083333
6572,5,01-10-2011,Delhi - BRPL,2011,10,1,1096.788298,29.5,17,1301.235631,27.52083333,18.77083333
6573,6,01-10-2011,Delhi - BRPL,2011,10,1,1110.726298,31.5,17.5,1301.235631,27.52083333,18.77083333
6574,7,01-10-2011,Delhi - BRPL,2011,10,1,1110.888298,32.5,18,1301.235631,27.52083333,18.77083333
6575,8,01-10-2011,Delhi - BRPL,2011,10,1,1120.132298,33,18,1301.235631,27.52083333,18.77083333
6576,9,01-10-2011,Delhi - BRPL,2011,10,1,1212.378298,33,17.5,1301.235631,27.52083333,18.77083333
6577,0,02-10-2011,Delhi - BRPL,2011,10,2,1333.968298,21.5,17.5,1155.062548,28.08333333,17.5625
6578,1,02-10-2011,Delhi - BRPL,2011,10,2,1236.228298,22,16,1155.062548,28.08333333,17.5625
6579,10,02-10-2011,Delhi - BRPL,2011,10,2,1036.747298,33,16,1155.062548,28.08333333,17.5625
6580,11,02-10-2011,Delhi - BRPL,2011,10,2,1047.244298,33,16,1155.062548,28.08333333,17.5625
6581,12,02-10-2011,Delhi - BRPL,2011,10,2,1062.814298,31.5,17.5,1155.062548,28.08333333,17.5625
6582,13,02-10-2011,Delhi - BRPL,2011,10,2,1059.352298,30,17,1155.062548,28.08333333,17.5625
6583,14,02-10-2011,Delhi - BRPL,2011,10,2,1082.883298,30,18.5,1155.062548,28.08333333,17.5625
6584,15,02-10-2011,Delhi - BRPL,2011,10,2,1097.242298,30,19,1155.062548,28.08333333,17.5625
6585,16,02-10-2011,Delhi - BRPL,2011,10,2,1092.828298,28.5,20,1155.062548,28.08333333,17.5625
6586,17,02-10-2011,Delhi - BRPL,2011,10,2,1101.484298,28,20,1155.062548,28.08333333,17.5625
6587,18,02-10-2011,Delhi - BRPL,2011,10,2,1251.004298,26,20,1155.062548,28.08333333,17.5625
6588,19,02-10-2011,Delhi - BRPL,2011,10,2,1337.850298,24.5,20,1155.062548,28.08333333,17.5625
6589,2,02-10-2011,Delhi - BRPL,2011,10,2,1178.458298,23,17,1155.062548,28.08333333,17.5625
6590,20,02-10-2011,Delhi - BRPL,2011,10,2,1341.896298,24.5,20,1155.062548,28.08333333,17.5625
6591,21,02-10-2011,Delhi - BRPL,2011,10,2,1360.121298,24,19,1155.062548,28.08333333,17.5625
6592,22,02-10-2011,Delhi - BRPL,2011,10,2,1365.011298,24,18,1155.062548,28.08333333,17.5625
6593,23,02-10-2011,Delhi - BRPL,2011,10,2,1346.758298,23.5,15.5,1155.062548,28.08333333,17.5625
6594,3,02-10-2011,Delhi - BRPL,2011,10,2,1127.135298,25,16,1155.062548,28.08333333,17.5625
6595,4,02-10-2011,Delhi - BRPL,2011,10,2,1080.547298,28.5,17,1155.062548,28.08333333,17.5625
6596,5,02-10-2011,Delhi - BRPL,2011,10,2,1065.297298,30.5,17,1155.062548,28.08333333,17.5625
6597,6,02-10-2011,Delhi - BRPL,2011,10,2,1046.913298,32.5,15,1155.062548,28.08333333,17.5625
6598,7,02-10-2011,Delhi - BRPL,2011,10,2,1031.421298,33.5,15.5,1155.062548,28.08333333,17.5625
6599,8,02-10-2011,Delhi - BRPL,2011,10,2,1023.110298,33.5,16.5,1155.062548,28.08333333,17.5625
6600,9,02-10-2011,Delhi - BRPL,2011,10,2,1015.183298,33.5,17.5,1155.062548,28.08333333,17.5625
6601,0,03-10-2011,Delhi - BRPL,2011,10,3,1261.295298,23,17,1303.379111,28.33333333,18.04166667
6602,1,03-10-2011,Delhi - BRPL,2011,10,3,1175.893298,22.5,17,1303.379111,28.33333333,18.04166667
6603,10,03-10-2011,Delhi - BRPL,2011,10,3,1359.092178,33,17,1303.379111,28.33333333,18.04166667
6604,11,03-10-2011,Delhi - BRPL,2011,10,3,1339.085458,33,17,1303.379111,28.33333333,18.04166667
6605,12,03-10-2011,Delhi - BRPL,2011,10,3,1364.348258,31.5,17.5,1303.379111,28.33333333,18.04166667
6606,13,03-10-2011,Delhi - BRPL,2011,10,3,1365.232298,31,18,1303.379111,28.33333333,18.04166667
6607,14,03-10-2011,Delhi - BRPL,2011,10,3,1391.871298,31,19,1303.379111,28.33333333,18.04166667
6608,15,03-10-2011,Delhi - BRPL,2011,10,3,1406.529298,30.5,19,1303.379111,28.33333333,18.04166667
6609,16,03-10-2011,Delhi - BRPL,2011,10,3,1415.361298,29,20,1303.379111,28.33333333,18.04166667
6610,17,03-10-2011,Delhi - BRPL,2011,10,3,1429.521298,28,20,1303.379111,28.33333333,18.04166667
6611,18,03-10-2011,Delhi - BRPL,2011,10,3,1473.625298,27,19,1303.379111,28.33333333,18.04166667
6612,19,03-10-2011,Delhi - BRPL,2011,10,3,1535.073298,27,19,1303.379111,28.33333333,18.04166667
6613,2,03-10-2011,Delhi - BRPL,2011,10,3,1119.704298,25,18,1303.379111,28.33333333,18.04166667
6614,20,03-10-2011,Delhi - BRPL,2011,10,3,1521.522298,25.5,18.5,1303.379111,28.33333333,18.04166667
6615,21,03-10-2011,Delhi - BRPL,2011,10,3,1489.089298,25,17,1303.379111,28.33333333,18.04166667
6616,22,03-10-2011,Delhi - BRPL,2011,10,3,1485.008298,23,17,1303.379111,28.33333333,18.04166667
6617,23,03-10-2011,Delhi - BRPL,2011,10,3,1433.797298,23,16.5,1303.379111,28.33333333,18.04166667
6618,3,03-10-2011,Delhi - BRPL,2011,10,3,1070.936298,25.5,18,1303.379111,28.33333333,18.04166667
6619,4,03-10-2011,Delhi - BRPL,2011,10,3,1034.951298,27.5,18,1303.379111,28.33333333,18.04166667
6620,5,03-10-2011,Delhi - BRPL,2011,10,3,1036.978298,30,17.5,1303.379111,28.33333333,18.04166667
6621,6,03-10-2011,Delhi - BRPL,2011,10,3,1070.231298,31,18,1303.379111,28.33333333,18.04166667
6622,7,03-10-2011,Delhi - BRPL,2011,10,3,1099.869298,32,19,1303.379111,28.33333333,18.04166667
6623,8,03-10-2011,Delhi - BRPL,2011,10,3,1140.331298,33,18,1303.379111,28.33333333,18.04166667
6624,9,03-10-2011,Delhi - BRPL,2011,10,3,1261.750818,33,18,1303.379111,28.33333333,18.04166667
6625,0,04-10-2011,Delhi - BRPL,2011,10,4,1331.989298,22.5,16,1328.733048,28.58333333,19.14583333
6626,1,04-10-2011,Delhi - BRPL,2011,10,4,1235.735298,22,16.5,1328.733048,28.58333333,19.14583333
6627,10,04-10-2011,Delhi - BRPL,2011,10,4,1368.188298,33.5,18.5,1328.733048,28.58333333,19.14583333
6628,11,04-10-2011,Delhi - BRPL,2011,10,4,1381.458298,33,18,1328.733048,28.58333333,19.14583333
6629,12,04-10-2011,Delhi - BRPL,2011,10,4,1405.494298,32,17.5,1328.733048,28.58333333,19.14583333
6630,13,04-10-2011,Delhi - BRPL,2011,10,4,1321.618298,31,18.5,1328.733048,28.58333333,19.14583333
6631,14,04-10-2011,Delhi - BRPL,2011,10,4,1429.351298,29.5,20,1328.733048,28.58333333,19.14583333
6632,15,04-10-2011,Delhi - BRPL,2011,10,4,1428.041298,29,20,1328.733048,28.58333333,19.14583333
6633,16,04-10-2011,Delhi - BRPL,2011,10,4,1424.396298,28.5,21,1328.733048,28.58333333,19.14583333
6634,17,04-10-2011,Delhi - BRPL,2011,10,4,1421.475298,28,21,1328.733048,28.58333333,19.14583333
6635,18,04-10-2011,Delhi - BRPL,2011,10,4,1522.266298,27.5,21,1328.733048,28.58333333,19.14583333
6636,19,04-10-2011,Delhi - BRPL,2011,10,4,1548.097298,28,20.5,1328.733048,28.58333333,19.14583333
6637,2,04-10-2011,Delhi - BRPL,2011,10,4,1168.979298,24,17,1328.733048,28.58333333,19.14583333
6638,20,04-10-2011,Delhi - BRPL,2011,10,4,1501.874298,27,20.5,1328.733048,28.58333333,19.14583333
6639,21,04-10-2011,Delhi - BRPL,2011,10,4,1480.647298,26.5,20,1328.733048,28.58333333,19.14583333
6640,22,04-10-2011,Delhi - BRPL,2011,10,4,1476.024298,26,20,1328.733048,28.58333333,19.14583333
6641,23,04-10-2011,Delhi - BRPL,2011,10,4,1433.388298,26,20,1328.733048,28.58333333,19.14583333
6642,3,04-10-2011,Delhi - BRPL,2011,10,4,1111.797298,26,17.5,1328.733048,28.58333333,19.14583333
6643,4,04-10-2011,Delhi - BRPL,2011,10,4,1085.793298,28,17.5,1328.733048,28.58333333,19.14583333
6644,5,04-10-2011,Delhi - BRPL,2011,10,4,1112.667298,30,19.5,1328.733048,28.58333333,19.14583333
6645,6,04-10-2011,Delhi - BRPL,2011,10,4,1132.238298,31,20,1328.733048,28.58333333,19.14583333
6646,7,04-10-2011,Delhi - BRPL,2011,10,4,1141.964298,31.5,20,1328.733048,28.58333333,19.14583333
6647,8,04-10-2011,Delhi - BRPL,2011,10,4,1161.077298,32.5,20,1328.733048,28.58333333,19.14583333
6648,9,04-10-2011,Delhi - BRPL,2011,10,4,1265.030298,33,19,1328.733048,28.58333333,19.14583333
6649,0,05-10-2011,Delhi - BRPL,2011,10,5,1328.673298,23.5,20,1305.151965,28.35416667,18.91666667
6650,1,05-10-2011,Delhi - BRPL,2011,10,5,1140.339298,23,19,1305.151965,28.35416667,18.91666667
6651,10,05-10-2011,Delhi - BRPL,2011,10,5,1337.591298,33,16.5,1305.151965,28.35416667,18.91666667
6652,11,05-10-2011,Delhi - BRPL,2011,10,5,1399.543298,33,16,1305.151965,28.35416667,18.91666667
6653,12,05-10-2011,Delhi - BRPL,2011,10,5,1388.550298,32.5,16.5,1305.151965,28.35416667,18.91666667
6654,13,05-10-2011,Delhi - BRPL,2011,10,5,1356.727298,30.5,17.5,1305.151965,28.35416667,18.91666667
6655,14,05-10-2011,Delhi - BRPL,2011,10,5,1363.863298,30,18.5,1305.151965,28.35416667,18.91666667
6656,15,05-10-2011,Delhi - BRPL,2011,10,5,1305.565298,29,19.5,1305.151965,28.35416667,18.91666667
6657,16,05-10-2011,Delhi - BRPL,2011,10,5,1368.376298,28,20,1305.151965,28.35416667,18.91666667
6658,17,05-10-2011,Delhi - BRPL,2011,10,5,1386.428298,27,20,1305.151965,28.35416667,18.91666667
6659,18,05-10-2011,Delhi - BRPL,2011,10,5,1542.261298,27,21,1305.151965,28.35416667,18.91666667
6660,19,05-10-2011,Delhi - BRPL,2011,10,5,1545.717298,27,21,1305.151965,28.35416667,18.91666667
6661,2,05-10-2011,Delhi - BRPL,2011,10,5,1073.499298,24,19,1305.151965,28.35416667,18.91666667
6662,20,05-10-2011,Delhi - BRPL,2011,10,5,1489.147298,26.5,21,1305.151965,28.35416667,18.91666667
6663,21,05-10-2011,Delhi - BRPL,2011,10,5,1452.104298,25.5,20.5,1305.151965,28.35416667,18.91666667
6664,22,05-10-2011,Delhi - BRPL,2011,10,5,1450.351298,24.5,20.5,1305.151965,28.35416667,18.91666667
6665,23,05-10-2011,Delhi - BRPL,2011,10,5,1414.876298,23,21,1305.151965,28.35416667,18.91666667
6666,3,05-10-2011,Delhi - BRPL,2011,10,5,1042.806298,26.5,18,1305.151965,28.35416667,18.91666667
6667,4,05-10-2011,Delhi - BRPL,2011,10,5,1060.410298,28,18,1305.151965,28.35416667,18.91666667
6668,5,05-10-2011,Delhi - BRPL,2011,10,5,1139.200298,30,17.5,1305.151965,28.35416667,18.91666667
6669,6,05-10-2011,Delhi - BRPL,2011,10,5,1162.949298,31,18,1305.151965,28.35416667,18.91666667
6670,7,05-10-2011,Delhi - BRPL,2011,10,5,1160.165298,32,19,1305.151965,28.35416667,18.91666667
6671,8,05-10-2011,Delhi - BRPL,2011,10,5,1160.691298,33,18.5,1305.151965,28.35416667,18.91666667
6672,9,05-10-2011,Delhi - BRPL,2011,10,5,1253.809298,33,17.5,1305.151965,28.35416667,18.91666667
6673,0,06-10-2011,Delhi - BRPL,2011,10,6,1338.990298,23,20,1216.110173,28.0625,19.25
6674,1,06-10-2011,Delhi - BRPL,2011,10,6,1258.333298,23,20,1216.110173,28.0625,19.25
6675,10,06-10-2011,Delhi - BRPL,2011,10,6,1195.187298,33,17.5,1216.110173,28.0625,19.25
6676,11,06-10-2011,Delhi - BRPL,2011,10,6,1204.383298,33,17,1216.110173,28.0625,19.25
6677,12,06-10-2011,Delhi - BRPL,2011,10,6,1195.995298,32,17.5,1216.110173,28.0625,19.25
6678,13,06-10-2011,Delhi - BRPL,2011,10,6,1185.414298,30.5,18.5,1216.110173,28.0625,19.25
6679,14,06-10-2011,Delhi - BRPL,2011,10,6,1197.260298,29.5,19,1216.110173,28.0625,19.25
6680,15,06-10-2011,Delhi - BRPL,2011,10,6,1211.570298,28.5,19,1216.110173,28.0625,19.25
6681,16,06-10-2011,Delhi - BRPL,2011,10,6,1181.381298,27.5,20,1216.110173,28.0625,19.25
6682,17,06-10-2011,Delhi - BRPL,2011,10,6,1151.662298,27,20,1216.110173,28.0625,19.25
6683,18,06-10-2011,Delhi - BRPL,2011,10,6,1238.539298,26.5,20,1216.110173,28.0625,19.25
6684,19,06-10-2011,Delhi - BRPL,2011,10,6,1299.667298,25.5,20,1216.110173,28.0625,19.25
6685,2,06-10-2011,Delhi - BRPL,2011,10,6,1209.802298,24.5,20,1216.110173,28.0625,19.25
6686,20,06-10-2011,Delhi - BRPL,2011,10,6,1335.525298,24.5,20,1216.110173,28.0625,19.25
6687,21,06-10-2011,Delhi - BRPL,2011,10,6,1373.599298,23,20,1216.110173,28.0625,19.25
6688,22,06-10-2011,Delhi - BRPL,2011,10,6,1395.142298,23,19,1216.110173,28.0625,19.25
6689,23,06-10-2011,Delhi - BRPL,2011,10,6,1355.016298,22.5,19,1216.110173,28.0625,19.25
6690,3,06-10-2011,Delhi - BRPL,2011,10,6,1163.440298,26.5,20,1216.110173,28.0625,19.25
6691,4,06-10-2011,Delhi - BRPL,2011,10,6,1129.712298,28.5,20,1216.110173,28.0625,19.25
6692,5,06-10-2011,Delhi - BRPL,2011,10,6,1119.702298,30.5,20,1216.110173,28.0625,19.25
6693,6,06-10-2011,Delhi - BRPL,2011,10,6,1107.620298,32,20,1216.110173,28.0625,19.25
6694,7,06-10-2011,Delhi - BRPL,2011,10,6,1100.141298,33,20,1216.110173,28.0625,19.25
6695,8,06-10-2011,Delhi - BRPL,2011,10,6,1100.494298,33.5,18,1216.110173,28.0625,19.25
6696,9,06-10-2011,Delhi - BRPL,2011,10,6,1138.063298,33,17.5,1216.110173,28.0625,19.25
6697,0,07-10-2011,Delhi - BRPL,2011,10,7,1258.894298,22,19,1244.059173,28.16666667,18.5625
6698,1,07-10-2011,Delhi - BRPL,2011,10,7,1192.789298,22.5,19,1244.059173,28.16666667,18.5625
6699,10,07-10-2011,Delhi - BRPL,2011,10,7,1225.642298,33,15,1244.059173,28.16666667,18.5625
6700,11,07-10-2011,Delhi - BRPL,2011,10,7,1160.098298,33,15,1244.059173,28.16666667,18.5625
6701,12,07-10-2011,Delhi - BRPL,2011,10,7,1240.538298,31.5,16.5,1244.059173,28.16666667,18.5625
6702,13,07-10-2011,Delhi - BRPL,2011,10,7,1224.709298,30,19,1244.059173,28.16666667,18.5625
6703,14,07-10-2011,Delhi - BRPL,2011,10,7,1235.042298,29,19,1244.059173,28.16666667,18.5625
6704,15,07-10-2011,Delhi - BRPL,2011,10,7,1228.844298,29,19,1244.059173,28.16666667,18.5625
6705,16,07-10-2011,Delhi - BRPL,2011,10,7,1190.324298,28.5,19,1244.059173,28.16666667,18.5625
6706,17,07-10-2011,Delhi - BRPL,2011,10,7,1225.254298,28,19,1244.059173,28.16666667,18.5625
6707,18,07-10-2011,Delhi - BRPL,2011,10,7,1439.086298,27.5,19,1244.059173,28.16666667,18.5625
6708,19,07-10-2011,Delhi - BRPL,2011,10,7,1574.589298,26.5,19,1244.059173,28.16666667,18.5625
6709,2,07-10-2011,Delhi - BRPL,2011,10,7,1141.151298,25,19,1244.059173,28.16666667,18.5625
6710,20,07-10-2011,Delhi - BRPL,2011,10,7,1444.411298,25.5,19,1244.059173,28.16666667,18.5625
6711,21,07-10-2011,Delhi - BRPL,2011,10,7,1390.875298,24,19,1244.059173,28.16666667,18.5625
