"city","YR","M","D","MWh"
"Omaha",2013,5,12,24175
"Omaha",2013,5,13,28346
"Omaha",2013,5,14,35147
"Omaha",2013,5,15,34057
"Omaha",2013,5,16,34217
"Omaha",2013,5,17,35921
"Omaha",2013,5,18,33446
"Omaha",2013,5,19,29151
"Omaha",2013,5,20,29897
"Omaha",2013,5,21,27904
"Omaha",2013,5,22,27001
"Omaha",2013,5,23,27853
"Omaha",2013,5,24,27533
"Omaha",2013,5,25,26937
"Omaha",2013,5,26,27130
"Omaha",2013,5,27,27729
"Omaha",2013,5,28,32616
"Omaha",2013,5,29,31542
"Omaha",2013,5,30,30214
"Omaha",2013,5,31,30058
"Omaha",2013,6,1,25319
"Omaha",2013,6,2,24858
"Omaha",2013,6,3,27746
"Omaha",2013,6,4,28964
"Omaha",2013,6,5,28689
"Omaha",2013,6,6,28621
"Omaha",2013,6,7,28735
"Omaha",2013,6,8,25890
"Omaha",2013,6,9,25281
"Omaha",2013,6,10,30011
"Omaha",2013,6,11,34689
"Omaha",2013,6,12,37282
"Omaha",2013,6,13,31472
"Omaha",2013,6,14,32950
"Omaha",2013,6,15,31519
"Omaha",2013,6,16,32975
"Omaha",2013,6,17,36695
"Omaha",2013,6,18,34049
"Omaha",2013,6,19,35855
"Omaha",2013,6,20,39433
"Omaha",2013,6,21,42575
"Omaha",2013,6,22,37935
"Omaha",2013,6,23,33210
"Omaha",2013,6,24,34781
"Omaha",2013,6,25,38265
"Omaha",2013,6,26,40875
"Omaha",2013,6,27,35349
"Omaha",2013,6,28,36194
"Omaha",2013,6,29,31324
"Omaha",2013,6,30,29304
"Omaha",2013,7,1,32957
"Omaha",2013,7,2,32718
"Omaha",2013,7,3,33737
"Omaha",2013,7,4,31564
"Omaha",2013,7,5,34120
"Omaha",2013,7,6,35281
"Omaha",2013,7,7,37836
"Omaha",2013,7,8,41537
"Omaha",2013,7,9,44192
"Omaha",2013,7,10,40640
"Omaha",2013,7,11,38056
"Omaha",2013,7,12,39494
"Omaha",2013,7,13,37990
"Omaha",2013,7,14,36500
"Omaha",2013,7,15,39539
"Omaha",2013,7,16,41603
"Omaha",2013,7,17,43400
"Omaha",2013,7,18,43966
"Omaha",2013,7,19,42370
"Omaha",2013,7,20,37415
"Omaha",2013,7,21,37529
"Omaha",2013,7,22,42295
"Omaha",2013,7,23,37284
"Omaha",2013,7,24,36651
"Omaha",2013,7,25,36010
"Omaha",2013,7,26,33883
"Omaha",2013,7,27,28228
"Omaha",2013,7,28,27955
"Omaha",2013,7,29,29402
"Omaha",2013,7,30,31566
"Omaha",2013,7,31,35880
"Omaha",2013,8,1,35925
"Omaha",2013,8,2,35339
"Omaha",2013,8,3,31011
"Omaha",2013,8,4,29799
"Omaha",2013,8,5,36239
"Omaha",2013,8,6,37787
"Omaha",2013,8,7,37789
"Omaha",2013,8,8,33638
"Omaha",2013,8,9,34735
"Omaha",2013,8,10,31950
"Omaha",2013,8,11,33762
"Omaha",2013,8,12,37893
"Omaha",2013,8,13,34786
"Omaha",2013,8,14,31476
"Omaha",2013,8,15,29522
"Omaha",2013,8,16,29807
"Omaha",2013,8,17,29757
"Omaha",2013,8,18,29928
"Omaha",2013,8,19,36368
"Omaha",2013,8,20,39542
"Omaha",2013,8,21,41133
"Omaha",2013,8,22,38206
"Omaha",2013,8,23,39182
"Omaha",2013,8,24,39488
"Omaha",2013,8,25,41429
"Omaha",2013,8,26,43991
"Omaha",2013,8,27,44286
"Omaha",2013,8,28,42949
"Omaha",2013,8,29,43752
"Omaha",2013,8,30,44172
"Omaha",2013,8,31,38983
"Omaha",2013,9,1,33792
"Omaha",2013,9,2,30257
"Omaha",2013,9,3,33777
"Omaha",2013,9,4,36054
"Omaha",2013,9,5,35775
"Omaha",2013,9,6,38251
"Omaha",2013,9,7,36939
"Omaha",2013,9,8,37482
"Omaha",2013,9,9,42218
"Omaha",2013,9,10,39851
"Omaha",2013,9,11,36444
"Omaha",2013,9,12,33942
"Omaha",2013,9,13,30099
"Omaha",2013,9,14,26829
"Omaha",2013,9,15,26561
"Omaha",2013,9,16,27467
"Omaha",2013,9,17,25923
"Omaha",2013,9,18,32899
"Omaha",2013,9,19,30971
"Omaha",2013,9,20,26224
"Omaha",2013,9,21,25316
"Omaha",2013,9,22,26243
"Omaha",2013,9,23,28641
"Omaha",2013,9,24,30009
"Omaha",2013,9,25,30911
"Omaha",2013,9,26,33116
"Omaha",2013,9,27,34592
"Omaha",2013,9,28,27448
"Omaha",2013,9,29,25046
"Omaha",2013,9,30,29104
"Omaha",2013,10,1,30974
"Omaha",2013,10,2,31916
"Omaha",2013,10,3,31490
"Omaha",2013,10,4,30902
"Omaha",2013,10,5,25188
"Omaha",2013,10,6,25403
"Omaha",2013,10,7,28364
"Omaha",2013,10,8,28744
"Omaha",2013,10,9,29613
"Omaha",2013,10,10,30289
"Omaha",2013,10,11,29907
"Omaha",2013,10,12,26014
"Omaha",2013,10,13,25642
"Omaha",2013,10,14,28438
"Omaha",2013,10,15,28429
"Omaha",2013,10,16,28446
"Omaha",2013,10,17,28616
"Omaha",2013,10,18,28583
"Omaha",2013,10,19,26945
"Omaha",2013,10,20,25842
"Omaha",2013,10,21,28971
"Omaha",2013,10,22,29407
"Omaha",2013,10,23,30141
"Omaha",2013,10,24,29627
"Omaha",2013,10,25,29034
"Omaha",2013,10,26,26729
"Omaha",2013,10,27,26551
"Omaha",2013,10,28,28486
"Omaha",2013,10,29,29717
"Omaha",2013,10,30,29368
"Omaha",2013,10,31,29301
"Omaha",2013,11,1,29105
"Omaha",2013,11,2,27894
"Omaha",2013,11,3,27140
"Omaha",2013,11,4,28841
"Omaha",2013,11,5,29690
"Omaha",2013,11,6,29856
"Omaha",2013,11,7,29490
"Omaha",2013,11,8,29180
"Omaha",2013,11,9,27030
"Omaha",2013,11,10,27213
"Omaha",2013,11,11,30989
"Omaha",2013,11,12,32566
"Omaha",2013,11,13,30809
"Omaha",2013,11,14,31010
"Omaha",2013,11,15,29915
"Omaha",2013,11,16,26721
"Omaha",2013,11,17,26480
"Omaha",2013,11,18,30166
"Omaha",2013,11,19,30142
"Omaha",2013,11,20,29756
"Omaha",2013,11,21,31762
"Omaha",2013,11,22,32378
"Omaha",2013,11,23,31127
"Omaha",2013,11,24,30382
"Omaha",2013,11,25,31309
"Omaha",2013,11,26,31911
"Omaha",2013,11,27,32458
"Omaha",2013,11,28,29077
"Omaha",2013,11,29,29466
"Omaha",2013,11,30,28117
"Omaha",2013,12,1,28311
"Omaha",2013,12,2,30329
"Omaha",2013,12,3,31441
"Omaha",2013,12,4,34596
"Omaha",2013,12,5,35655
"Omaha",2013,12,6,35899
"Omaha",2013,12,7,34998
"Omaha",2013,12,8,33434
"Omaha",2013,12,9,35680
"Omaha",2013,12,10,34630
"Omaha",2013,12,11,34820
"Omaha",2013,12,12,33839
"Omaha",2013,12,13,32845
"Omaha",2013,12,14,32665
"Omaha",2013,12,15,32085
"Omaha",2013,12,16,32654
"Omaha",2013,12,17,31755
"Omaha",2013,12,18,31496
"Omaha",2013,12,19,32353
"Omaha",2013,12,20,34577
"Omaha",2013,12,21,32265
"Omaha",2013,12,22,32228
"Omaha",2013,12,23,35932
"Omaha",2013,12,24,34833
"Omaha",2013,12,25,29583
"Omaha",2013,12,26,31300
"Omaha",2013,12,27,30658
"Omaha",2013,12,28,28086
"Omaha",2013,12,29,32465
"Omaha",2013,12,30,35011
"Omaha",2013,12,31,33375
"Sacramento",2006,1,1,28327
"Sacramento",2006,1,2,29476
"Sacramento",2006,1,3,31107
"Sacramento",2006,1,4,29570
"Sacramento",2006,1,5,29837
"Sacramento",2006,1,6,29953
"Sacramento",2006,1,7,27281
"Sacramento",2006,1,8,27881
"Sacramento",2006,1,9,31027
"Sacramento",2006,1,10,30691
"Sacramento",2006,1,11,30190
"Sacramento",2006,1,12,30372
"Sacramento",2006,1,13,29747
"Sacramento",2006,1,14,28417
"Sacramento",2006,1,15,28296
"Sacramento",2006,1,16,30922
"Sacramento",2006,1,17,30718
"Sacramento",2006,1,18,30657
"Sacramento",2006,1,19,31332
"Sacramento",2006,1,20,31607
"Sacramento",2006,1,21,28672
"Sacramento",2006,1,22,28848
"Sacramento",2006,1,23,30873
"Sacramento",2006,1,24,30465
"Sacramento",2006,1,25,30722
"Sacramento",2006,1,26,29984
"Sacramento",2006,1,27,30541
"Sacramento",2006,1,28,28964
"Sacramento",2006,1,29,27466
"Sacramento",2006,1,30,30038
"Sacramento",2006,1,31,30893
"Sacramento",2006,2,1,29952
"Sacramento",2006,2,2,29141
"Sacramento",2006,2,3,28629
"Sacramento",2006,2,4,26615
"Sacramento",2006,2,5,27295
"Sacramento",2006,2,6,29812
"Sacramento",2006,2,7,29350
"Sacramento",2006,2,8,29111
"Sacramento",2006,2,9,29153
"Sacramento",2006,2,10,28871
"Sacramento",2006,2,11,26564
"Sacramento",2006,2,12,26149
"Sacramento",2006,2,13,28508
"Sacramento",2006,2,14,28464
"Sacramento",2006,2,15,29987
"Sacramento",2006,2,16,31384
"Sacramento",2006,2,17,31544
"Sacramento",2006,2,18,28757
"Sacramento",2006,2,19,28501
"Sacramento",2006,2,20,30364
"Sacramento",2006,2,21,31281
"Sacramento",2006,2,22,30538
"Sacramento",2006,2,23,29912
"Sacramento",2006,2,24,29322
"Sacramento",2006,2,25,26903
"Sacramento",2006,2,26,27472
"Sacramento",2006,2,27,30285
"Sacramento",2006,2,28,29613
"Sacramento",2006,3,1,29705
"Sacramento",2006,3,2,29753
"Sacramento",2006,3,3,30394
"Sacramento",2006,3,4,28562
"Sacramento",2006,3,5,28574
"Sacramento",2006,3,6,30392
"Sacramento",2006,3,7,29877
"Sacramento",2006,3,8,30139
"Sacramento",2006,3,9,29693
"Sacramento",2006,3,10,31429
"Sacramento",2006,3,11,29553
"Sacramento",2006,3,12,29850
"Sacramento",2006,3,13,30641
"Sacramento",2006,3,14,30798
"Sacramento",2006,3,15,29959
"Sacramento",2006,3,16,29867
"Sacramento",2006,3,17,29175
"Sacramento",2006,3,18,27448
"Sacramento",2006,3,19,27196
"Sacramento",2006,3,20,31349
"Sacramento",2006,3,21,30087
"Sacramento",2006,3,22,29669
"Sacramento",2006,3,23,28882
"Sacramento",2006,3,24,28338
"Sacramento",2006,3,25,26777
"Sacramento",2006,3,26,26388
"Sacramento",2006,3,27,29050
"Sacramento",2006,3,28,29220
"Sacramento",2006,3,29,29437
"Sacramento",2006,3,30,29095
"Sacramento",2006,3,31,28946
"Sacramento",2006,4,1,27313
"Sacramento",2006,4,2,26041
"Sacramento",2006,4,3,29693
"Sacramento",2006,4,4,30274
"Sacramento",2006,4,5,29803
"Sacramento",2006,4,6,28836
"Sacramento",2006,4,7,28513
"Sacramento",2006,4,8,26356
"Sacramento",2006,4,9,25651
"Sacramento",2006,4,10,28265
"Sacramento",2006,4,11,28819
"Sacramento",2006,4,12,28513
"Sacramento",2006,4,13,27946
"Sacramento",2006,4,14,27480
"Sacramento",2006,4,15,25766
"Sacramento",2006,4,16,25519
"Sacramento",2006,4,17,28558
"Sacramento",2006,4,18,28432
"Sacramento",2006,4,19,28136
"Sacramento",2006,4,20,28185
"Sacramento",2006,4,21,27681
"Sacramento",2006,4,22,25480
"Sacramento",2006,4,23,25223
"Sacramento",2006,4,24,27909
"Sacramento",2006,4,25,27986
"Sacramento",2006,4,26,28514
"Sacramento",2006,4,27,30090
"Sacramento",2006,4,28,30823
"Sacramento",2006,4,29,26749
"Sacramento",2006,4,30,27912
"Sacramento",2006,5,1,31486
"Sacramento",2006,5,2,31246
"Sacramento",2006,5,3,29170
"Sacramento",2006,5,4,28183
"Sacramento",2006,5,5,28208
"Sacramento",2006,5,6,25745
"Sacramento",2006,5,7,26803
"Sacramento",2006,5,8,31213
"Sacramento",2006,5,9,31244
"Sacramento",2006,5,10,33137
"Sacramento",2006,5,11,34245
"Sacramento",2006,5,12,33669
"Sacramento",2006,5,13,29858
"Sacramento",2006,5,14,31763
"Sacramento",2006,5,15,39158
"Sacramento",2006,5,16,37118
"Sacramento",2006,5,17,38706
"Sacramento",2006,5,18,36242
"Sacramento",2006,5,19,30543
"Sacramento",2006,5,20,27742
"Sacramento",2006,5,21,26445
"Sacramento",2006,5,22,28478
"Sacramento",2006,5,23,29503
"Sacramento",2006,5,24,29951
"Sacramento",2006,5,25,29734
"Sacramento",2006,5,26,28215
"Sacramento",2006,5,27,25233
"Sacramento",2006,5,28,24980
"Sacramento",2006,5,29,26780
"Sacramento",2006,5,30,31059
"Sacramento",2006,5,31,33599
"Sacramento",2006,6,1,34692
"Sacramento",2006,6,2,36072
"Sacramento",2006,6,3,34432
"Sacramento",2006,6,4,33636
"Sacramento",2006,6,5,35177
"Sacramento",2006,6,6,35822
"Sacramento",2006,6,7,35384
"Sacramento",2006,6,8,32464
"Sacramento",2006,6,9,33034
"Sacramento",2006,6,10,28825
"Sacramento",2006,6,11,27705
"Sacramento",2006,6,12,29216
"Sacramento",2006,6,13,28961
"Sacramento",2006,6,14,29525
"Sacramento",2006,6,15,32464
"Sacramento",2006,6,16,39950
"Sacramento",2006,6,17,39889
"Sacramento",2006,6,18,35682
"Sacramento",2006,6,19,35749
"Sacramento",2006,6,20,40134
"Sacramento",2006,6,21,42592
"Sacramento",2006,6,22,46149
"Sacramento",2006,6,23,48164
"Sacramento",2006,6,24,43658
"Sacramento",2006,6,25,42658
"Sacramento",2006,6,26,46903
"Sacramento",2006,6,27,41681
"Sacramento",2006,6,28,38471
"Sacramento",2006,6,29,41869
"Sacramento",2006,6,30,36932
"Sacramento",2006,7,1,35255
"Sacramento",2006,7,2,34618
"Sacramento",2006,7,3,36956
"Sacramento",2006,7,4,34057
"Sacramento",2006,7,5,34585
"Sacramento",2006,7,6,34645
"Sacramento",2006,7,7,38865
"Sacramento",2006,7,8,41501
"Sacramento",2006,7,9,44303
"Sacramento",2006,7,10,41264
"Sacramento",2006,7,11,35992
"Sacramento",2006,7,12,34661
"Sacramento",2006,7,13,41703
"Sacramento",2006,7,14,43288
"Sacramento",2006,7,15,39284
"Sacramento",2006,7,16,43146
"Sacramento",2006,7,17,50253
"Sacramento",2006,7,18,49786
"Sacramento",2006,7,19,48738
"Sacramento",2006,7,20,49658
"Sacramento",2006,7,21,54190
"Sacramento",2006,7,22,57043
"Sacramento",2006,7,23,57449
"Sacramento",2006,7,24,58363
"Sacramento",2006,7,25,56032
"Sacramento",2006,7,26,52098
"Sacramento",2006,7,27,45793
"Sacramento",2006,7,28,39095
"Sacramento",2006,7,29,33387
"Sacramento",2006,7,30,33672
"Sacramento",2006,7,31,35999
"Sacramento",2006,8,1,35962
"Sacramento",2006,8,2,38685
"Sacramento",2006,8,3,38760
"Sacramento",2006,8,4,35677
"Sacramento",2006,8,5,32493
"Sacramento",2006,8,6,32667
"Sacramento",2006,8,7,31715
"Sacramento",2006,8,8,34461
"Sacramento",2006,8,9,41458
"Sacramento",2006,8,10,44253
"Sacramento",2006,8,11,38698
"Sacramento",2006,8,12,33676
"Sacramento",2006,8,13,33308
"Sacramento",2006,8,14,35124
"Sacramento",2006,8,15,33305
"Sacramento",2006,8,16,32405
"Sacramento",2006,8,17,34569
"Sacramento",2006,8,18,36310
"Sacramento",2006,8,19,33253
"Sacramento",2006,8,20,31634
"Sacramento",2006,8,21,35517
"Sacramento",2006,8,22,38241
"Sacramento",2006,8,23,36767
"Sacramento",2006,8,24,36817
"Sacramento",2006,8,25,33687
"Sacramento",2006,8,26,32418
"Sacramento",2006,8,27,33579
"Sacramento",2006,8,28,37728
"Sacramento",2006,8,29,34104
"Sacramento",2006,8,30,36097
"Sacramento",2006,8,31,38585
"Sacramento",2006,9,1,39647
"Sacramento",2006,9,2,32837
"Sacramento",2006,9,3,29885
"Sacramento",2006,9,4,32094
"Sacramento",2006,9,5,38279
"Sacramento",2006,9,6,38726
"Sacramento",2006,9,7,38561
"Sacramento",2006,9,8,31072
"Sacramento",2006,9,9,27626
"Sacramento",2006,9,10,29047
"Sacramento",2006,9,11,35844
"Sacramento",2006,9,12,39297
"Sacramento",2006,9,13,39925
"Sacramento",2006,9,14,29971
"Sacramento",2006,9,15,28796
"Sacramento",2006,9,16,26578
"Sacramento",2006,9,17,27623
"Sacramento",2006,9,18,33475
"Sacramento",2006,9,19,33140
"Sacramento",2006,9,20,30778
"Sacramento",2006,9,21,32364
"Sacramento",2006,9,22,30399
"Sacramento",2006,9,23,29021
"Sacramento",2006,9,24,29207
"Sacramento",2006,9,25,32738
"Sacramento",2006,9,26,32838
"Sacramento",2006,9,27,32165
"Sacramento",2006,9,28,31314
"Sacramento",2006,9,29,30826
"Sacramento",2006,9,30,26263
"Sacramento",2006,10,1,25551
"Sacramento",2006,10,2,28403
"Sacramento",2006,10,3,28283
"Sacramento",2006,10,4,28406
"Sacramento",2006,10,5,28437
"Sacramento",2006,10,6,28262
"Sacramento",2006,10,7,26280
"Sacramento",2006,10,8,26511
"Sacramento",2006,10,9,29499
"Sacramento",2006,10,10,29030
"Sacramento",2006,10,11,29118
"Sacramento",2006,10,12,29752
"Sacramento",2006,10,13,28579
"Sacramento",2006,10,14,26200
"Sacramento",2006,10,15,25809
"Sacramento",2006,10,16,28581
"Sacramento",2006,10,17,28660
"Sacramento",2006,10,18,28716
"Sacramento",2006,10,19,28791
"Sacramento",2006,10,20,29092
"Sacramento",2006,10,21,26832
"Sacramento",2006,10,22,26795
"Sacramento",2006,10,23,29948
"Sacramento",2006,10,24,29297
"Sacramento",2006,10,25,28580
"Sacramento",2006,10,26,28949
"Sacramento",2006,10,27,28823
"Sacramento",2006,10,28,26482
"Sacramento",2006,10,29,26062
"Sacramento",2006,10,30,28980
"Sacramento",2006,10,31,28705
"Sacramento",2006,11,1,28980
"Sacramento",2006,11,2,29173
"Sacramento",2006,11,3,28884
"Sacramento",2006,11,4,26731
"Sacramento",2006,11,5,26485
"Sacramento",2006,11,6,29037
"Sacramento",2006,11,7,29332
"Sacramento",2006,11,8,29135
"Sacramento",2006,11,9,28673
"Sacramento",2006,11,10,28908
"Sacramento",2006,11,11,27653
"Sacramento",2006,11,12,27915
"Sacramento",2006,11,13,29832
"Sacramento",2006,11,14,28874
"Sacramento",2006,11,15,29094
"Sacramento",2006,11,16,28875
"Sacramento",2006,11,17,28751
"Sacramento",2006,11,18,26609
"Sacramento",2006,11,19,26409
"Sacramento",2006,11,20,29040
"Sacramento",2006,11,21,29196
"Sacramento",2006,11,22,29624
"Sacramento",2006,11,23,26535
"Sacramento",2006,11,24,28414
"Sacramento",2006,11,25,28109
"Sacramento",2006,11,26,29391
"Sacramento",2006,11,27,31105
"Sacramento",2006,11,28,32541
"Sacramento",2006,11,29,33413
"Sacramento",2006,11,30,32974
"Sacramento",2006,12,1,32453
"Sacramento",2006,12,2,30639
"Sacramento",2006,12,3,30248
"Sacramento",2006,12,4,32914
"Sacramento",2006,12,5,32463
"Sacramento",2006,12,6,32383
"Sacramento",2006,12,7,32470
"Sacramento",2006,12,8,32355
"Sacramento",2006,12,9,29537
"Sacramento",2006,12,10,30474
"Sacramento",2006,12,11,32998
"Sacramento",2006,12,12,32787
"Sacramento",2006,12,13,31663
"Sacramento",2006,12,14,30956
"Sacramento",2006,12,15,31078
"Sacramento",2006,12,16,32232
"Sacramento",2006,12,17,31925
"Sacramento",2006,12,18,35228
"Sacramento",2006,12,19,35303
"Sacramento",2006,12,20,34950
"Sacramento",2006,12,21,35055
"Sacramento",2006,12,22,33070
"Sacramento",2006,12,23,31610
"Sacramento",2006,12,24,31098
"Sacramento",2006,12,25,29441
"Sacramento",2006,12,26,31728
"Sacramento",2006,12,27,31700
"Sacramento",2006,12,28,32961
"Sacramento",2006,12,29,33136
"Sacramento",2006,12,30,31267
"Sacramento",2006,12,31,30066
"Sacramento",2007,1,1,30218
"Sacramento",2007,1,2,32279
"Sacramento",2007,1,3,31677
"Sacramento",2007,1,4,30897
"Sacramento",2007,1,5,33057
"Sacramento",2007,1,6,31088
"Sacramento",2007,1,7,30453
"Sacramento",2007,1,8,33193
"Sacramento",2007,1,9,32685
"Sacramento",2007,1,10,33050
"Sacramento",2007,1,11,33593
"Sacramento",2007,1,12,35676
"Sacramento",2007,1,13,34030
"Sacramento",2007,1,14,33454
"Sacramento",2007,1,15,35599
"Sacramento",2007,1,16,35840
"Sacramento",2007,1,17,34229
"Sacramento",2007,1,18,34484
"Sacramento",2007,1,19,33818
"Sacramento",2007,1,20,31630
"Sacramento",2007,1,21,30489
"Sacramento",2007,1,22,33331
"Sacramento",2007,1,23,33279
"Sacramento",2007,1,24,33039
"Sacramento",2007,1,25,32529
"Sacramento",2007,1,26,32133
"Sacramento",2007,1,27,29937
"Sacramento",2007,1,28,29092
"Sacramento",2007,1,29,31175
"Sacramento",2007,1,30,31491
"Sacramento",2007,1,31,32241
"Sacramento",2007,2,1,33292
"Sacramento",2007,2,2,31619
"Sacramento",2007,2,3,29812
"Sacramento",2007,2,4,28794
"Sacramento",2007,2,5,30902
"Sacramento",2007,2,6,30008
"Sacramento",2007,2,7,30123
"Sacramento",2007,2,8,30508
"Sacramento",2007,2,9,30359
"Sacramento",2007,2,10,28261
"Sacramento",2007,2,11,26842
"Sacramento",2007,2,12,30033
"Sacramento",2007,2,13,30650
"Sacramento",2007,2,14,30831
"Sacramento",2007,2,15,30082
"Sacramento",2007,2,16,29508
"Sacramento",2007,2,17,26586
"Sacramento",2007,2,18,26069
"Sacramento",2007,2,19,28837
"Sacramento",2007,2,20,30319
"Sacramento",2007,2,21,29934
"Sacramento",2007,2,22,30753
"Sacramento",2007,2,23,30702
"Sacramento",2007,2,24,29292
"Sacramento",2007,2,25,29010
"Sacramento",2007,2,26,31904
"Sacramento",2007,2,27,32867
"Sacramento",2007,2,28,32100
"Sacramento",2007,3,1,31826
"Sacramento",2007,3,2,30774
"Sacramento",2007,3,3,27756
"Sacramento",2007,3,4,27123
"Sacramento",2007,3,5,29248
"Sacramento",2007,3,6,29041
"Sacramento",2007,3,7,28716
"Sacramento",2007,3,8,28801
"Sacramento",2007,3,9,28909
"Sacramento",2007,3,10,26759
"Sacramento",2007,3,11,26150
"Sacramento",2007,3,12,29490
"Sacramento",2007,3,13,29755
"Sacramento",2007,3,14,28967
"Sacramento",2007,3,15,29185
"Sacramento",2007,3,16,29738
"Sacramento",2007,3,17,27292
"Sacramento",2007,3,18,26114
"Sacramento",2007,3,19,28602
"Sacramento",2007,3,20,28591
"Sacramento",2007,3,21,28644
"Sacramento",2007,3,22,28673
"Sacramento",2007,3,23,28878
"Sacramento",2007,3,24,26477
"Sacramento",2007,3,25,25927
"Sacramento",2007,3,26,28852
"Sacramento",2007,3,27,29274
"Sacramento",2007,3,28,29435
"Sacramento",2007,3,29,29210
"Sacramento",2007,3,30,28745
"Sacramento",2007,3,31,26470
"Sacramento",2007,4,1,25572
"Sacramento",2007,4,2,28243
"Sacramento",2007,4,3,28556
"Sacramento",2007,4,4,28795
"Sacramento",2007,4,5,28898
"Sacramento",2007,4,6,28681
"Sacramento",2007,4,7,26250
"Sacramento",2007,4,8,25132
"Sacramento",2007,4,9,28466
"Sacramento",2007,4,10,28418
"Sacramento",2007,4,11,28236
"Sacramento",2007,4,12,28303
"Sacramento",2007,4,13,28552
"Sacramento",2007,4,14,26907
"Sacramento",2007,4,15,26052
"Sacramento",2007,4,16,28918
"Sacramento",2007,4,17,28041
"Sacramento",2007,4,18,28479
"Sacramento",2007,4,19,28860
"Sacramento",2007,4,20,28496
"Sacramento",2007,4,21,26200
"Sacramento",2007,4,22,25917
"Sacramento",2007,4,23,28516
"Sacramento",2007,4,24,28580
"Sacramento",2007,4,25,28379
"Sacramento",2007,4,26,29646
"Sacramento",2007,4,27,31245
"Sacramento",2007,4,28,30942
"Sacramento",2007,4,29,28567
"Sacramento",2007,4,30,31247
"Sacramento",2007,5,1,29017
"Sacramento",2007,5,2,28406
"Sacramento",2007,5,3,28046
"Sacramento",2007,5,4,28259
"Sacramento",2007,5,5,26121
"Sacramento",2007,5,6,27145
"Sacramento",2007,5,7,33769
"Sacramento",2007,5,8,36596
"Sacramento",2007,5,9,34758
"Sacramento",2007,5,10,31112
"Sacramento",2007,5,11,30340
"Sacramento",2007,5,12,26353
"Sacramento",2007,5,13,26789
"Sacramento",2007,5,14,32506
"Sacramento",2007,5,15,30871
"Sacramento",2007,5,16,30265
"Sacramento",2007,5,17,30117
"Sacramento",2007,5,18,30122
"Sacramento",2007,5,19,28743
"Sacramento",2007,5,20,28540
"Sacramento",2007,5,21,31428
"Sacramento",2007,5,22,31533
"Sacramento",2007,5,23,33339
"Sacramento",2007,5,24,34854
"Sacramento",2007,5,25,34573
"Sacramento",2007,5,26,30498
"Sacramento",2007,5,27,27239
"Sacramento",2007,5,28,30931
"Sacramento",2007,5,29,32248
"Sacramento",2007,5,30,30755
"Sacramento",2007,5,31,30802
"Sacramento",2007,6,1,30609
"Sacramento",2007,6,2,28786
"Sacramento",2007,6,3,29061
"Sacramento",2007,6,4,32179
"Sacramento",2007,6,5,29868
"Sacramento",2007,6,6,28930
"Sacramento",2007,6,7,30064
"Sacramento",2007,6,8,31359
"Sacramento",2007,6,9,31647
"Sacramento",2007,6,10,32478
"Sacramento",2007,6,11,35579
"Sacramento",2007,6,12,37591
"Sacramento",2007,6,13,42501
"Sacramento",2007,6,14,46293
"Sacramento",2007,6,15,46799
"Sacramento",2007,6,16,32546
"Sacramento",2007,6,17,33987
"Sacramento",2007,6,18,41509
"Sacramento",2007,6,19,36627
"Sacramento",2007,6,20,33464
"Sacramento",2007,6,21,35606
"Sacramento",2007,6,22,37339
"Sacramento",2007,6,23,33524
"Sacramento",2007,6,24,30947
"Sacramento",2007,6,25,37023
"Sacramento",2007,6,26,38814
"Sacramento",2007,6,27,36150
"Sacramento",2007,6,28,35798
"Sacramento",2007,6,29,35224
"Sacramento",2007,6,30,31429
"Sacramento",2007,7,1,30985
"Sacramento",2007,7,2,37088
"Sacramento",2007,7,3,41630
"Sacramento",2007,7,4,43112
"Sacramento",2007,7,5,51431
"Sacramento",2007,7,6,47264
"Sacramento",2007,7,7,34304
"Sacramento",2007,7,8,36327
"Sacramento",2007,7,9,39366
"Sacramento",2007,7,10,34800
"Sacramento",2007,7,11,33750
"Sacramento",2007,7,12,34574
"Sacramento",2007,7,13,36606
"Sacramento",2007,7,14,35620
"Sacramento",2007,7,15,36063
"Sacramento",2007,7,16,36669
"Sacramento",2007,7,17,34903
"Sacramento",2007,7,18,34399
"Sacramento",2007,7,19,35152
"Sacramento",2007,7,20,35476
"Sacramento",2007,7,21,35225
"Sacramento",2007,7,22,37731
"Sacramento",2007,7,23,43922
"Sacramento",2007,7,24,39843
"Sacramento",2007,7,25,37119
"Sacramento",2007,7,26,36643
"Sacramento",2007,7,27,37961
"Sacramento",2007,7,28,37149
"Sacramento",2007,7,29,35339
"Sacramento",2007,7,30,41496
"Sacramento",2007,7,31,43339
"Sacramento",2007,8,1,41262
"Sacramento",2007,8,2,38947
"Sacramento",2007,8,3,41417
"Sacramento",2007,8,4,40698
"Sacramento",2007,8,5,30162
"Sacramento",2007,8,6,30369
"Sacramento",2007,8,7,31865
"Sacramento",2007,8,8,33517
"Sacramento",2007,8,9,35022
"Sacramento",2007,8,10,37535
"Sacramento",2007,8,11,32154
"Sacramento",2007,8,12,31056
"Sacramento",2007,8,13,36243
"Sacramento",2007,8,14,37331
"Sacramento",2007,8,15,37460
"Sacramento",2007,8,16,36783
"Sacramento",2007,8,17,35816
"Sacramento",2007,8,18,32461
"Sacramento",2007,8,19,32700
"Sacramento",2007,8,20,40959
"Sacramento",2007,8,21,43654
"Sacramento",2007,8,22,45768
"Sacramento",2007,8,23,45181
"Sacramento",2007,8,24,40680
"Sacramento",2007,8,25,35025
