"","Time","Delhi.Generation","Schedule.from.Grid","Drawl.from.Grid","Demand.met","OD.UD","Frequency","Date.Time","Date","year","month","day","time"
"14576",2013-01-10 15:00:06,1269.62,1963.76,1739.66,3009.28,-224.1,49.915,2013-01-10 15:00:06,2013-01-10,"2013","01","10",15:00:00
"14577",2013-01-10 15:30:05,1294.79,1905.97,1712.54,3007.33,-193.43,49.831,2013-01-10 15:30:05,2013-01-10,"2013","01","10",15:30:00
"14578",2013-01-10 16:00:05,1267.16,1911.94,1715.85,2983.01,-196.09,49.831,2013-01-10 16:00:05,2013-01-10,"2013","01","10",16:00:00
"14579",2013-01-10 16:30:05,1261.75,1895.63,1792.92,3054.67,-102.71,50.081,2013-01-10 16:30:05,2013-01-10,"2013","01","10",16:30:00
"14580",2013-01-10 17:00:06,1350.69,1924.3,1765.89,3116.58,-158.41,50.09,2013-01-10 17:00:06,2013-01-10,"2013","01","10",17:00:00
"14581",2013-01-10 17:30:05,1358.54,2163.4,1926.72,3285.26,-236.68,50.271,2013-01-10 17:30:05,2013-01-10,"2013","01","10",17:30:00
"14582",2013-01-10 18:00:06,1309.65,2277.12,2167.44,3477.09,-109.68,50.34,2013-01-10 18:00:06,2013-01-10,"2013","01","10",18:00:00
"14583",2013-01-10 18:30:05,1338.66,2524.01,2268.63,3607.29,-255.38,50.164,2013-01-10 18:30:05,2013-01-10,"2013","01","10",18:30:00
"14584",2013-01-10 19:00:06,1332.68,2576.11,2336.64,3669.32,-239.47,50.203,2013-01-10 19:00:06,2013-01-10,"2013","01","10",19:00:00
"14585",2013-01-10 19:30:05,1313.88,2592.75,2352.26,3666.14,-240.49,50.095,2013-01-10 19:30:05,2013-01-10,"2013","01","10",19:30:00
"14586",2013-01-10 20:00:08,1311.95,2561.62,2380.93,3692.88,-180.69,50.12,2013-01-10 20:00:08,2013-01-10,"2013","01","10",20:00:00
"14587",2013-01-10 20:30:05,1332.89,2501.17,2168.41,3501.3,-332.76,50.105,2013-01-10 20:30:05,2013-01-10,"2013","01","10",20:30:00
"14588",2013-01-10 21:00:06,1298.41,2460.35,2071.99,3370.4,-388.36,50.09,2013-01-10 21:00:06,2013-01-10,"2013","01","10",21:00:00
"14589",2013-01-10 21:30:05,1284.77,2216.99,1969.1,3253.87,-247.89,50.129,2013-01-10 21:30:05,2013-01-10,"2013","01","10",21:30:00
"14590",2013-01-10 22:00:06,1260.31,2172.85,1810.8,3071.11,-362.05,50.115,2013-01-10 22:00:06,2013-01-10,"2013","01","10",22:00:00
"14591",2013-01-11 00:30:05,1225.5,778.33,660.27,1885.77,-118.06,50.056,2013-01-11 00:30:05,2013-01-11,"2013","01","11",00:30:00
"14592",2013-01-11 01:00:08,1179.93,732.46,592.74,1772.67,-139.72,50.188,2013-01-11 01:00:08,2013-01-11,"2013","01","11",01:00:00
"14593",2013-01-11 01:30:05,1182.3,698.11,496.25,1678.55,-201.86,50.022,2013-01-11 01:30:05,2013-01-11,"2013","01","11",01:30:00
"14594",2013-01-11 02:00:07,1184.53,686.33,450.59,1635.12,-235.74,49.905,2013-01-11 02:00:07,2013-01-11,"2013","01","11",02:00:00
"14595",2013-01-11 02:30:05,1181.99,697.62,422.59,1604.58,-275.03,49.954,2013-01-11 02:30:05,2013-01-11,"2013","01","11",02:30:00
"14596",2013-01-11 03:00:05,1141.83,749.79,439.42,1581.25,-310.37,50.105,2013-01-11 03:00:05,2013-01-11,"2013","01","11",03:00:00
"14597",2013-01-11 03:30:05,1147.46,762.06,423.26,1570.72,-338.8,49.954,2013-01-11 03:30:05,2013-01-11,"2013","01","11",03:30:00
"14598",2013-01-11 04:00:07,1165.79,833.71,424.31,1590.1,-409.4,49.968,2013-01-11 04:00:07,2013-01-11,"2013","01","11",04:00:00
"14599",2013-01-11 04:30:05,1196.2,740.3,451.07,1647.27,-289.23,50.105,2013-01-11 04:30:05,2013-01-11,"2013","01","11",04:30:00
"14600",2013-01-11 05:00:07,1194.48,721.22,527.16,1721.64,-194.06,49.856,2013-01-11 05:00:07,2013-01-11,"2013","01","11",05:00:00
"14601",2013-01-11 05:30:05,1188.79,802.79,731.7,1920.49,-71.09,49.978,2013-01-11 05:30:05,2013-01-11,"2013","01","11",05:30:00
"14602",2013-01-11 06:30:05,1243.51,1360.28,1280.75,2524.26,-79.53,50.022,2013-01-11 06:30:05,2013-01-11,"2013","01","11",06:30:00
"14603",2013-01-11 07:00:06,1307.2,1580.42,1582.78,2889.98,2.36,49.748,2013-01-11 07:00:06,2013-01-11,"2013","01","11",07:00:00
"14604",2013-01-11 07:30:05,1312.94,1849.43,2043.53,3356.47,194.1,49.612,2013-01-11 07:30:05,2013-01-11,"2013","01","11",07:30:00
"14605",2013-01-11 09:01:10,1308.62,2300.94,2299.77,3608.39,-1.17,49.871,2013-01-11 09:01:10,2013-01-11,"2013","01","11",09:01:00
"14606",2013-01-11 12:30:11,1364.77,2306.02,2202.58,3567.35,-103.44,50.1,2013-01-11 12:30:11,2013-01-11,"2013","01","11",12:30:00
"14607",2013-01-11 13:00:15,1369.99,2133.14,1852.33,3222.32,-280.81,50.217,2013-01-11 13:00:15,2013-01-11,"2013","01","11",13:00:00
"14608",2013-01-11 13:30:13,1347.04,2021.42,1590.96,2938,-430.46,50.129,2013-01-11 13:30:13,2013-01-11,"2013","01","11",13:30:00
"14609",2013-01-11 14:00:15,1358.43,1839.35,1537.07,2895.5,-302.28,50.173,2013-01-11 14:00:15,2013-01-11,"2013","01","11",14:00:00
"14610",2013-01-11 14:30:15,1271.53,1842.14,1686.4,2957.93,-155.74,49.963,2013-01-11 14:30:15,2013-01-11,"2013","01","11",14:30:00
"14611",2013-01-11 15:00:17,1231.56,1843.1,1695.37,2926.93,-147.73,50.09,2013-01-11 15:00:17,2013-01-11,"2013","01","11",15:00:00
"14612",2013-01-11 15:30:16,1218.1,1795.38,1667.89,2885.99,-127.49,49.89,2013-01-11 15:30:16,2013-01-11,"2013","01","11",15:30:00
"14613",2013-01-11 16:00:22,1251.87,1800.39,1576.83,2828.7,-223.56,50.09,2013-01-11 16:00:22,2013-01-11,"2013","01","11",16:00:00
"14614",2013-01-11 16:30:16,1245.59,1806.42,1589.38,2834.97,-217.04,50.007,2013-01-11 16:30:16,2013-01-11,"2013","01","11",16:30:00
"14615",2013-01-12 16:27:06,1254.9,1569.91,1353.94,2608.84,-215.97,49.758,2013-01-12 16:27:06,2013-01-12,"2013","01","12",16:27:00
"14616",2013-01-12 16:30:06,1276.97,1600.43,1372.84,2649.81,-227.59,49.944,2013-01-12 16:30:06,2013-01-12,"2013","01","12",16:30:00
"14617",2013-01-12 16:57:10,1269.58,1647.67,1391.72,2661.3,-255.95,50.056,2013-01-12 16:57:10,2013-01-12,"2013","01","12",16:57:00
"14618",2013-01-12 17:00:42,1241.06,1699.4,1358.33,2599.39,-341.07,50.291,2013-01-12 17:00:42,2013-01-12,"2013","01","12",17:01:00
"14619",2013-01-12 17:27:06,1230.09,1738.32,1603.1,2833.19,-135.22,50.188,2013-01-12 17:27:06,2013-01-12,"2013","01","12",17:27:00
"14620",2013-01-12 17:30:41,1239.05,1823.96,1603.41,2842.46,-220.55,50.1,2013-01-12 17:30:41,2013-01-12,"2013","01","12",17:31:00
"14621",2013-01-12 17:57:11,1246.18,1991.41,1738.16,2984.34,-253.25,50.193,2013-01-12 17:57:11,2013-01-12,"2013","01","12",17:57:00
"14622",2013-01-12 18:00:43,1242.47,2154.56,1790.47,3032.94,-364.09,50.383,2013-01-12 18:00:43,2013-01-12,"2013","01","12",18:01:00
"14623",2013-01-12 18:27:06,1250.25,2230,1900.31,3150.56,-329.69,49.949,2013-01-12 18:27:06,2013-01-12,"2013","01","12",18:27:00
"14624",2013-01-12 18:30:41,1249.93,2266.9,1960.16,3210.09,-306.74,49.924,2013-01-12 18:30:41,2013-01-12,"2013","01","12",18:31:00
"14625",2013-01-12 18:57:09,1246.53,2264.79,1924.28,3170.81,-340.51,50.129,2013-01-12 18:57:09,2013-01-12,"2013","01","12",18:57:00
"14626",2013-01-12 19:00:43,1241.01,2269.66,1944.86,3185.87,-324.8,50.271,2013-01-12 19:00:43,2013-01-12,"2013","01","12",19:01:00
"14627",2013-01-12 19:27:06,1239.16,2235.3,1900.55,3139.71,-334.75,49.993,2013-01-12 19:27:06,2013-01-12,"2013","01","12",19:27:00
"14628",2013-01-12 19:30:41,1242.37,2216.32,1903.15,3145.52,-313.17,50.042,2013-01-12 19:30:41,2013-01-12,"2013","01","12",19:31:00
"14629",2013-01-12 19:57:08,1242.37,1992.21,1841.03,3083.4,-151.18,50.046,2013-01-12 19:57:08,2013-01-12,"2013","01","12",19:57:00
"14630",2013-01-12 20:00:42,1238.63,1925.67,1814.32,3052.95,-111.35,49.978,2013-01-12 20:00:42,2013-01-12,"2013","01","12",20:01:00
"14631",2013-01-12 20:27:06,1248.69,1859.53,1732.15,2980.84,-127.38,50.076,2013-01-12 20:27:06,2013-01-12,"2013","01","12",20:27:00
"14632",2013-01-12 20:30:41,1249.75,1878.73,1690.91,2940.66,-187.82,50.164,2013-01-12 20:30:41,2013-01-12,"2013","01","12",20:31:00
"14633",2013-01-12 20:57:08,1243.26,1796.05,1578.57,2821.83,-217.48,50.002,2013-01-12 20:57:08,2013-01-12,"2013","01","12",20:57:00
"14634",2013-01-12 21:00:42,1240.87,1666.33,1545.48,2786.35,-120.85,49.817,2013-01-12 21:00:42,2013-01-12,"2013","01","12",21:01:00
"14635",2013-01-12 21:27:06,1256.06,1634.26,1442.12,2698.18,-192.14,50.227,2013-01-12 21:27:06,2013-01-12,"2013","01","12",21:27:00
"14636",2013-01-12 21:30:41,1257.3,1587.35,1421.08,2678.38,-166.27,50.139,2013-01-12 21:30:41,2013-01-12,"2013","01","12",21:31:00
"14637",2013-01-12 21:57:08,1243.7,1572.37,1306.2,2549.9,-266.17,50.056,2013-01-12 21:57:08,2013-01-12,"2013","01","12",21:57:00
"14638",2013-01-12 22:00:42,1239.06,1404.27,1299.37,2538.43,-104.9,49.968,2013-01-12 22:00:42,2013-01-12,"2013","01","12",22:01:00
"14639",2013-01-12 22:27:06,1257.69,1384.84,1138.46,2396.15,-246.38,50.076,2013-01-12 22:27:06,2013-01-12,"2013","01","12",22:27:00
"14640",2013-01-12 22:30:41,1255.44,1342.45,1142.31,2397.75,-200.14,50.164,2013-01-12 22:30:41,2013-01-12,"2013","01","12",22:31:00
"14641",2013-01-12 22:57:08,1263.26,1309.12,993.97,2257.23,-315.15,50.34,2013-01-12 22:57:08,2013-01-12,"2013","01","12",22:57:00
"14642",2013-01-12 23:00:42,1268.75,1179.72,979.87,2248.62,-199.85,50.247,2013-01-12 23:00:42,2013-01-12,"2013","01","12",23:01:00
"14643",2013-01-12 23:27:06,1249.55,1077.19,810.97,2060.52,-266.22,50.173,2013-01-12 23:27:06,2013-01-12,"2013","01","12",23:27:00
"14644",2013-01-12 23:30:41,1248.99,975.26,784.67,2033.66,-190.59,50.188,2013-01-12 23:30:41,2013-01-12,"2013","01","12",23:31:00
"14645",2013-01-12 23:57:09,1258.26,952.63,584.49,1842.75,-368.14,50.115,2013-01-12 23:57:09,2013-01-12,"2013","01","12",23:57:00
"14646",2013-01-13 00:00:42,1250.92,874.65,568.79,1819.71,-305.86,49.998,2013-01-13 00:00:42,2013-01-13,"2013","01","13",00:01:00
"14647",2013-01-13 00:27:06,1249.13,658.39,437.29,1686.42,-221.1,50.129,2013-01-13 00:27:06,2013-01-13,"2013","01","13",00:27:00
"14648",2013-01-13 00:30:41,1214.43,596.68,460.57,1675,-136.11,50.188,2013-01-13 00:30:41,2013-01-13,"2013","01","13",00:31:00
"14649",2013-01-13 00:57:09,1217.58,526.74,369.41,1586.99,-157.33,49.939,2013-01-13 00:57:09,2013-01-13,"2013","01","13",00:57:00
"14650",2013-01-13 01:00:42,1218.66,517.48,355.31,1573.97,-162.17,50.056,2013-01-13 01:00:42,2013-01-13,"2013","01","13",01:01:00
"14651",2013-01-13 01:27:06,1211.61,457.83,309.77,1521.38,-148.06,50.271,2013-01-13 01:27:06,2013-01-13,"2013","01","13",01:27:00
"14652",2013-01-13 01:30:41,1204.34,454.8,313.91,1518.25,-140.89,50.271,2013-01-13 01:30:41,2013-01-13,"2013","01","13",01:31:00
"14653",2013-01-13 01:57:12,1136.99,407.49,326.28,1463.27,-81.21,50.296,2013-01-13 01:57:12,2013-01-13,"2013","01","13",01:57:00
"14654",2013-01-13 02:00:42,1134.92,407.49,333.72,1468.64,-73.77,50.3,2013-01-13 02:00:42,2013-01-13,"2013","01","13",02:01:00
"14655",2013-01-13 02:27:06,1148.29,414.26,286.66,1434.95,-127.6,50.359,2013-01-13 02:27:06,2013-01-13,"2013","01","13",02:27:00
"14656",2013-01-13 02:30:41,1134.92,407.49,333.72,1468.64,-73.77,50.3,2013-01-13 02:30:41,2013-01-13,"2013","01","13",02:31:00
"14657",2013-01-13 02:57:08,1155.92,514.53,240.46,1396.38,-274.07,50.173,2013-01-13 02:57:08,2013-01-13,"2013","01","13",02:57:00
"14658",2013-01-13 03:00:42,1134.92,407.49,333.72,1468.64,-73.77,50.3,2013-01-13 03:00:42,2013-01-13,"2013","01","13",03:01:00
"14659",2013-01-13 03:27:08,1153.06,586.79,247.04,1400.1,-339.75,50.066,2013-01-13 03:27:08,2013-01-13,"2013","01","13",03:27:00
"14660",2013-01-13 03:30:41,1134.92,407.49,333.72,1468.64,-73.77,50.3,2013-01-13 03:30:41,2013-01-13,"2013","01","13",03:31:00
"14661",2013-01-13 03:57:08,1141.11,577.91,283.05,1424.16,-294.86,50.198,2013-01-13 03:57:08,2013-01-13,"2013","01","13",03:57:00
"14662",2013-01-13 04:27:06,1141.35,461.42,304.77,1446.12,-156.65,50.09,2013-01-13 04:27:06,2013-01-13,"2013","01","13",04:27:00
"14663",2013-01-13 04:57:08,1155.63,445.91,381.9,1537.53,-64.01,50.042,2013-01-13 04:57:08,2013-01-13,"2013","01","13",04:57:00
"14664",2013-01-13 05:27:06,1150.13,802.44,505.57,1655.7,-296.87,50.002,2013-01-13 05:27:06,2013-01-13,"2013","01","13",05:27:00
"14665",2013-01-13 05:57:10,1202.95,914.08,636.93,1839.88,-277.15,50.418,2013-01-13 05:57:10,2013-01-13,"2013","01","13",05:57:00
"14666",2013-01-13 06:27:06,1198.1,1254.18,881.21,2079.31,-372.97,50.017,2013-01-13 06:27:06,2013-01-13,"2013","01","13",06:27:00
"14667",2013-01-13 06:57:12,1212.6,1454.04,1127.2,2339.8,-326.84,49.944,2013-01-13 06:57:12,2013-01-13,"2013","01","13",06:57:00
"14668",2013-01-13 07:27:06,1196.12,1745.09,1497.51,2693.63,-247.58,49.871,2013-01-13 07:27:06,2013-01-13,"2013","01","13",07:27:00
"14669",2013-01-13 07:57:08,1191.54,1818.09,1761.14,2952.68,-56.95,50.032,2013-01-13 07:57:08,2013-01-13,"2013","01","13",07:57:00
"14670",2013-01-13 08:27:05,1185.31,1767.76,1914.69,3100,146.93,49.919,2013-01-13 08:27:05,2013-01-13,"2013","01","13",08:27:00
"14671",2013-01-13 08:57:09,1217.17,2002.06,1971.67,3188.84,-30.39,50.042,2013-01-13 08:57:09,2013-01-13,"2013","01","13",08:57:00
"14672",2013-01-13 09:27:05,1173.69,2250.9,2101.31,3275,-149.59,50.09,2013-01-13 09:27:05,2013-01-13,"2013","01","13",09:27:00
"14673",2013-01-13 09:57:09,1248.11,2325.86,2073.44,3321.55,-252.42,49.998,2013-01-13 09:57:09,2013-01-13,"2013","01","13",09:57:00
"14674",2013-01-13 10:27:05,1351.85,2356.68,2027.73,3379.58,-328.95,50.144,2013-01-13 10:27:05,2013-01-13,"2013","01","13",10:27:00
"14675",2013-01-13 10:57:08,1349.19,2364.27,1969.13,3318.32,-395.14,50.081,2013-01-13 10:57:08,2013-01-13,"2013","01","13",10:57:00
"14676",2013-01-13 11:27:05,1351.3,2321.22,1876.95,3228.25,-444.27,50.002,2013-01-13 11:27:05,2013-01-13,"2013","01","13",11:27:00
"14677",2013-01-13 11:57:08,1222.97,2287.72,1898.11,3121.08,-389.61,49.973,2013-01-13 11:57:08,2013-01-13,"2013","01","13",11:57:00
"14678",2013-01-13 12:27:05,1228.38,1973.51,1809.6,3037.98,-163.91,50.164,2013-01-13 12:27:05,2013-01-13,"2013","01","13",12:27:00
"14679",2013-01-13 12:57:08,1202.36,1947.34,1652.42,2854.78,-294.92,50.222,2013-01-13 12:57:08,2013-01-13,"2013","01","13",12:57:00
"14680",2013-01-13 13:27:05,1211.6,1790.08,1448.28,2659.88,-341.8,50.081,2013-01-13 13:27:05,2013-01-13,"2013","01","13",13:27:00
"14681",2013-01-13 13:57:08,1213.52,1668.06,1393.44,2606.96,-274.62,50.315,2013-01-13 13:57:08,2013-01-13,"2013","01","13",13:57:00
"14682",2013-01-13 14:27:05,1224.13,1557.58,1278.95,2503.08,-278.63,50.066,2013-01-13 14:27:05,2013-01-13,"2013","01","13",14:27:00
"14683",2013-01-13 14:57:08,1220.71,1536.94,1232.21,2452.92,-304.73,50.237,2013-01-13 14:57:08,2013-01-13,"2013","01","13",14:57:00
"14684",2013-01-13 15:27:05,1246.16,1511.91,1182.24,2428.4,-329.67,50.178,2013-01-13 15:27:05,2013-01-13,"2013","01","13",15:27:00
"14685",2013-01-13 15:57:09,1237.71,1486,1162.51,2400.22,-323.49,50.178,2013-01-13 15:57:09,2013-01-13,"2013","01","13",15:57:00
"14686",2013-01-13 16:27:07,1230.45,1388.56,1199.9,2430.35,-188.66,50.022,2013-01-13 16:27:07,2013-01-13,"2013","01","13",16:27:00
"14687",2013-01-13 16:57:10,1229.1,1532.06,1266.68,2495.78,-265.38,50.335,2013-01-13 16:57:10,2013-01-13,"2013","01","13",16:57:00
"14688",2013-01-13 17:27:05,1219.96,1650.23,1416.3,2636.26,-233.93,50.413,2013-01-13 17:27:05,2013-01-13,"2013","01","13",17:27:00
"14689",2013-01-13 17:57:08,1240.54,1790.52,1621.27,2861.81,-169.25,50.217,2013-01-13 17:57:08,2013-01-13,"2013","01","13",17:57:00
"14690",2013-01-13 18:27:05,1232.24,1906.71,1694.52,2926.76,-212.19,49.831,2013-01-13 18:27:05,2013-01-13,"2013","01","13",18:27:00
"14691",2013-01-13 18:57:07,1233.5,1974.51,1752.54,2986.04,-221.97,50.335,2013-01-13 18:57:07,2013-01-13,"2013","01","13",18:57:00
"14692",2013-01-13 19:27:06,1235.77,1900.5,1668.07,2903.84,-232.43,50.081,2013-01-13 19:27:06,2013-01-13,"2013","01","13",19:27:00
"14693",2013-01-13 19:57:07,1247.69,1814.06,1584.81,2832.5,-229.25,50.188,2013-01-13 19:57:07,2013-01-13,"2013","01","13",19:57:00
"14694",2013-01-13 20:27:06,1246.59,1674.16,1512.09,2758.68,-162.07,50.139,2013-01-13 20:27:06,2013-01-13,"2013","01","13",20:27:00
"14695",2013-01-13 20:57:07,1246.32,1613.82,1414.57,2660.89,-199.25,50.193,2013-01-13 20:57:07,2013-01-13,"2013","01","13",20:57:00
"14696",2013-01-13 21:27:05,1249.09,1556.95,1318.75,2567.84,-238.2,50.364,2013-01-13 21:27:05,2013-01-13,"2013","01","13",21:27:00
"14697",2013-01-13 21:57:09,1238.84,1517.97,1232.56,2471.4,-285.41,50.261,2013-01-13 21:57:09,2013-01-13,"2013","01","13",21:57:00
"14698",2013-01-13 22:27:05,1238.38,1294.38,1094.47,2332.85,-199.91,50.115,2013-01-13 22:27:05,2013-01-13,"2013","01","13",22:27:00
"14699",2013-01-13 22:57:07,1233.25,1273.4,910.2,2143.45,-363.2,50.125,2013-01-13 22:57:07,2013-01-13,"2013","01","13",22:57:00
"14700",2013-01-13 23:27:07,1256.23,1093.15,684.18,1940.41,-408.97,50.266,2013-01-13 23:27:07,2013-01-13,"2013","01","13",23:27:00
"14701",2013-01-13 23:57:07,1263.07,1044.81,500.53,1763.6,-544.28,50.34,2013-01-13 23:57:07,2013-01-13,"2013","01","13",23:57:00
"14702",2013-01-14 00:27:09,1216.48,671.1,399.88,1616.36,-271.22,50.105,2013-01-14 00:27:09,2013-01-14,"2013","01","14",00:27:00
"14703",2013-01-14 00:57:09,1218.34,470.69,312.16,1530.5,-158.53,50.144,2013-01-14 00:57:09,2013-01-14,"2013","01","14",00:57:00
"14704",2013-01-14 01:27:06,1163.2,394.64,311.42,1474.62,-83.22,50.129,2013-01-14 01:27:06,2013-01-14,"2013","01","14",01:27:00
"14705",2013-01-14 01:57:07,1157.3,306.25,281.63,1438.93,-24.62,50.149,2013-01-14 01:57:07,2013-01-14,"2013","01","14",01:57:00
"14706",2013-01-14 02:27:05,1167.64,292.17,248.29,1415.93,-43.88,50.169,2013-01-14 02:27:05,2013-01-14,"2013","01","14",02:27:00
"14707",2013-01-14 02:57:09,1155.58,367.54,250.33,1405.91,-117.21,50.173,2013-01-14 02:57:09,2013-01-14,"2013","01","14",02:57:00
"14708",2013-01-14 03:27:05,1157.09,417.56,251.6,1408.69,-165.96,50.154,2013-01-14 03:27:05,2013-01-14,"2013","01","14",03:27:00
"14709",2013-01-14 03:57:07,1165.33,485.27,281.04,1446.37,-204.23,50.217,2013-01-14 03:57:07,2013-01-14,"2013","01","14",03:57:00
"14710",2013-01-14 04:27:09,1169.46,368.19,353.42,1522.88,-14.77,49.988,2013-01-14 04:27:09,2013-01-14,"2013","01","14",04:27:00
"14711",2013-01-14 04:57:09,1171.16,767.06,477.19,1648.35,-289.87,50.027,2013-01-14 04:57:09,2013-01-14,"2013","01","14",04:57:00
"14712",2013-01-14 05:27:05,1206.18,797.51,683.52,1889.7,-113.99,50.046,2013-01-14 05:27:05,2013-01-14,"2013","01","14",05:27:00
"14713",2013-01-14 05:57:08,1314.22,1204.7,943.62,2257.84,-261.08,50.115,2013-01-14 05:57:08,2013-01-14,"2013","01","14",05:57:00
"14714",2013-01-14 06:27:05,1365.45,1574.34,1373.29,2738.74,-201.05,49.993,2013-01-14 06:27:05,2013-01-14,"2013","01","14",06:27:00
"14715",2013-01-14 06:57:07,1352.6,1828.08,1662.45,3015.05,-165.63,50.105,2013-01-14 06:57:07,2013-01-14,"2013","01","14",06:57:00
"14716",2013-01-14 07:27:05,1353.11,2132.67,1863.36,3216.47,-269.31,49.944,2013-01-14 07:27:05,2013-01-14,"2013","01","14",07:27:00
"14717",2013-01-14 07:57:07,1361.73,2244.13,2019.64,3381.37,-224.49,50.173,2013-01-14 07:57:07,2013-01-14,"2013","01","14",07:57:00
"14718",2013-01-14 08:00:44,1367.89,2284.4,2033.83,3401.72,-250.57,50.1,2013-01-14 08:00:44,2013-01-14,"2013","01","14",08:01:00
"14719",2013-01-14 08:27:05,1369.75,2281.27,2134.06,3503.81,-147.21,50.007,2013-01-14 08:27:05,2013-01-14,"2013","01","14",08:27:00
"14720",2013-01-14 08:30:43,1375.09,2249.92,2113.93,3489.02,-135.99,50.125,2013-01-14 08:30:43,2013-01-14,"2013","01","14",08:31:00
"14721",2013-01-14 08:57:07,1355.49,2238.05,2215.26,3570.75,-22.79,50.193,2013-01-14 08:57:07,2013-01-14,"2013","01","14",08:57:00
"14722",2013-01-14 09:00:44,1355.38,2374.72,2181.63,3537.01,-193.09,50.188,2013-01-14 09:00:44,2013-01-14,"2013","01","14",09:01:00
"14723",2013-01-14 09:27:05,1363.57,2378.7,2230.33,3593.9,-148.37,50.046,2013-01-14 09:27:05,2013-01-14,"2013","01","14",09:27:00
"14724",2013-01-14 09:30:43,1358.96,2384.03,2220.49,3579.45,-163.54,50.154,2013-01-14 09:30:43,2013-01-14,"2013","01","14",09:31:00
"14725",2013-01-14 09:57:10,1346.03,2386.5,2247.09,3593.12,-139.41,50.178,2013-01-14 09:57:10,2013-01-14,"2013","01","14",09:57:00
"14726",2013-01-14 10:00:44,1343.83,2415.83,2234.77,3578.6,-181.06,50.247,2013-01-14 10:00:44,2013-01-14,"2013","01","14",10:01:00
"14727",2013-01-14 10:27:05,1358.12,2405.9,2221.39,3579.51,-184.51,50.032,2013-01-14 10:27:05,2013-01-14,"2013","01","14",10:27:00
"14728",2013-01-14 10:57:09,1338.58,2397.4,2186.49,3525.07,-210.91,50.046,2013-01-14 10:57:09,2013-01-14,"2013","01","14",10:57:00
"14729",2013-01-14 11:27:05,1324.85,2349.02,2095.19,3420.04,-253.83,50.022,2013-01-14 11:27:05,2013-01-14,"2013","01","14",11:27:00
"14730",2013-01-14 11:57:08,1249.63,2304.1,2030.05,3279.68,-274.05,50.261,2013-01-14 11:57:08,2013-01-14,"2013","01","14",11:57:00
"14731",2013-01-14 12:27:05,1215.58,2233.9,1920.23,3135.81,-313.67,50.193,2013-01-14 12:27:05,2013-01-14,"2013","01","14",12:27:00
"14732",2013-01-14 12:30:43,1213.89,2197.24,1917.57,3131.46,-279.67,50.164,2013-01-14 12:30:43,2013-01-14,"2013","01","14",12:31:00
"14733",2013-01-14 12:57:07,1220.05,2117.68,1742.76,2962.81,-374.92,50.398,2013-01-14 12:57:07,2013-01-14,"2013","01","14",12:57:00
"14734",2013-01-14 13:00:44,1222.04,1922.36,1700.86,2922.9,-221.5,50.383,2013-01-14 13:00:44,2013-01-14,"2013","01","14",13:01:00
"14735",2013-01-14 13:27:04,1207.07,1840.97,1541.56,2748.63,-299.41,50.129,2013-01-14 13:27:04,2013-01-14,"2013","01","14",13:27:00
"14736",2013-01-14 13:58:01,1196.88,1679.18,1535.89,2732.77,-143.29,50.271,2013-01-14 13:58:01,2013-01-14,"2013","01","14",13:58:00
"14737",2013-01-14 14:27:05,1204.22,1674.28,1496.68,2700.9,-177.6,49.993,2013-01-14 14:27:05,2013-01-14,"2013","01","14",14:27:00
"14738",2013-01-14 14:30:43,1200.2,1671.95,1500.31,2700.51,-171.64,50.007,2013-01-14 14:30:43,2013-01-14,"2013","01","14",14:31:00
"14739",2013-01-14 14:57:10,1225.92,1654.48,1430.18,2656.1,-224.3,50.154,2013-01-14 14:57:10,2013-01-14,"2013","01","14",14:57:00
"14740",2013-01-14 15:00:44,1225.89,1648.07,1425.08,2650.97,-222.99,50.398,2013-01-14 15:00:44,2013-01-14,"2013","01","14",15:01:00
"14741",2013-01-14 15:27:04,1222.56,1619.25,1427.95,2650.51,-191.3,50.046,2013-01-14 15:27:04,2013-01-14,"2013","01","14",15:27:00
"14742",2013-01-14 15:30:43,1227.05,1596.78,1423.67,2650.72,-173.11,50.261,2013-01-14 15:30:43,2013-01-14,"2013","01","14",15:31:00
"14743",2013-01-14 15:57:10,1224.24,1603.65,1389.88,2614.12,-213.77,50.188,2013-01-14 15:57:10,2013-01-14,"2013","01","14",15:57:00
"14744",2013-01-14 16:00:44,1222.15,1634.94,1391,2613.15,-243.94,50.54,2013-01-14 16:00:44,2013-01-14,"2013","01","14",16:01:00
"14745",2013-01-14 16:27:04,1226.91,1645.98,1389.42,2616.33,-256.56,50.12,2013-01-14 16:27:04,2013-01-14,"2013","01","14",16:27:00
"14746",2013-01-14 16:30:02,1231.02,1678.05,1373.7,2604.72,-304.35,50.193,2013-01-14 16:30:02,2013-01-14,"2013","01","14",16:30:00
"14747",2013-01-14 16:57:07,1248.2,1734.6,1434.88,2683.08,-299.72,50.491,2013-01-14 16:57:07,2013-01-14,"2013","01","14",16:57:00
"14748",2013-01-14 17:00:44,1242.49,1904.95,1464.94,2707.43,-440.01,50.481,2013-01-14 17:00:44,2013-01-14,"2013","01","14",17:01:00
"14749",2013-01-14 17:27:04,1224.72,1968.96,1588.75,2813.47,-380.21,50.344,2013-01-14 17:27:04,2013-01-14,"2013","01","14",17:27:00
"14750",2013-01-14 17:30:43,1224.63,1985.62,1579.91,2804.54,-405.71,50.515,2013-01-14 17:30:43,2013-01-14,"2013","01","14",17:31:00
