"city","YR","M","D","HR","MW"
"Amman",2012,1,8,19,1260.9
"Amman",2012,1,9,19,1281.42
"Amman",2012,1,10,19,1270.08
"Amman",2012,1,11,19,1315.98
"Amman",2012,1,12,19,1261.98
"Amman",2012,1,13,19,1189.62
"Amman",2012,1,14,19,1323.54
"Amman",2012,1,15,19,1290.06
"Amman",2012,1,16,19,1313.28
"Amman",2012,1,17,19,1309.5
"Amman",2012,1,18,19,1292.22
"Amman",2012,1,19,19,1265.22
"Amman",2012,1,20,19,1195.56
"Amman",2012,1,21,19,1294.38
"Amman",2012,1,22,19,1319.22
"Amman",2012,1,23,19,1304.64
"Amman",2012,1,24,19,1296.54
"Amman",2012,1,25,19,1244.7
"Amman",2012,1,26,19,1207.98
"Amman",2012,1,27,19,1172.88
"Amman",2012,1,28,19,1280.34
"Amman",2012,1,29,19,1270.08
"Amman",2012,1,30,19,1281.42
"Amman",2012,1,31,19,1251.18
"Amman",2012,2,1,19,1255.57
"Amman",2012,2,2,19,1224.83
"Amman",2012,2,3,19,1145.33
"Amman",2012,2,4,19,1241.26
"Amman",2012,2,5,19,1285.25
"Amman",2012,2,6,19,1255.57
"Amman",2012,2,7,19,1267.23
"Amman",2012,2,8,19,1287.37
"Amman",2012,2,9,19,1240.2
"Amman",2012,2,10,19,1187.73
"Amman",2012,2,11,19,1281.54
"Amman",2012,2,12,19,1252.39
"Amman",2012,2,13,19,1221.12
"Amman",2012,2,14,19,1215.82
"Amman",2012,2,15,19,1225.36
"Amman",2012,2,16,19,1234.9
"Amman",2012,2,17,19,1125.19
"Amman",2012,2,18,19,1292.14
"Amman",2012,2,19,19,1321.29
"Amman",2012,2,20,19,1303.8
"Amman",2012,2,21,19,1324.47
"Amman",2012,2,22,19,1290.02
"Amman",2012,2,23,19,1227.48
"Amman",2012,2,24,19,1129.43
"Amman",2012,2,25,19,1275.71
"Amman",2012,2,26,19,1258.22
"Amman",2012,2,27,19,1239.14
"Amman",2012,2,28,19,1242.85
"Amman",2012,2,29,19,1236.49
"Amman",2012,3,1,19,1151
"Amman",2012,3,2,19,1114
"Amman",2012,3,3,19,1232.5
"Amman",2012,3,4,19,1264
"Amman",2012,3,5,19,1217
"Amman",2012,3,6,19,1190.5
"Amman",2012,3,7,19,1190
"Amman",2012,3,8,19,1054.5
"Amman",2012,3,9,19,990
"Amman",2012,3,10,19,1047
"Amman",2012,3,11,19,1085
"Amman",2012,3,12,19,1080
"Amman",2012,3,13,19,1080
"Amman",2012,3,14,19,1118
"Amman",2012,3,15,19,1102.5
"Amman",2012,3,16,19,1083.5
"Amman",2012,3,17,19,1236.5
"Amman",2012,3,18,19,1270
"Amman",2012,3,19,19,1265
"Amman",2012,3,20,19,1195
"Amman",2012,3,21,19,1145
"Amman",2012,3,22,19,1090
"Amman",2012,3,23,19,985
"Amman",2012,3,24,19,1075
"Amman",2012,3,25,19,1050
"Amman",2012,3,26,19,1100
"Amman",2012,3,27,19,1140
"Amman",2012,3,28,19,1150
"Amman",2012,3,29,19,1115
"Amman",2012,3,30,19,954
"Amman",2012,3,31,19,1006
"Amman",2012,4,1,19,935.04
"Amman",2012,4,2,19,908.16
"Amman",2012,4,3,19,888
"Amman",2012,4,4,19,862.56
"Amman",2012,4,5,19,829.92
"Amman",2012,4,6,19,715.68
"Amman",2012,4,7,19,848.16
"Amman",2012,4,8,19,869.28
"Amman",2012,4,9,19,875.04
"Amman",2012,4,10,19,842.88
"Amman",2012,4,11,19,863.04
"Amman",2012,4,12,19,867.84
"Amman",2012,4,13,19,733.44
"Amman",2012,4,14,19,859.2
"Amman",2012,4,15,19,863.52
"Amman",2012,4,16,19,827.52
"Amman",2012,4,17,19,833.28
"Amman",2012,4,18,19,903.36
"Amman",2012,4,19,19,828.48
"Amman",2012,4,20,19,749.28
"Amman",2012,4,21,19,866.4
"Amman",2012,4,22,19,842.88
"Amman",2012,4,23,19,836.64
"Amman",2012,4,24,19,843.36
"Amman",2012,4,25,19,837.6
"Amman",2012,4,26,19,804.96
"Amman",2012,4,27,19,712.32
"Amman",2012,4,28,19,818.4
"Amman",2012,4,29,19,832.8
"Amman",2012,4,30,19,856.8
"Amman",2012,5,1,19,954.5
"Amman",2012,5,2,19,882.5
"Amman",2012,5,3,19,840.5
"Amman",2012,5,4,19,764.5
"Amman",2012,5,5,19,883
"Amman",2012,5,6,19,878.5
"Amman",2012,5,7,19,866
"Amman",2012,5,8,19,899
"Amman",2012,5,9,19,921.5
"Amman",2012,5,10,19,868.5
"Amman",2012,5,11,19,762
"Amman",2012,5,12,19,889.5
"Amman",2012,5,13,19,880
"Amman",2012,5,14,19,876
"Amman",2012,5,15,19,882
"Amman",2012,5,16,19,889.5
"Amman",2012,5,17,19,874
"Amman",2012,5,18,19,795.5
"Amman",2012,5,19,19,898.5
"Amman",2012,5,20,19,902.5
"Amman",2012,5,21,19,894
"Amman",2012,5,22,19,923.5
"Amman",2012,5,23,19,945.5
"Amman",2012,5,24,19,883
"Amman",2012,5,25,19,831
"Amman",2012,5,26,19,943
"Amman",2012,5,27,19,945.5
"Amman",2012,5,28,19,961.5
"Amman",2012,5,29,19,1011
"Amman",2012,5,30,19,944.5
"Amman",2012,5,31,19,915
"Amman",2012,6,1,19,888.68
"Amman",2012,6,2,19,980.72
"Amman",2012,6,3,19,1016.6
"Amman",2012,6,4,19,1025.96
"Amman",2012,6,5,19,993.72
"Amman",2012,6,6,19,977.08
"Amman",2012,6,7,19,959.4
"Amman",2012,6,8,19,889.2
"Amman",2012,6,9,19,1001
"Amman",2012,6,10,19,1061.32
"Amman",2012,6,11,19,1067.04
"Amman",2012,6,12,19,1076.4
"Amman",2012,6,13,19,1074.84
"Amman",2012,6,14,19,1103.96
"Amman",2012,6,15,19,992.16
"Amman",2012,6,16,19,1150.24
"Amman",2012,6,17,19,1161.16
"Amman",2012,6,18,19,1178.32
"Amman",2012,6,19,19,1172.6
"Amman",2012,6,20,19,1099.28
"Amman",2012,6,21,19,1023.88
"Amman",2012,6,22,19,914.16
"Amman",2012,6,23,19,1059.24
"Amman",2012,6,24,19,1066
"Amman",2012,6,25,19,1067.56
"Amman",2012,6,26,19,1080.56
"Amman",2012,6,27,19,1088.88
"Amman",2012,6,28,19,1045.2
"Amman",2012,6,29,19,966.16
"Amman",2012,6,30,19,1077.44
"Amman",2012,7,1,19,1158.3
"Amman",2012,7,2,19,1126.98
"Amman",2012,7,3,19,1097.28
"Amman",2012,7,4,19,1075.14
"Amman",2012,7,5,19,1071.36
"Amman",2012,7,6,19,1008.72
"Amman",2012,7,7,19,1127.52
"Amman",2012,7,8,19,1115.1
"Amman",2012,7,9,19,1128.6
"Amman",2012,7,10,19,1163.7
"Amman",2012,7,11,19,1175.58
"Amman",2012,7,12,19,1175.58
"Amman",2012,7,13,19,1093.5
"Amman",2012,7,14,19,1181.52
"Amman",2012,7,15,19,1201.5
"Amman",2012,7,16,19,1223.1
"Amman",2012,7,17,19,1256.04
"Amman",2012,7,18,19,1294.92
"Amman",2012,7,19,19,1314.36
"Amman",2012,7,20,19,1125.9
"Amman",2012,7,21,19,1114.56
"Amman",2012,7,22,19,1106.46
"Amman",2012,7,23,19,1125.9
"Amman",2012,7,24,19,1163.16
"Amman",2012,7,25,19,1183.14
"Amman",2012,7,26,19,1185.84
"Amman",2012,7,27,19,1116.18
"Amman",2012,7,28,19,1142.64
"Amman",2012,7,29,19,1122.66
"Amman",2012,7,30,19,1106.46
"Amman",2012,7,31,19,1101.06
"Amman",2012,8,1,19,1150.74
"Amman",2012,8,2,19,1147.5
"Amman",2012,8,3,19,1054.62
"Amman",2012,8,4,19,1051.92
"Amman",2012,8,5,19,1047.06
"Amman",2012,8,6,19,1072.44
"Amman",2012,8,7,19,1114.02
"Amman",2012,8,8,19,1145.34
"Amman",2012,8,9,19,1087.02
"Amman",2012,8,10,19,1057.86
"Amman",2012,8,11,19,1110.78
"Amman",2012,8,12,19,1105.92
"Amman",2012,8,13,19,1111.32
"Amman",2012,8,14,19,1096.2
"Amman",2012,8,15,19,1102.68
"Amman",2012,8,16,19,1097.82
"Amman",2012,8,17,19,1089.18
"Amman",2012,8,18,19,1098.36
"Amman",2012,8,19,19,917.46
"Amman",2012,8,20,19,977.94
"Amman",2012,8,21,19,1023.3
"Amman",2012,8,22,19,1117.8
"Amman",2012,8,23,19,1111.86
"Amman",2012,8,24,19,1026
"Amman",2012,8,25,19,1137.78
"Amman",2012,8,26,19,1169.1
"Amman",2012,8,27,19,1137.78
"Amman",2012,8,28,19,1098.9
"Amman",2012,8,29,19,1156.14
"Amman",2012,8,30,19,1113.48
"Amman",2012,8,31,19,1020.06
"Amman",2012,9,1,19,1118.52
"Amman",2012,9,2,19,1085.76
"Amman",2012,9,3,19,1115.92
"Amman",2012,9,4,19,1169.48
"Amman",2012,9,5,19,1174.68
"Amman",2012,9,6,19,1134.12
"Amman",2012,9,7,19,1012.96
"Amman",2012,9,8,19,1136.2
"Amman",2012,9,9,19,1120.6
"Amman",2012,9,10,19,1118
"Amman",2012,9,11,19,1126.84
"Amman",2012,9,12,19,1133.6
"Amman",2012,9,13,19,1088.36
"Amman",2012,9,14,19,1009.32
"Amman",2012,9,15,19,1162.72
"Amman",2012,9,16,19,1177.28
"Amman",2012,9,17,19,1196
"Amman",2012,9,18,19,1179.36
"Amman",2012,9,19,19,1192.88
"Amman",2012,9,20,19,1141.92
"Amman",2012,9,21,19,1071.2
"Amman",2012,9,22,19,1190.8
"Amman",2012,9,23,19,1164.8
"Amman",2012,9,24,19,1162.2
"Amman",2012,9,25,19,1175.2
"Amman",2012,9,26,19,1170
"Amman",2012,9,27,19,1133.6
"Amman",2012,9,28,19,1084.2
"Amman",2012,9,29,19,1242.8
"Amman",2012,9,30,19,1248
"Amman",2012,10,1,19,1156.4
"Amman",2012,10,2,19,1166.2
"Amman",2012,10,3,19,1122.1
"Amman",2012,10,4,19,1073.1
"Amman",2012,10,5,19,955.5
"Amman",2012,10,6,19,1048.6
"Amman",2012,10,7,19,1043.7
"Amman",2012,10,8,19,1048.6
"Amman",2012,10,9,19,1041.25
"Amman",2012,10,10,19,1048.6
"Amman",2012,10,11,19,1004.5
"Amman",2012,10,12,19,950.6
"Amman",2012,10,13,19,1078
"Amman",2012,10,14,19,1063.3
"Amman",2012,10,15,19,1068.2
"Amman",2012,10,16,19,1095.15
"Amman",2012,10,17,19,1090.25
"Amman",2012,10,18,19,1058.4
"Amman",2012,10,19,19,970.2
"Amman",2012,10,20,19,1082.9
"Amman",2012,10,21,19,1033.9
"Amman",2012,10,22,19,1053.5
"Amman",2012,10,23,19,1041.25
"Amman",2012,10,24,19,1021.65
"Amman",2012,10,25,19,950.6
"Amman",2012,10,26,19,803.6
"Amman",2012,10,27,19,837.9
"Amman",2012,10,28,19,872.2
"Amman",2012,10,29,19,940.8
"Amman",2012,10,30,19,1011.85
"Amman",2012,10,31,19,1009.89
"Amman",2012,11,1,19,958.56
"Amman",2012,11,2,19,887.52
"Amman",2012,11,3,19,985.44
"Amman",2012,11,4,19,982.56
"Amman",2012,11,5,19,991.68
"Amman",2012,11,6,19,982.08
"Amman",2012,11,7,19,985.92
"Amman",2012,11,8,19,930.72
"Amman",2012,11,9,19,853.44
"Amman",2012,11,10,19,984
"Amman",2012,11,11,19,988.8
"Amman",2012,11,12,19,1017.6
"Amman",2012,11,13,19,1011.36
"Amman",2012,11,14,19,970.08
"Amman",2012,11,15,19,937.92
"Amman",2012,11,16,19,902.88
"Amman",2012,11,17,19,1001.76
"Amman",2012,11,18,19,998.4
"Amman",2012,11,19,19,1026.72
"Amman",2012,11,20,19,1018.56
"Amman",2012,11,21,19,1013.76
"Amman",2012,11,22,19,982.08
"Amman",2012,11,23,19,937.92
"Amman",2012,11,24,19,1071.36
"Amman",2012,11,25,19,1055.04
"Amman",2012,11,26,19,1082.4
"Amman",2012,11,27,19,1089.12
"Amman",2012,11,28,19,1072.32
"Amman",2012,11,29,19,1023.84
"Amman",2012,11,30,19,950.88
"Amman",2012,12,1,19,1130.16
"Amman",2012,12,2,19,1093.44
"Amman",2012,12,3,19,1111.8
"Amman",2012,12,4,19,1142.91
"Amman",2012,12,5,19,1137.3
"Amman",2012,12,6,19,1114.35
"Amman",2012,12,7,19,1030.2
"Amman",2012,12,8,19,1169.94
"Amman",2012,12,9,19,1153.11
"Amman",2012,12,10,19,1199.52
"Amman",2012,12,11,19,1236.75
"Amman",2012,12,12,19,1221.45
"Amman",2012,12,13,19,1195.44
"Amman",2012,12,14,19,1092.42
"Amman",2012,12,15,19,1239.81
"Amman",2012,12,16,19,1254.6
"Amman",2012,12,17,19,1246.95
"Amman",2012,12,18,19,1237.26
"Amman",2012,12,19,19,1227.06
"Amman",2012,12,20,19,1203.09
"Amman",2012,12,21,19,1145.97
"Amman",2012,12,22,19,1248.99
"Amman",2012,12,23,19,1257.15
"Amman",2012,12,24,19,1243.38
"Amman",2012,12,25,19,1232.16
"Amman",2012,12,26,19,1262.25
"Amman",2012,12,27,19,1196.97
"Amman",2012,12,28,19,1115.37
"Amman",2012,12,29,19,1244.91
"Amman",2012,12,30,19,1269.9
"Amman",2012,12,31,19,1254.6
"Amman",2013,1,1,19,1298.7
"Amman",2013,1,2,19,1344.6
"Amman",2013,1,3,19,1290.6
"Amman",2013,1,4,19,1182.6
"Amman",2013,1,5,19,1310.58
"Amman",2013,1,6,19,1371.6
"Amman",2013,1,7,19,1345.14
"Amman",2013,1,8,19,1356.48
"Amman",2013,1,9,19,1194.48
"Amman",2013,1,10,19,1286.28
"Amman",2013,1,11,19,1298.16
"Amman",2013,1,12,19,1423.44
"Amman",2013,1,13,19,1431
"Amman",2013,1,14,19,1447.2
"Amman",2013,1,15,19,1447.2
"Amman",2013,1,16,19,1433.7
"Amman",2013,1,17,19,1314.9
"Amman",2013,1,18,19,1177.2
"Amman",2013,1,19,19,1309.5
"Amman",2013,1,20,19,1296
"Amman",2013,1,21,19,1290.6
"Amman",2013,1,22,19,1258.2
"Amman",2013,1,23,19,1171.8
"Amman",2013,1,24,19,1206.9
"Amman",2013,1,25,19,1101.6
"Amman",2013,1,26,19,1209.6
"Amman",2013,1,27,19,1231.2
"Amman",2013,1,28,19,1263.6
"Amman",2013,1,29,19,1350
"Amman",2013,1,30,19,1360.8
"Amman",2013,1,31,19,1350
"Amman",2013,2,1,19,1250.8
"Amman",2013,2,2,19,1306.45
"Amman",2013,2,3,19,1277.3
"Amman",2013,2,4,19,1277.3
"Amman",2013,2,5,19,1309.1
"Amman",2013,2,6,19,1340.9
"Amman",2013,2,7,19,1245.5
"Amman",2013,2,8,19,1131.55
"Amman",2013,2,9,19,1264.05
"Amman",2013,2,10,19,1242.85
"Amman",2013,2,11,19,1293.2
"Amman",2013,2,12,19,1314.4
"Amman",2013,2,13,19,1293.2
"Amman",2013,2,14,19,1192.5
"Amman",2013,2,15,19,1123.6
"Amman",2013,2,16,19,1319.7
"Amman",2013,2,17,19,1335.6
"Amman",2013,2,18,19,1303.8
"Amman",2013,2,19,19,1330.3
"Amman",2013,2,20,19,1317.05
"Amman",2013,2,21,19,1229.6
"Amman",2013,2,22,19,1075.9
"Amman",2013,2,23,19,1293.2
"Amman",2013,2,24,19,1250.8
"Amman",2013,2,25,19,1219
"Amman",2013,2,26,19,1150.1
"Amman",2013,2,27,19,1142.15
"Amman",2013,2,28,19,1176.6
"Amman",2013,3,1,19,1040
"Amman",2013,3,2,19,1120
"Amman",2013,3,3,19,1105
"Amman",2013,3,4,19,1150
"Amman",2013,3,5,19,1200
"Amman",2013,3,6,19,1190
"Amman",2013,3,7,19,1167.5
"Amman",2013,3,8,19,1025
"Amman",2013,3,9,19,1141
"Amman",2013,3,10,19,1135
"Amman",2013,3,11,19,1089
"Amman",2013,3,12,19,1022.5
"Amman",2013,3,13,19,1055
"Amman",2013,3,14,19,947
"Amman",2013,3,15,19,866
"Amman",2013,3,16,19,1027.5
"Amman",2013,3,17,19,1107.5
"Amman",2013,3,18,19,1100.5
"Amman",2013,3,19,19,1091.5
"Amman",2013,3,20,19,1040
"Amman",2013,3,21,19,953
"Amman",2013,3,22,19,890.5
"Amman",2013,3,23,19,1098.5
"Amman",2013,3,24,19,1046
"Amman",2013,3,25,19,1000
"Amman",2013,3,26,19,983.5
"Amman",2013,3,27,19,994
"Amman",2013,3,28,19,938
"Amman",2013,3,29,19,834.5
"Amman",2013,3,30,19,973.5
"Amman",2013,3,31,19,939.5
"Amman",2013,4,1,19,912.96
"Amman",2013,4,2,19,894.24
"Amman",2013,4,3,19,886.56
"Amman",2013,4,4,19,893.76
"Amman",2013,4,5,19,855.36
"Amman",2013,4,6,19,909.6
"Amman",2013,4,7,19,870.72
"Amman",2013,4,8,19,913.44
"Amman",2013,4,9,19,936
"Amman",2013,4,10,19,928.8
"Amman",2013,4,11,19,887.04
"Amman",2013,4,12,19,778.08
"Amman",2013,4,13,19,912.96
"Amman",2013,4,14,19,880.32
"Amman",2013,4,15,19,869.28
"Amman",2013,4,16,19,925.92
"Amman",2013,4,17,19,994.56
"Amman",2013,4,18,19,936.48
"Amman",2013,4,19,19,842.4
"Amman",2013,4,20,19,1053.6
"Amman",2013,4,21,19,1035.36
"Amman",2013,4,22,19,1051.2
"Amman",2013,4,23,19,950.4
"Amman",2013,4,24,19,867.84
"Amman",2013,4,25,19,849.12
"Amman",2013,4,26,19,745.92
"Amman",2013,4,27,19,888.48
"Amman",2013,4,28,19,886.08
"Amman",2013,4,29,19,876.48
"Amman",2013,4,30,19,928.8
"Amman",2013,5,1,19,1022.5
"Amman",2013,5,2,19,932
"Amman",2013,5,3,19,850
"Amman",2013,5,4,19,976
"Amman",2013,5,5,19,958.5
"Amman",2013,5,6,19,982
"Amman",2013,5,7,19,963.5
"Amman",2013,5,8,19,996.5
"Amman",2013,5,9,19,947.5
"Amman",2013,5,10,19,842
"Amman",2013,5,11,19,955.5
"Amman",2013,5,12,19,945
"Amman",2013,5,13,19,976
"Amman",2013,5,14,19,936
"Amman",2013,5,15,19,938.5
"Amman",2013,5,16,19,893.5
"Amman",2013,5,17,19,808.5
"Amman",2013,5,18,19,964.5
"Amman",2013,5,19,19,984
"Amman",2013,5,20,19,960
"Amman",2013,5,21,19,972.5
"Amman",2013,5,22,19,989
"Amman",2013,5,23,19,1001
"Amman",2013,5,24,19,932
"Amman",2013,5,25,19,999.5
"Amman",2013,5,26,19,946.5
"Amman",2013,5,27,19,973.5
"Amman",2013,5,28,19,971.5
"Amman",2013,5,29,19,1006.5
"Amman",2013,5,30,19,1009
"Amman",2013,5,31,19,901
"Amman",2013,6,1,19,1060.28
"Amman",2013,6,2,19,1114.88
"Amman",2013,6,3,19,1123.72
"Amman",2013,6,4,19,1046.24
"Amman",2013,6,5,19,1033.24
"Amman",2013,6,6,19,1004.64
"Amman",2013,6,7,19,916.24
"Amman",2013,6,8,19,1061.84
"Amman",2013,6,9,19,1054.56
"Amman",2013,6,10,19,1028.56
"Amman",2013,6,11,19,1041.04
"Amman",2013,6,12,19,1088.88
"Amman",2013,6,13,19,1004.64
"Amman",2013,6,14,19,893.88
"Amman",2013,6,15,19,1004.12
"Amman",2013,6,16,19,1016.6
"Amman",2013,6,17,19,1038.96
"Amman",2013,6,18,19,1049.36
"Amman",2013,6,19,19,1076.4
"Amman",2013,6,20,19,1054.04
"Amman",2013,6,21,19,972.92
"Amman",2013,6,22,19,1113.32
"Amman",2013,6,23,19,1094.6
"Amman",2013,6,24,19,1100.32
"Amman",2013,6,25,19,1100.32
"Amman",2013,6,26,19,1142.96
"Amman",2013,6,27,19,1111.76
"Amman",2013,6,28,19,989.56
"Amman",2013,6,29,19,1151.28
"Amman",2013,6,30,19,1136.2
"Amman",2013,7,1,19,1136.16
"Amman",2013,7,2,19,1109.16
"Amman",2013,7,3,19,1159.38
"Amman",2013,7,4,19,1124.82
"Amman",2013,7,5,19,1021.68
"Amman",2013,7,6,19,1156.68
"Amman",2013,7,7,19,1143.18
"Amman",2013,7,8,19,1176.12
"Amman",2013,7,9,19,1165.32
"Amman",2013,7,10,19,1061.1
"Amman",2013,7,11,19,1042.2
"Amman",2013,7,12,19,1019.52
"Amman",2013,7,13,19,1112.94
"Amman",2013,7,14,19,1131.3
"Amman",2013,7,15,19,1115.64
"Amman",2013,7,16,19,1134.54
"Amman",2013,7,17,19,1129.14
"Amman",2013,7,18,19,1044.9
"Amman",2013,7,19,19,994.14
"Amman",2013,7,20,19,1077.3
"Amman",2013,7,21,19,1068.12
"Amman",2013,7,22,19,1090.8
"Amman",2013,7,23,19,1124.82
"Amman",2013,7,24,19,1124.82
"Amman",2013,7,25,19,1109.7
"Amman",2013,7,26,19,1049.76
"Amman",2013,7,27,19,1112.94
"Amman",2013,7,28,19,1109.7
"Amman",2013,7,29,19,1131.84
"Amman",2013,7,30,19,1135.08
"Amman",2013,7,31,19,1125.36
"Amman",2013,8,1,19,1124.82
"Amman",2013,8,2,19,1064.88
"Amman",2013,8,3,19,1135.08
"Amman",2013,8,4,19,1132.92
"Amman",2013,8,5,19,1154.52
"Amman",2013,8,6,19,1151.82
"Amman",2013,8,7,19,1137.78
"Amman",2013,8,8,19,948.78
"Amman",2013,8,9,19,967.14
"Amman",2013,8,10,19,1017.9
"Amman",2013,8,11,19,1071.9
"Amman",2013,8,12,19,1171.8
"Amman",2013,8,13,19,1215
"Amman",2013,8,14,19,1278.72
"Amman",2013,8,15,19,1257.12
"Amman",2013,8,16,19,1079.46
"Amman",2013,8,17,19,1253.34
"Amman",2013,8,18,19,1229.58
"Amman",2013,8,19,19,1222.02
"Amman",2013,8,20,19,1248.48
"Amman",2013,8,21,19,1207.98
"Amman",2013,8,22,19,1165.86
"Amman",2013,8,23,19,1047.06
"Amman",2013,8,24,19,1171.8
"Amman",2013,8,25,19,1187.46
"Amman",2013,8,26,19,1193.94
"Amman",2013,8,27,19,1162.08
"Amman",2013,8,28,19,1261.44
"Amman",2013,8,29,19,1246.32
"Amman",2013,8,30,19,1122.12
"Amman",2013,8,31,19,1238.76
"Amman",2013,9,1,19,1166.36
"Amman",2013,9,2,19,1201.2
"Amman",2013,9,3,19,1198.6
"Amman",2013,9,4,19,1144.52
"Amman",2013,9,5,19,1087.84
"Amman",2013,9,6,19,998.92
"Amman",2013,9,7,19,1108.64
"Amman",2013,9,8,19,1118
"Amman",2013,9,9,19,1140.36
"Amman",2013,9,10,19,1135.16
"Amman",2013,9,11,19,1184.56
"Amman",2013,9,12,19,1188.72
"Amman",2013,9,13,19,1097.2
"Amman",2013,9,14,19,1238.12
"Amman",2013,9,15,19,1219.92
"Amman",2013,9,16,19,1203.8
"Amman",2013,9,17,19,1190.8
"Amman",2013,9,18,19,1180.4
"Amman",2013,9,19,19,1172.6
"Amman",2013,9,20,19,1058.2
"Amman",2013,9,21,19,1172.6
"Amman",2013,9,22,19,1128.4
"Amman",2013,9,23,19,1164.8
"Amman",2013,9,24,19,1159.6
"Amman",2013,9,25,19,1154.4
"Amman",2013,9,26,19,1123.2
"Amman",2013,9,27,19,1029.6
"Amman",2013,9,28,19,1133.6
"Amman",2013,9,29,19,1159.6
"Amman",2013,9,30,19,1159.6
"Amman",2013,10,1,19,1107.4
"Amman",2013,10,2,19,1087.8
"Amman",2013,10,3,19,1038.8
"Amman",2013,10,4,19,931
"Amman",2013,10,5,19,1046.15
"Amman",2013,10,6,19,1046.15
"Amman",2013,10,7,19,1065.75
"Amman",2013,10,8,19,1078
"Amman",2013,10,9,19,1068.2
"Amman",2013,10,10,19,1033.9
"Amman",2013,10,11,19,967.75
"Amman",2013,10,12,19,1043.7
"Amman",2013,10,13,19,1038.8
"Amman",2013,10,14,19,1011.85
"Amman",2013,10,15,19,842.8
"Amman",2013,10,16,19,874.65
"Amman",2013,10,17,19,916.3
"Amman",2013,10,18,19,931
"Amman",2013,10,19,19,1063.3
"Amman",2013,10,20,19,1053.5
"Amman",2013,10,21,19,1060.85
"Amman",2013,10,22,19,1082.9
"Amman",2013,10,23,19,1090.25
"Amman",2013,10,24,19,1036.35
"Amman",2013,10,25,19,955.5
"Amman",2013,10,26,19,1078
"Amman",2013,10,27,19,1068.2
"Amman",2013,10,28,19,1073.1
"Amman",2013,10,29,19,1078
"Amman",2013,10,30,19,1078
"Amman",2013,10,31,19,1055.95
"Amman",2013,11,1,19,926.4
"Amman",2013,11,2,19,1072.8
"Amman",2013,11,3,19,1032.48
"Amman",2013,11,4,19,1075.2
"Amman",2013,11,5,19,1060.8
"Amman",2013,11,6,19,1032
"Amman",2013,11,7,19,975.84
"Amman",2013,11,8,19,916.8
"Amman",2013,11,9,19,1053.6
"Amman",2013,11,10,19,1036.8
"Amman",2013,11,11,19,1022.4
"Amman",2013,11,12,19,1041.6
"Amman",2013,11,13,19,1012.8
"Amman",2013,11,14,19,1012.32
"Amman",2013,11,15,19,924.96
"Amman",2013,11,16,19,1067.52
"Amman",2013,11,17,19,1064.16
"Amman",2013,11,18,19,1100.64
"Amman",2013,11,19,19,1116
"Amman",2013,11,20,19,1110.72
"Amman",2013,11,21,19,1053.6
"Amman",2013,11,22,19,975.36
"Amman",2013,11,23,19,1104.48
"Amman",2013,11,24,19,1080.96
"Amman",2013,11,25,19,1077.6
"Amman",2013,11,26,19,1042.56
"Amman",2013,11,27,19,1035.36
"Amman",2013,11,28,19,1000.8
"Amman",2013,11,29,19,937.44
"Amman",2013,11,30,19,1085.28
"Amman",2013,12,1,19,1154.13
"Amman",2013,12,2,19,1154.64
"Amman",2013,12,3,19,1183.2
"Amman",2013,12,4,19,1183.2
"Amman",2013,12,5,19,1175.55
"Amman",2013,12,6,19,1095.99
"Amman",2013,12,7,19,1264.29
"Amman",2013,12,8,19,1302.54
"Amman",2013,12,9,19,1350.48
"Amman",2013,12,10,19,1403.01
"Amman",2013,12,11,19,1346.91
"Amman",2013,12,12,19,1291.32
"Amman",2013,12,13,19,1253.58
"Amman",2013,12,14,19,1303.56
"Amman",2013,12,15,19,1365.78
"Amman",2013,12,16,19,1462.17
"Amman",2013,12,17,19,1454.01
"Amman",2013,12,18,19,1448.91
"Amman",2013,12,19,19,1419.84
"Amman",2013,12,20,19,1284.18
"Amman",2013,12,21,19,1414.74
"Amman",2013,12,22,19,1417.29
"Amman",2013,12,23,19,1418.31
"Amman",2013,12,24,19,1412.7
"Amman",2013,12,25,19,1409.64
"Amman",2013,12,26,19,1381.59
"Amman",2013,12,27,19,1287.75
"Amman",2013,12,28,19,1343.85
"Amman",2013,12,29,19,1360.68
"Amman",2013,12,30,19,1374.96
"Amman",2013,12,31,19,1349.97
"Amman",2014,1,1,19,1412.1
"Amman",2014,1,2,19,1353.78
"Amman",2014,1,3,19,1308.42
"Amman",2014,1,4,19,1469.34
"Amman",2014,1,5,19,1449.9
"Amman",2014,1,6,19,1421.28
"Amman",2014,1,7,19,1439.64
"Amman",2014,1,8,19,1441.8
"Amman",2014,1,9,19,1413.18
"Amman",2014,1,10,19,1323.54
"Amman",2014,1,11,19,1428.3
"Amman",2014,1,12,19,1418.58
"Amman",2014,1,13,19,1400.22
"Amman",2014,1,14,19,941.22
"Amman",2014,1,15,19,1365.12
"Amman",2014,1,16,19,1342.98
"Amman",2014,1,17,19,1245.78
"Amman",2014,1,18,19,1369.44
"Amman",2014,1,19,19,1379.16
"Amman",2014,1,20,19,1354.32
"Amman",2014,1,21,19,1315.98
"Amman",2014,1,22,19,1315.44
"Amman",2014,1,23,19,1296
"Amman",2014,1,24,19,1192.32
"Amman",2014,1,25,19,1293.84
"Amman",2014,1,26,19,1300.32
"Amman",2014,1,27,19,1317.6
"Amman",2014,1,28,19,1355.94
"Amman",2014,1,29,19,1299.78
"Amman",2014,1,30,19,1270.08
"Amman",2014,1,31,19,1153.98
"Amman",2014,2,1,19,1248.68
