,DAILY REPORT OF HYDRO RESERVOIRS FOR,01-Dec-2009,1
,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.
,DAILY REPORT OF HYDRO RESERVOIRS FOR,03-Dec-2009,1
,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

BHAKRA,PUNJAB,513.59,1685.01,495.28,1624.93,505.11,1657.19,445.62,1462.01,5282.00,1728.80,934.62,6516.07,5.28,3808.56,3.09,3183.68


PONG,PUNJAB,426.72,1400.00,402.18,1319.49,417.8,1370.73,384.05,1260.01,1123.00,1084.00,241.24,6946.00,5.63,1865.48,1.51,743.96


RANJIT SAGAR,PUNJAB,527.91,1731.99,500.16,1640.94,509.46,1671.46,487.91,1600.75,1507.00,390.30,102.59,7199.17,5.84,472.36,0.38,873.81


R.P. SAGAR,RAJASTHAN,352.81,1157.51,346.35,1136.33,350.07,1148.52,343.81,1127.99,459.00,175.66,43.22,1568.98,1.27,475.98,0.39,56.58


RIHAND,UTTAR PRADESH,268.22,879.99,258.56,848.30,260.24,853.81,252.98,829.99,920.00,860.50,228.72,5845.50,4.74,1701.69,1.38,286.86


RAM GANGA,UTTARAKHAND,366.00,1200.79,339.06,1112.40,356.76,1170.47,323.00,1059.71,164.00,480.80,90.21,2109.25,1.71,535.97,0.43,98.28


TEHRI,UTTARAKHAND,829.79,2722.41,816.65,2679.30,817.65,2682.58,740.04,2427.95,309.00,1291.49,990.85,2615.00,2.12,2101.14,1.70,1189.30


SARDAR SAROVAR,GUJARAT,138.68,454.99,120.61,395.70,121.3,397.97,110.84,363.65,5469.00,1817.55,351.10,5760.00,4.67,1328.58,1.08,1285.53


UKAI,GUJARAT,105.16,345.01,98.21,322.22,100.27,328.97,82.30,270.01,1080.00,813.08,406.17,6619.15,5.37,3754.72,3.04,220.78


GANDHI SAGAR,MADHYA PRADESH,399.90,1312.01,387.07,1269.93,385.94,1266.21,381.00,1250.00,420.48,725.00,107.51,6911.19,5.60,1227.87,1.00,57.17


INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,258.73,848.85,257.27,844.06,243.24,798.03,2628.00,1316.12,907.13,9706.00,7.87,6838.22,5.54,1200.28


BHIRA,MAHARASHTRA,606.03,1988.29,603.64,1980.45,604.02,1981.69,590.09,1935.99,790.00,618.80,506.97,522.76,0.42,428.29,0.35,241.42


KOYNA,MAHARASHTRA,657.91,2158.50,656.81,2154.90,657.61,2157.51,609.60,2000.00,3130.00,3126.10,3595.00,2677.14,2.17,2536.50,2.06,2574.65


MACHKUND,ANDHRA PRADESH,838.20,2750.00,832.73,2732.05,836.01,2742.81,513.59,1685.01,670.00,551.60,305.84,892.55,0.72,494.89,0.40,374.18


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,170.60,559.71,169.99,557.71,150.88,495.01,2237.00,1398.13,808.67,6537.80,5.30,4037.67,3.27,1087.40


SRISAILAM,ANDHRA PRADESH,269.75,885.01,269.26,883.40,267.8,878.61,243.84,800.00,4300.00,1391.84,1334.38,7105.96,5.76,6870.12,5.57,824.59


ALMATTI,KARNATAKA,519.62,1704.79,505.97,1660.01,519.6,1704.72,505.97,1660.01,483.00,175.35,0.46,2631.50,2.13,9.58,0.01,416.58

,133260.00
KALINDI SUPA,KARNATAKA,563.88,1850.00,547.40,1795.93,545.3,1789.04,513.52,1684.78,542.00,2885.00,1530.33,108.04,70383.92,57.06,199.27


SHARAVATHY,KARNATAKA,554.43,1819.00,552.42,1812.40,549.08,1801.44,522.73,1714.99,5564.00,4557.03,3918.42,4297.08,3.48,3694.89,3.00,3101.50


IDAMALAYAR,KERALA,169.00,554.46,161.28,529.13,151.22,496.13,114.99,377.26,380.00,254.45,199.06,1017.80,0.83,802.12,0.65,206.89


IDUKKI,KERALA,732.35,2402.72,724.69,2377.59,718.12,2356.04,694.94,2279.99,2398.00,2146.32,1535.21,1459.50,1.18,1043.99,0.85,1139.58
,DAILY REPORT OF HYDRO RESERVOIRS FOR,03-Dec-2009,2
,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

MADUPATTY,KERALA,1599.38,5247.31,1599.38,5247.31,1599,5246.06,1554.48,5100.00,6.40,77.40,77.39,55.32,0.04,55.31,0.04,1.08


SABRIGRI,KERALA,981.46,3220.01,980.45,3216.70,981,3218.50,908.30,2979.99,1338.00,764.00,708.66,446.26,0.36,440.22,0.36,930.92


KUNDAH GROUP,TAMIL NADU,4389.76,905,2969.16,1315.00,1270.00,1338.00,346.50,0.28,1133.11


METTUR,TAMIL NADU,240.79,789.99,232.57,763.02,229.49,752.92,211.23,693.01,790.00,204.00,102.08,2504.70,2.03,1448.62,1.17,76.53


PERIYAR,TAMIL NADU,46.33,152.00,40.48,132.81,36.45,119.59,33.53,110.01,409.00,216.00,101.23,273.51,0.22,125.82,0.10,267.47


BALIMELA,ORISSA,462.08,1516.01,448.60,1471.80,450.19,1477.00,438.91,1439.99,1183.00,897.75,268.19,2675.96,2.17,799.39,0.65,640.09


HIRAKUD,ORISSA,192.02,629.99,190.66,625.52,190.42,624.74,179.83,589.99,1174.00,372.28,292.76,4709.43,3.82,3843.53,3.12,595.68


INDRAVATI,ORISSA,641.84,2105.77,637.08,2090.16,637.92,2092.91,625.00,2050.52,1962.00,1213.13,355.67,1485.50,1.20,964.61,0.78,1126.05


RENGALI,ORISSA,123.44,404.99,119.98,393.64,120.33,394.78,109.72,359.97,525.00,275.00,154.81,3167.81,2.57,1971.89,1.60,485.58


UPPER KOLAB,ORISSA,857.78,2814.24,849.46,2786.94,852.21,2795.96,843.78,2768.31,832.00,540.00,128.50,935.00,0.76,262.89,0.21,343.86


LOKTAK,MANIPUR,768.50,2521.33,768.50,2521.33,768.5,2521.33,766.01,2513.16,450.00,250.00,250.02,0.00,0.00,250.84


** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.
*** INCLUDES GANGUWAL & KOTLA.
$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.
$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.
@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I,II,III & IV.
* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.
,DAILY REPORT OF HYDRO RESERVOIRS FOR,04-Dec-2009,1
,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
