"ALMATTI","KARNATAKA",519.62,1704.79,508.78,1669.23,1669.13,505.97,1660.01,483,175.35,7.63,2631.5,2.13,141.74,0.11,0,
,"09-APR-07",,,,,,,,,,,,,,,,
,536.97,,,,,,,,,,,,,,,,
"KALINDI SUPA","KARNATAKA",563.88,1850,537.03,1761.91,1761.71,513.52,1684.78,542,2885,"915.15 133260.00",108.04,42076.78,34.11,23.26,,
,"12-APR-07",,,,,,,,,,,,,,,,
,534.92,,,,,,,,,,,,,,,,
"SHARAVATHY","KARNATAKA",554.43,1819,542.39,1779.49,1754.99,522.73,1714.99,5564,4557.03,1614.65,4297.08,3.48,1522.55,1.23,245.26,
,"12-APR-07",,,,,,,,,,,,,,,,
,144.18,,,,,,,,,,,,,,,,
"IDAMALAYAR","KERALA",169,554.46,144.83,475.16,473.03,114.99,377.26,380,254.45,100.93,1017.8,0.83,404,0.33,16.36,
,"12-APR-07",,,,,,,,,,,,,,,,
,712.18,,,,,,,,,,,,,,,,
"IDUKKI","KERALA",732.35,2402.72,713.04,2339.37,2336.55,694.94,2279.99,2398,2146.32,798.14,1459.5,1.18,542.74,0.44,143.86,
,"12-APR-07",,,,,,,,,,,,,,,,
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","14-Apr-2008",2,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,1585.95,,,,,,,,,,,,,,,,
"MADUPATTY","KERALA",1599.38,5247.31,1591.35,5220.96,5203.25,1554.48,5100,6.4,77.4,48.98,55.32,0.04,34.73,0.03,0,
,"12-APR-07",,,,,,,,,,,,,,,,
,956.92,,,,,,,,,,,,,,,,
"SABRIGRI","KERALA",981.46,3220.01,964,3162.73,3139.5,908.3,2979.99,1338,764,365.19,446.26,0.36,231.71,0.19,79.59,
,"12-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KUNDAH GROUP","TAMIL NADU",2545.93,1315,1270,776,346.5,0.28,141.97,,,,,,,,,
,,,,,,,,,,,,,,,,,
,227.77,,,,,,,,,,,,,,,,
"METTURE","TAMIL NADU",240.79,789.99,234.06,767.91,747.28,211.23,693.01,790,204,117.74,2504.7,2.03,1618.34,1.31,281.22,
,"12-APR-07",,,,,,,,,,,,,,,,
,"33.56 12",,,,,,,,,,,,,,,,
"PERIYAR","TAMIL NADU",46.33,152,40.17,131.79,110.1,33.53,110.01,409,216,96.75,273.51,0.22,119.07,0.1,0,
,"-APR-07",,,,,,,,,,,,,,,,
,"450.5 12",,,,,,,,,,,,,,,,
"BALIMELA","ORISSA",462.08,1516.01,448,1469.8,1478.02,438.91,1439.99,1183,897.75,247.44,2675.96,2.17,737.54,0.6,46.91,
,"-APR-07",,,,,,,,,,,,,,,,
,187.05,,,,,,,,,,,,,,,,
"HIRAKUD","ORISSA",192.02,629.99,185.96,610.1,613.68,179.83,589.99,1174,372.28,105.11,4709.43,3.82,1564.06,1.27,13.53,
,"12-APR-07",,,,,,,,,,,,,,,,
,632.79,,,,,,,,,,,,,,,,
"INDRAVATI","ORISSA",641.84,2105.77,629.98,2066.86,2076.08,625,2050.52,1962,1213.13,143.32,1485.5,1.2,346.15,0.28,85.47,
,"12-APR-07",,,,,,,,,,,,,,,,
,117.43,,,,,,,,,,,,,,,,
"RENGALI","ORISSA",123.44,404.99,112.82,370.14,385.27,109.72,359.97,525,275,25.43,3167.81,2.57,362.14,0.29,7.93,
,"12-APR-07",,,,,,,,,,,,,,,,
,850.41,,,,,,,,,,,,,,,,
"UPPER KOLAB","ORISSA",857.78,2814.24,849.27,2786.32,2790.06,843.78,2768.31,832,540,121.73,935,0.76,251.94,0.2,28.43,
,"12-APR-07",,,,,,,,,,,,,,,,
,767.43,,,,,,,,,,,,,,,,
"LOKTAK","MANIPUR",768.5,2521.33,767.8,2519.03,2517.81,766.01,2513.16,450,250,90.34,0,0,10.01,,,
,"12-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.",,,,,,,,,,,,,,,,,
"*** INCLUDES GANGUWAL & KOTLA.",,,,,,,,,,,,,,,,,
"$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.",,,,,,,,,,,,,,,,,
"$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.",,,,,,,,,,,,,,,,,
"@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I","II","III & IV.",,,,,,,,,,,,,,,
"* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.",,,,,,,,,,,,,,,,,
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","15-Apr-2008",1,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,,,,,,,,,,,,,,,,,
"BHAKRA","PUNJAB",513.59,1685.01,461.87,1515.31,482.49,1582.97,445.62,1462.01,5282,1728.8,158.22,6516.07,5.28,757.52,0.61,94.4
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"PONG","PUNJAB",426.72,1400,393.95,1292.49,411.74,1350.85,384.05,1260.01,1123,1084,98.61,6946,5.63,819.28,0.66,5.17
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RANJIT SAGAR","PUNJAB",527.91,1731.99,498.81,1636.52,515.3,1690.62,487.91,1600.75,1507,390.3,89.47,7199.17,5.84,419.13,0.34,19.09
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"R.P. SAGAR","RAJASTHAN",352.81,1157.51,351.18,1152.16,352.37,1156.07,343.81,1127.99,459,175.66,134.56,1568.98,1.27,1252.62,1.02,12.16
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RIHAND","UTTAR PRADESH",268.22,879.99,255.85,839.4,255.64,838.71,252.98,829.99,920,860.5,110.15,5845.5,4.74,802.78,0.65,5.62
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RAM GANGA","UTTARAKHAND",366,1200.79,340.33,1116.57,335.06,1099.28,323,1059.71,164,480.8,102.9,2109.25,1.71,620.87,0.5,34.5
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"TEHRI","UTTARAKHAND",829.79,2722.41,752.1,2467.52,742.3,2435.37,740.04,2427.95,309,1291.49,80.09,2615,2.12,220.2,0.18,72.45
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SARDAR SAROVAR","GUJARAT",138.68,454.99,118.85,389.93,117.1,384.19,110.84,363.65,5469,1817.55,271.47,5760,4.67,1053.79,0.85,38.31
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"UKAI","GUJARAT",105.16,345.01,97.08,318.49,96.87,317.81,82.3,270.01,1080,813.08,366.27,6619.15,5.37,3334.82,2.7,28.35
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"GANDHI SAGAR","MADHYA PRADESH",399.9,1312.01,386.7,1268.69,392.36,1287.27,381,1250,420.48,725,99.14,6911.19,5.6,1130.36,0.92,9.37
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"INDIRA SAGAR","MADHYA PRADESH",262.14,860.04,247.31,811.38,247.38,811.61,243.24,798.03,2628,1316.12,135.45,9706,7.87,1046.84,0.85,32.77
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"BHIRA","MAHARASHTRA",606.03,1988.29,597.16,1959.19,594.97,1952,590.09,1935.99,790,618.8,237.1,522.76,0.42,200.3,0.16,15.7
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KOYNA","MAHARASHTRA",657.91,2158.5,644.8,2115.5,640.51,2101.41,609.6,2000,3130,3126.1,1739,2677.14,2.17,1471.5,1.19,185.64
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"MACHKUND","ANDHRA PRADESH",838.2,2750,836.31,2743.8,830.21,2723.79,513.59,1685.01,670,551.6,458.1,892.55,0.72,741.26,0.6,20.12
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"NAGARJUN SAGAR","ANDHRA PRADESH",179.83,589.99,157.4,516.4,158.37,519.59,150.88,495.01,2237,1398.13,215.98,6537.8,5.3,1174.72,0.95,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SRISAILAM","ANDHRA PRADESH",269.75,885.01,261.15,856.79,250.52,821.92,243.84,800,4300,1391.84,616.87,7105.96,5.76,3175.98,2.57,76.67
,,,,,,,,,,,,,,,,,
,508.75,,,,,,,,,,,,,,,,
"ALMATTI","KARNATAKA",519.62,1704.79,508.78,1669.23,1669.13,505.97,1660.01,483,175.35,7.63,2631.5,2.13,141.74,0.11,0,
,"09-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KALINDI SUPA","KARNATAKA",563.88,1850,536.86,1761.35,536.36,1759.71,513.52,1684.78,542,2885,"905.98 133260.00",108.04,41657,33.77,25.49,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SHARAVATHY","KARNATAKA",554.43,1819,542.25,1779.04,540.65,1773.79,522.73,1714.99,5564,4557.03,1592.78,4297.08,3.48,1501.92,1.22,265.08
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"IDAMALAYAR","KERALA",169,554.46,144.6,474.41,143.88,472.05,114.99,377.26,380,254.45,99.76,1017.8,0.83,399.7,0.32,17.7
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"IDUKKI","KERALA",732.35,2402.72,712.92,2338.98,711.74,2335.1,694.94,2279.99,2398,2146.32,791.29,1459.5,1.18,538.08,0.44,157.69
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","15-Apr-2008",2,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,,,,,,,,,,,,,,,,,
"MADUPATTY","KERALA",1599.38,5247.31,1591.2,5220.47,1585.5,5201.77,1554.48,5100,6.4,77.4,48.55,55.32,0.04,34.43,0.03,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SABRIGRI","KERALA",981.46,3220.01,963.72,3161.81,956.03,3136.58,908.3,2979.99,1338,764,361.13,446.26,0.36,224.29,0.18,83.33
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KUNDAH GROUP","TAMIL NADU",2509.84,1315,1270,765,346.5,0.28,152.08,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"METTURE","TAMIL NADU",240.79,789.99,234.07,767.95,227.66,746.92,211.23,693.01,790,204,117.84,2504.7,2.03,1619.52,1.31,301.4
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"PERIYAR","TAMIL NADU",46.33,152,40.26,132.09,33.53,110.01,33.53,110.01,409,216,98.35,273.51,0.22,121.04,0.1,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"BALIMELA","ORISSA",462.08,1516.01,447.87,1469.4,450.2,1477.03,438.91,1439.99,1183,897.75,243.57,2675.96,2.17,725.99,0.59,50.31
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"HIRAKUD","ORISSA",192.02,629.99,185.9,609.91,186.9,613.19,179.83,589.99,1174,372.28,103.39,4709.43,3.82,1542.84,1.25,14.66
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"INDRAVATI","ORISSA",641.84,2105.77,629.89,2066.57,632.54,2075.26,625,2050.52,1962,1213.13,140.81,1485.5,1.2,338.72,0.27,91.82
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RENGALI","ORISSA",123.44,404.99,112.78,370.01,116.92,383.6,109.72,359.97,525,275,25.04,3167.81,2.57,355.48,0.29,8.89
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"UPPER KOLAB","ORISSA",857.78,2814.24,849.2,2786.09,850.17,2789.27,843.78,2768.31,832,540,119.58,935,0.76,248.46,0.2,30.84
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"LOKTAK","MANIPUR",768.5,2521.33,767.79,2519,767.47,2517.95,766.01,2513.16,450,250,89.25,0,0,10.5,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.",,,,,,,,,,,,,,,,,
"*** INCLUDES GANGUWAL & KOTLA.",,,,,,,,,,,,,,,,,
"$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.",,,,,,,,,,,,,,,,,
"$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.",,,,,,,,,,,,,,,,,
"@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I","II","III & IV.",,,,,,,,,,,,,,,
"* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.",,,,,,,,,,,,,,,,,
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","16-Apr-2008",1,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,,,,,,,,,,,,,,,,,
"BHAKRA","PUNJAB",513.59,1685.01,461.95,1515.59,482.3,1582.35,445.62,1462.01,5282,1728.8,159.22,6516.07,5.28,761.85,0.62,99.12
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"PONG","PUNJAB",426.72,1400,393.99,1292.63,411.89,1351.35,384.05,1260.01,1123,1084,99.21,6946,5.63,823.89,0.67,5.35
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RANJIT SAGAR","PUNJAB",527.91,1731.99,499.16,1637.66,515.7,1691.93,487.91,1600.75,1507,390.3,92.76,7199.17,5.84,432.46,0.35,19.09
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"R.P. SAGAR","RAJASTHAN",352.81,1157.51,351.17,1152.14,352.35,1156,343.81,1127.99,459,175.66,134.44,1568.98,1.27,1251.47,1.01,12.53
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RIHAND","UTTAR PRADESH",268.22,879.99,255.82,839.3,255.61,838.62,252.98,829.99,920,860.5,108.92,5845.5,4.74,793.69,0.64,7.07
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RAM GANGA","UTTARAKHAND",366,1200.79,340.07,1115.72,335.07,1099.31,323,1059.71,164,480.8,100.67,2109.25,1.71,617.66,0.5,36.6
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"TEHRI","UTTARAKHAND",829.79,2722.41,751.75,2466.37,742.35,2435.53,740.04,2427.95,309,1291.49,77.23,2615,2.12,212.67,0.17,77.42
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SARDAR SAROVAR","GUJARAT",138.68,454.99,118.77,389.67,117.23,384.61,110.84,363.65,5469,1817.55,268.31,5760,4.67,1042.34,0.85,42.25
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"UKAI","GUJARAT",105.16,345.01,97.01,318.29,96.81,317.62,82.3,270.01,1080,813.08,364.15,6619.15,5.37,3312.37,2.69,30.32
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"GANDHI SAGAR","MADHYA PRADESH",399.9,1312.01,386.65,1268.53,392.35,1287.24,381,1250,420.48,725,98.18,6911.19,5.6,1118.52,0.91,10.19
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"INDIRA SAGAR","MADHYA PRADESH",262.14,860.04,247.27,811.25,247.33,811.45,243.24,798.03,2628,1316.12,133.84,9706,7.87,1037.42,0.84,35.19
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"BHIRA","MAHARASHTRA",606.03,1988.29,597.39,1959.94,594.37,1950.03,590.09,1935.99,790,618.8,245.93,522.76,0.42,207.76,0.17,16.37
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KOYNA","MAHARASHTRA",657.91,2158.5,644.5,2114.5,640.45,2101.21,609.6,2000,3130,3126.1,1711.5,2677.14,2.17,1450,1.18,209.86
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"MACHKUND","ANDHRA PRADESH",838.2,2750,836.33,2743.86,830.18,2723.69,513.59,1685.01,670,551.6,459.1,892.55,0.72,742.86,0.6,21.7
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"NAGARJUN SAGAR","ANDHRA PRADESH",179.83,589.99,157.15,515.58,158.28,519.29,150.88,495.01,2237,1398.13,207.14,6537.8,5.3,1127.16,0.91,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SRISAILAM","ANDHRA PRADESH",269.75,885.01,261.49,857.91,250.61,822.21,243.84,800,4300,1391.84,639,7105.96,5.76,3289.91,2.67,82.27
,,,,,,,,,,,,,,,,,
,508.75,,,,,,,,,,,,,,,,
"ALMATTI","KARNATAKA",519.62,1704.79,508.78,1669.23,1669.13,505.97,1660.01,483,175.35,7.63,2631.5,2.13,141.74,0.11,0,
,"09-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KALINDI SUPA","KARNATAKA",563.88,1850,536.71,1760.86,536.26,1759.38,513.52,1684.78,542,2885,"897.88 133260.00",108.04,41286.2,33.47,27.06,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SHARAVATHY","KARNATAKA",554.43,1819,542.12,1778.61,540.55,1773.46,522.73,1714.99,5564,4557.03,1572.51,4297.08,3.48,1482.81,1.2,285.85
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"IDAMALAYAR","KERALA",169,554.46,144.39,473.72,143.77,471.69,114.99,377.26,380,254.45,98.69,1017.8,0.83,395.77,0.32,18.99
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"IDUKKI","KERALA",732.35,2402.72,712.66,2338.12,711.7,2334.97,694.94,2279.99,2398,2146.32,777.68,1459.5,1.18,528.82,0.43,172.35
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","16-Apr-2008",2,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,,,,,,,,,,,,,,,,,
"MADUPATTY","KERALA",1599.38,5247.31,1591.05,5219.98,1585.35,5201.28,1554.48,5100,6.4,77.4,48.13,55.32,0.04,34.13,0.03,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SABRIGRI","KERALA",981.46,3220.01,963.51,3161.12,955.76,3135.7,908.3,2979.99,1338,764,358.08,446.26,0.36,222.36,0.18,87.48
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KUNDAH GROUP","TAMIL NADU",2477.03,673,2208.01,1315,1270,755,346.5,0.28,162.2,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"METTURE","TAMIL NADU",240.79,789.99,234.09,768.01,227.61,746.75,211.23,693.01,790,204,118.04,2504.7,2.03,1621.8,1.31,321.56
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"PERIYAR","TAMIL NADU",46.33,152,40.26,132.09,33.53,110.01,33.53,110.01,409,216,98.35,273.51,0.22,121.04,0.1,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"BALIMELA","ORISSA",462.08,1516.01,447.75,1469,450.16,1476.9,438.91,1439.99,1183,897.75,239.64,2675.96,2.17,714.3,0.58,55.12
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"HIRAKUD","ORISSA",192.02,629.99,185.85,609.75,186.85,613.02,179.83,589.99,1174,372.28,102.24,4709.43,3.82,1527.05,1.24,15.66
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"INDRAVATI","ORISSA",641.84,2105.77,629.79,2066.24,632.48,2075.07,625,2050.52,1962,1213.13,138.02,1485.5,1.2,331.25,0.27,98.46
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RENGALI","ORISSA",123.44,404.99,112.73,369.85,116.83,383.3,109.72,359.97,525,275,24.4,3167.81,2.57,350.36,0.28,9.69
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"UPPER KOLAB","ORISSA",857.78,2814.24,849.14,2785.89,850.14,2789.17,843.78,2768.31,832,540,118.43,935,0.76,246.53,0.2,33.51
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"LOKTAK","MANIPUR",768.5,2521.33,767.78,2518.96,767.44,2517.85,766.01,2513.16,450,250,88.16,0,0,11.21,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.",,,,,,,,,,,,,,,,,
"*** INCLUDES GANGUWAL & KOTLA.",,,,,,,,,,,,,,,,,
"$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.",,,,,,,,,,,,,,,,,
"$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.",,,,,,,,,,,,,,,,,
"@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I","II","III & IV.",,,,,,,,,,,,,,,
"* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.",,,,,,,,,,,,,,,,,
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","20-Apr-2008",1,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,481.63,,,,,,,,,,,,,,,,
"BHAKRA","PUNJAB",513.59,1685.01,462.2,1516.42,1580.15,445.62,1462.01,5282,1728.8,162.13,6516.07,5.28,774.69,0.63,118.12,
,"19-APR-07",,,,,,,,,,,,,,,,
,411.97,,,,,,,,,,,,,,,,
"PONG","PUNJAB",426.72,1400,394.17,1293.2,1351.61,384.05,1260.01,1123,1084,101.66,6946,5.63,842.68,0.68,6.53,
,"19-APR-07",,,,,,,,,,,,,,,,
,516.72,,,,,,,,,,,,,,,,
"RANJIT SAGAR","PUNJAB",527.91,1731.99,500.64,1642.52,1695.28,487.91,1600.75,1507,390.3,108.36,7199.17,5.84,495.86,0.4,19.09,
