"city","YR","M","D","HR","MW"
"Dakar",2014,1,20,8,269.747638384129
"Dakar",2014,1,20,9,281.540831148888
"Dakar",2014,1,20,10,290.950882380153
"Dakar",2014,1,20,11,299.202358086968
"Dakar",2014,1,20,12,309.654570080663
"Dakar",2014,1,20,13,304.322207139636
"Dakar",2014,1,20,14,301.497149698878
"Dakar",2014,1,20,15,300.081707232381
"Dakar",2014,1,20,16,307.450656554664
"Dakar",2014,1,20,17,306.563155712093
"Dakar",2014,1,20,18,310.297032499517
"Dakar",2014,1,20,19,345.400022940838
"Dakar",2014,1,20,20,397.149698345387
"Dakar",2014,1,20,21,391.633819735492
"Dakar",2014,1,20,22,371.63369401666
"Dakar",2014,1,20,23,332.037522309507
"Dakar",2014,1,21,0,286.56015498277
"Dakar",2014,1,21,1,250.586190255875
"Dakar",2014,1,21,2,233.230170398796
"Dakar",2014,1,21,3,227.155214461411
"Dakar",2014,1,21,4,231.637714806641
"Dakar",2014,1,21,5,229.723717972661
"Dakar",2014,1,21,6,238.546431704427
"Dakar",2014,1,21,7,281.082655740643
"Dakar",2014,1,21,8,279.586638384129
"Dakar",2014,1,21,9,293.173331148888
"Dakar",2014,1,21,10,291.497882380153
"Dakar",2014,1,21,11,309.139858086968
"Dakar",2014,1,21,12,310.126070080663
"Dakar",2014,1,21,13,310.340707139636
"Dakar",2014,1,21,14,299.943149698878
"Dakar",2014,1,21,15,305.413707232381
"Dakar",2014,1,21,16,305.618656554664
"Dakar",2014,1,21,17,307.481655712093
"Dakar",2014,1,21,18,312.656032499517
"Dakar",2014,1,21,19,350.059522940839
"Dakar",2014,1,21,20,400.522198345387
"Dakar",2014,1,21,21,399.889319735492
"Dakar",2014,1,21,22,379.08819401666
"Dakar",2014,1,21,23,339.822022309507
"Dakar",2014,1,22,0,299.44315498277
"Dakar",2014,1,22,1,261.034190255875
"Dakar",2014,1,22,2,241.056670398796
"Dakar",2014,1,22,3,235.500214461411
"Dakar",2014,1,22,4,228.963714806641
"Dakar",2014,1,22,5,230.922217972661
"Dakar",2014,1,22,6,246.060931704427
"Dakar",2014,1,22,7,274.443655740643
"Dakar",2014,1,22,8,281.512138384129
"Dakar",2014,1,22,9,291.806331148888
"Dakar",2014,1,22,10,306.889382380153
"Dakar",2014,1,22,11,306.654358086968
"Dakar",2014,1,22,12,301.794070080663
"Dakar",2014,1,22,13,301.837207139636
"Dakar",2014,1,22,14,303.549649698878
"Dakar",2014,1,22,15,306.027707232381
"Dakar",2014,1,22,16,308.451156554664
"Dakar",2014,1,22,17,310.948655712093
"Dakar",2014,1,22,18,315.211032499517
"Dakar",2014,1,22,19,329.699522940838
"Dakar",2014,1,22,20,405.401198345387
"Dakar",2014,1,22,21,399.041819735492
"Dakar",2014,1,22,22,377.39469401666
"Dakar",2014,1,22,23,339.700522309507
"Dakar",2014,1,23,0,283.74015498277
"Dakar",2014,1,23,1,254.974190255875
"Dakar",2014,1,23,2,237.403170398796
"Dakar",2014,1,23,3,229.403714461411
"Dakar",2014,1,23,4,227.033714806641
"Dakar",2014,1,23,5,230.662717972661
"Dakar",2014,1,23,6,244.831431704427
"Dakar",2014,1,23,7,264.307655740643
"Dakar",2014,1,23,8,267.981638384129
"Dakar",2014,1,23,9,289.948331148888
"Dakar",2014,1,23,10,296.997882380153
"Dakar",2014,1,23,11,298.114858086968
"Dakar",2014,1,23,12,304.876070080663
"Dakar",2014,1,23,13,303.745707139636
"Dakar",2014,1,23,14,294.785649698878
"Dakar",2014,1,23,15,291.885707232381
"Dakar",2014,1,23,16,300.948156554664
"Dakar",2014,1,23,17,300.256155712093
"Dakar",2014,1,23,18,305.104532499517
"Dakar",2014,1,23,19,337.361522940838
"Dakar",2014,1,23,20,391.404698345387
"Dakar",2014,1,23,21,395.400319735492
"Dakar",2014,1,23,22,383.76919401666
"Dakar",2014,1,23,23,331.319522309507
"Dakar",2014,1,24,0,280.03665498277
"Dakar",2014,1,24,1,246.881690255875
"Dakar",2014,1,24,2,232.175170398796
"Dakar",2014,1,24,3,226.646714461411
"Dakar",2014,1,24,4,223.681214806641
"Dakar",2014,1,24,5,225.142217972661
"Dakar",2014,1,24,6,238.563931704427
"Dakar",2014,1,24,7,274.765155740643
"Dakar",2014,1,24,8,282.416138384129
"Dakar",2014,1,24,9,284.667831148888
"Dakar",2014,1,24,10,292.075882380153
"Dakar",2014,1,24,11,301.558858086968
"Dakar",2014,1,24,12,297.384570080663
"Dakar",2014,1,24,13,298.733707139636
"Dakar",2014,1,24,14,284.180649698878
"Dakar",2014,1,24,15,297.147707232381
"Dakar",2014,1,24,16,298.348156554664
"Dakar",2014,1,24,17,305.313155712093
"Dakar",2014,1,24,18,310.395032499517
"Dakar",2014,1,24,19,335.866522940838
"Dakar",2014,1,24,20,397.429698345387
"Dakar",2014,1,24,21,386.452819735492
"Dakar",2014,1,24,22,355.30269401666
"Dakar",2014,1,24,23,330.309022309507
"Dakar",2014,1,25,0,290.28765498277
"Dakar",2014,1,25,1,240.316690255875
