,Date,Forecast,Actual,Lo80,Hi80,Lo95,Hi95
,8/2/10,NA,5062.083333,NA,NA,NA,NA
,9/2/10,NA,5020.333333,NA,NA,NA,NA
,10/2/10,NA,5570,NA,NA,NA,NA
,11/2/10,NA,5189.583333,NA,NA,NA,NA
,12/2/10,NA,5198.833333,NA,NA,NA,NA
,13/2/10,NA,4788.958333,NA,NA,NA,NA
,14/2/10,NA,4567.166667,NA,NA,NA,NA
,15/2/10,NA,5135.875,NA,NA,NA,NA
,16/2/10,NA,5435.291667,NA,NA,NA,NA
,17/2/10,NA,5186.958333,NA,NA,NA,NA
,18/2/10,NA,4914.291667,NA,NA,NA,NA
,19/2/10,NA,4661.291667,NA,NA,NA,NA
,20/2/10,NA,4021.291667,NA,NA,NA,NA
,21/2/10,NA,3599.625,NA,NA,NA,NA
,22/2/10,NA,4099.25,NA,NA,NA,NA
,23/2/10,NA,4575.375,NA,NA,NA,NA
,24/2/10,NA,4792.791667,NA,NA,NA,NA
,25/2/10,NA,5075.25,NA,NA,NA,NA
,26/2/10,NA,4766.208333,NA,NA,NA,NA
,27/2/10,NA,4383.541667,NA,NA,NA,NA
,28/2/10,NA,4198.5,NA,NA,NA,NA
,1/3/10,NA,4536.333333,NA,NA,NA,NA
,2/3/10,NA,4659.458333,NA,NA,NA,NA
,3/3/10,NA,4792.291667,NA,NA,NA,NA
,4/3/10,NA,4554,NA,NA,NA,NA
,5/3/10,NA,4466.166667,NA,NA,NA,NA
,6/3/10,NA,3982.75,NA,NA,NA,NA
,7/3/10,NA,3767.708333,NA,NA,NA,NA
,8/3/10,NA,3840.75,NA,NA,NA,NA
,9/3/10,NA,3896.333333,NA,NA,NA,NA
,10/3/10,NA,3715.916667,NA,NA,NA,NA
,11/3/10,NA,3712.958333,NA,NA,NA,NA
,12/3/10,NA,3693,NA,NA,NA,NA
,13/3/10,NA,3476.75,NA,NA,NA,NA
,14/3/10,NA,3527.913043,NA,NA,NA,NA
,15/3/10,NA,4079.875,NA,NA,NA,NA
,16/3/10,NA,4002.416667,NA,NA,NA,NA
,17/3/10,NA,3879,NA,NA,NA,NA
,18/3/10,NA,3761.166667,NA,NA,NA,NA
,19/3/10,NA,3680.958333,NA,NA,NA,NA
,20/3/10,NA,3242.875,NA,NA,NA,NA
,21/3/10,NA,3138.375,NA,NA,NA,NA
,22/3/10,NA,3923.833333,NA,NA,NA,NA
,23/3/10,NA,3928.083333,NA,NA,NA,NA
,24/3/10,NA,3787.166667,NA,NA,NA,NA
,25/3/10,NA,3773.166667,NA,NA,NA,NA
,26/3/10,NA,3973.166667,NA,NA,NA,NA
,27/3/10,NA,3502.875,NA,NA,NA,NA
,28/3/10,NA,3171.291667,NA,NA,NA,NA
,29/3/10,NA,3856.416667,NA,NA,NA,NA
,30/3/10,NA,3790.916667,NA,NA,NA,NA
,31/3/10,NA,3763.166667,NA,NA,NA,NA
,1/4/10,NA,3703.166667,NA,NA,NA,NA
,2/4/10,NA,3474.708333,NA,NA,NA,NA
,3/4/10,NA,3086.75,NA,NA,NA,NA
,4/4/10,NA,2961.458333,NA,NA,NA,NA
,5/4/10,NA,3825.958333,NA,NA,NA,NA
,6/4/10,NA,4057.708333,NA,NA,NA,NA
,7/4/10,NA,3907.958333,NA,NA,NA,NA
,8/4/10,NA,3611.625,NA,NA,NA,NA
,9/4/10,NA,3609.208333,NA,NA,NA,NA
,10/4/10,NA,3311.583333,NA,NA,NA,NA
,11/4/10,NA,3168.166667,NA,NA,NA,NA
,12/4/10,NA,3735.333333,NA,NA,NA,NA
,13/4/10,NA,3909.833333,NA,NA,NA,NA
,14/4/10,NA,3951.375,NA,NA,NA,NA
,15/4/10,NA,4049.458333,NA,NA,NA,NA
,16/4/10,NA,3899.208333,NA,NA,NA,NA
,17/4/10,NA,3121.5,NA,NA,NA,NA
,18/4/10,NA,3042.25,NA,NA,NA,NA
,19/4/10,NA,3609.916667,NA,NA,NA,NA
,20/4/10,NA,3621.583333,NA,NA,NA,NA
,21/4/10,NA,3681.875,NA,NA,NA,NA
,22/4/10,NA,3712.708333,NA,NA,NA,NA
,23/4/10,NA,3686.125,NA,NA,NA,NA
,24/4/10,NA,3299.708333,NA,NA,NA,NA
,25/4/10,NA,3088.833333,NA,NA,NA,NA
,26/4/10,NA,3615.541667,NA,NA,NA,NA
,27/4/10,NA,3697.916667,NA,NA,NA,NA
,28/4/10,NA,3751.833333,NA,NA,NA,NA
,29/4/10,NA,3681.875,NA,NA,NA,NA
,30/4/10,NA,3795.416667,NA,NA,NA,NA
,1/5/10,NA,3322.666667,NA,NA,NA,NA
,2/5/10,NA,3302.416667,NA,NA,NA,NA
,3/5/10,NA,3992.5,NA,NA,NA,NA
,4/5/10,NA,4091.875,NA,NA,NA,NA
,5/5/10,NA,4241.291667,NA,NA,NA,NA
,6/5/10,NA,4224.875,NA,NA,NA,NA
,7/5/10,NA,4261.25,NA,NA,NA,NA
,8/5/10,NA,3249.208333,NA,NA,NA,NA
,9/5/10,NA,3024.5,NA,NA,NA,NA
,10/5/10,NA,3640,NA,NA,NA,NA
,11/5/10,NA,3779.541667,NA,NA,NA,NA
,12/5/10,NA,4071.958333,NA,NA,NA,NA
,13/5/10,NA,4408.875,NA,NA,NA,NA
,14/5/10,NA,4407.875,NA,NA,NA,NA
,15/5/10,NA,3645.791667,NA,NA,NA,NA
,16/5/10,NA,3240.75,NA,NA,NA,NA
,17/5/10,NA,3758.791667,NA,NA,NA,NA
,18/5/10,NA,3692.916667,NA,NA,NA,NA
,19/5/10,NA,3693.916667,NA,NA,NA,NA
,20/5/10,NA,3780.75,NA,NA,NA,NA
,21/5/10,NA,3878.416667,NA,NA,NA,NA
,22/5/10,NA,3684.458333,NA,NA,NA,NA
,23/5/10,NA,3967,NA,NA,NA,NA
,24/5/10,NA,4741.25,NA,NA,NA,NA
,25/5/10,NA,4712.208333,NA,NA,NA,NA
,26/5/10,NA,4774.25,NA,NA,NA,NA
,27/5/10,NA,4725.583333,NA,NA,NA,NA
,28/5/10,NA,4484.416667,NA,NA,NA,NA
,29/5/10,NA,4105.125,NA,NA,NA,NA
,30/5/10,NA,4063.291667,NA,NA,NA,NA
,31/5/10,NA,3953.25,NA,NA,NA,NA
,1/6/10,NA,4817.5,NA,NA,NA,NA
,2/6/10,NA,4868.875,NA,NA,NA,NA
,3/6/10,NA,4906,NA,NA,NA,NA
,4/6/10,NA,4884.541667,NA,NA,NA,NA
,5/6/10,NA,4674.625,NA,NA,NA,NA
,6/6/10,NA,4209.083333,NA,NA,NA,NA
,7/6/10,NA,4456.5,NA,NA,NA,NA
,8/6/10,NA,4630.041667,NA,NA,NA,NA
,9/6/10,NA,4611.333333,NA,NA,NA,NA
,10/6/10,NA,4958.166667,NA,NA,NA,NA
,11/6/10,NA,4932.208333,NA,NA,NA,NA
,12/6/10,NA,4699.958333,NA,NA,NA,NA
,13/6/10,NA,4856.583333,NA,NA,NA,NA
,14/6/10,NA,5358,NA,NA,NA,NA
,15/6/10,NA,5491.5,NA,NA,NA,NA
,16/6/10,NA,5222.791667,NA,NA,NA,NA
,17/6/10,NA,5054.958333,NA,NA,NA,NA
,18/6/10,NA,5233.916667,NA,NA,NA,NA
,19/6/10,NA,4769.833333,NA,NA,NA,NA
,20/6/10,NA,4716.791667,NA,NA,NA,NA
,21/6/10,NA,5504.5,NA,NA,NA,NA
,22/6/10,NA,5461.416667,NA,NA,NA,NA
,23/6/10,NA,5762.375,NA,NA,NA,NA
,24/6/10,NA,5440.583333,NA,NA,NA,NA
,25/6/10,NA,5019.541667,NA,NA,NA,NA
,26/6/10,NA,4850.25,NA,NA,NA,NA
,27/6/10,NA,4942.083333,NA,NA,NA,NA
,28/6/10,NA,5010.375,NA,NA,NA,NA
,29/6/10,NA,4824.125,NA,NA,NA,NA
,30/6/10,NA,4409.333333,NA,NA,NA,NA
,1/7/10,NA,4158.791667,NA,NA,NA,NA
,2/7/10,NA,4122.166667,NA,NA,NA,NA
,3/7/10,NA,4075.291667,NA,NA,NA,NA
,4/7/10,NA,4328.041667,NA,NA,NA,NA
,5/7/10,NA,4652.541667,NA,NA,NA,NA
,6/7/10,NA,5193.916667,NA,NA,NA,NA
,7/7/10,NA,5433.916667,NA,NA,NA,NA
,8/7/10,NA,5460.125,NA,NA,NA,NA
,9/7/10,NA,4812.916667,NA,NA,NA,NA
,10/7/10,NA,4502.333333,NA,NA,NA,NA
,11/7/10,NA,4478,NA,NA,NA,NA
,12/7/10,NA,5031,NA,NA,NA,NA
,13/7/10,NA,4718.291667,NA,NA,NA,NA
,14/7/10,NA,5126.916667,NA,NA,NA,NA
,15/7/10,NA,5459.791667,NA,NA,NA,NA
,16/7/10,NA,5446.958333,NA,NA,NA,NA
,17/7/10,NA,4880.416667,NA,NA,NA,NA
,18/7/10,NA,4722.916667,NA,NA,NA,NA
,19/7/10,NA,5316.583333,NA,NA,NA,NA
,20/7/10,NA,5195.791667,NA,NA,NA,NA
,21/7/10,NA,5361.166667,NA,NA,NA,NA
,22/7/10,NA,5535.125,NA,NA,NA,NA
,23/7/10,NA,5753.875,NA,NA,NA,NA
,24/7/10,NA,5394.458333,NA,NA,NA,NA
,25/7/10,NA,5081.5,NA,NA,NA,NA
,26/7/10,NA,5328.333333,NA,NA,NA,NA
,27/7/10,NA,5208.541667,NA,NA,NA,NA
,28/7/10,NA,5285.375,NA,NA,NA,NA
,29/7/10,NA,5288.708333,NA,NA,NA,NA
,30/7/10,NA,4779,NA,NA,NA,NA
,31/7/10,NA,4380.833333,NA,NA,NA,NA
,1/8/10,NA,4529.833333,NA,NA,NA,NA
,2/8/10,NA,5379.208333,NA,NA,NA,NA
,3/8/10,NA,5688.666667,NA,NA,NA,NA
,4/8/10,NA,6113.458333,NA,NA,NA,NA
,5/8/10,NA,5624.666667,NA,NA,NA,NA
,6/8/10,NA,5211.458333,NA,NA,NA,NA
,7/8/10,NA,4463.791667,NA,NA,NA,NA
,8/8/10,NA,4461.375,NA,NA,NA,NA
,9/8/10,NA,5520.083333,NA,NA,NA,NA
,10/8/10,NA,6017.625,NA,NA,NA,NA
,11/8/10,NA,5889.583333,NA,NA,NA,NA
,12/8/10,NA,5804.708333,NA,NA,NA,NA
,13/8/10,NA,5732.708333,NA,NA,NA,NA
,14/8/10,NA,5218.541667,NA,NA,NA,NA
,15/8/10,NA,4954.291667,NA,NA,NA,NA
,16/8/10,NA,5279.666667,NA,NA,NA,NA
,17/8/10,NA,5054.333333,NA,NA,NA,NA
,18/8/10,NA,4973.208333,NA,NA,NA,NA
,19/8/10,NA,5016.541667,NA,NA,NA,NA
,20/8/10,NA,5216.333333,NA,NA,NA,NA
,21/8/10,NA,4655.375,NA,NA,NA,NA
,22/8/10,NA,4675.833333,NA,NA,NA,NA
,23/8/10,NA,4961.083333,NA,NA,NA,NA
,24/8/10,NA,4774,NA,NA,NA,NA
,25/8/10,NA,4817.625,NA,NA,NA,NA
,26/8/10,NA,4612.291667,NA,NA,NA,NA
,27/8/10,NA,4501.083333,NA,NA,NA,NA
,28/8/10,NA,4462.791667,NA,NA,NA,NA
,29/8/10,NA,4619.583333,NA,NA,NA,NA
,30/8/10,NA,5163.083333,NA,NA,NA,NA
,31/8/10,NA,5166.708333,NA,NA,NA,NA
,1/9/10,NA,5229.25,NA,NA,NA,NA
,2/9/10,NA,5243.458333,NA,NA,NA,NA
,3/9/10,NA,4699.291667,NA,NA,NA,NA
,4/9/10,NA,3475.75,NA,NA,NA,NA
,5/9/10,NA,3306.583333,NA,NA,NA,NA
,6/9/10,NA,3699.041667,NA,NA,NA,NA
,7/9/10,NA,4814.25,NA,NA,NA,NA
,8/9/10,NA,4656.5,NA,NA,NA,NA
,9/9/10,NA,4196.875,NA,NA,NA,NA
,10/9/10,NA,3911.458333,NA,NA,NA,NA
,11/9/10,NA,3890,NA,NA,NA,NA
,12/9/10,NA,3706.875,NA,NA,NA,NA
,13/9/10,NA,4309.541667,NA,NA,NA,NA
,14/9/10,NA,4562,NA,NA,NA,NA
,15/9/10,NA,4735.666667,NA,NA,NA,NA
,16/9/10,NA,4768.666667,NA,NA,NA,NA
,17/9/10,NA,4253.208333,NA,NA,NA,NA
,18/9/10,NA,3886.291667,NA,NA,NA,NA
,19/9/10,NA,3874.166667,NA,NA,NA,NA
,20/9/10,NA,4689.375,NA,NA,NA,NA
,21/9/10,NA,5008.041667,NA,NA,NA,NA
,22/9/10,NA,5165.833333,NA,NA,NA,NA
,23/9/10,NA,5179.708333,NA,NA,NA,NA
,24/9/10,NA,5025.25,NA,NA,NA,NA
,25/9/10,NA,3863.75,NA,NA,NA,NA
,26/9/10,NA,3178.125,NA,NA,NA,NA
,27/9/10,NA,3624.041667,NA,NA,NA,NA
,28/9/10,NA,3632.625,NA,NA,NA,NA
,29/9/10,NA,3690.291667,NA,NA,NA,NA
,30/9/10,NA,3800.375,NA,NA,NA,NA
,1/10/10,NA,3679.958333,NA,NA,NA,NA
,2/10/10,NA,3138.25,NA,NA,NA,NA
,3/10/10,NA,3015.041667,NA,NA,NA,NA
,4/10/10,NA,3601.708333,NA,NA,NA,NA
,5/10/10,NA,3717.083333,NA,NA,NA,NA
,6/10/10,NA,3727.583333,NA,NA,NA,NA
,7/10/10,NA,3781.708333,NA,NA,NA,NA
,8/10/10,NA,3741,NA,NA,NA,NA
,9/10/10,NA,3384.375,NA,NA,NA,NA
,10/10/10,NA,3338.416667,NA,NA,NA,NA
,11/10/10,NA,3944.625,NA,NA,NA,NA
,12/10/10,NA,3885.291667,NA,NA,NA,NA
,13/10/10,NA,3816.541667,NA,NA,NA,NA
,14/10/10,NA,3667.958333,NA,NA,NA,NA
,15/10/10,NA,3633.125,NA,NA,NA,NA
,16/10/10,NA,3245.083333,NA,NA,NA,NA
,17/10/10,NA,3182.125,NA,NA,NA,NA
,18/10/10,NA,3779.666667,NA,NA,NA,NA
,19/10/10,NA,3692.25,NA,NA,NA,NA
,20/10/10,NA,3739.083333,NA,NA,NA,NA
,21/10/10,NA,3710.166667,NA,NA,NA,NA
,22/10/10,NA,3706.75,NA,NA,NA,NA
,23/10/10,NA,3324,NA,NA,NA,NA
,24/10/10,NA,3218.666667,NA,NA,NA,NA
,25/10/10,NA,3763.166667,NA,NA,NA,NA
,26/10/10,NA,3837.958333,NA,NA,NA,NA
,27/10/10,NA,3731.75,NA,NA,NA,NA
,28/10/10,NA,3579.458333,NA,NA,NA,NA
,29/10/10,NA,3645.666667,NA,NA,NA,NA
,30/10/10,NA,3395.291667,NA,NA,NA,NA
,31/10/10,NA,3103.833333,NA,NA,NA,NA
,1/11/10,NA,3731.125,NA,NA,NA,NA
,2/11/10,NA,3810.75,NA,NA,NA,NA
,3/11/10,NA,3856.875,NA,NA,NA,NA
,4/11/10,NA,3854.583333,NA,NA,NA,NA
,5/11/10,NA,4022.208333,NA,NA,NA,NA
,6/11/10,NA,3769.5,NA,NA,NA,NA
,7/11/10,NA,3664.083333,NA,NA,NA,NA
,8/11/10,NA,3925.791667,NA,NA,NA,NA
,9/11/10,NA,3880.125,NA,NA,NA,NA
,10/11/10,NA,3826.458333,NA,NA,NA,NA
,11/11/10,NA,3801.416667,NA,NA,NA,NA
,12/11/10,NA,3768.25,NA,NA,NA,NA
,13/11/10,NA,3316.333333,NA,NA,NA,NA
,14/11/10,NA,3198.708333,NA,NA,NA,NA
,15/11/10,NA,4116.875,NA,NA,NA,NA
,16/11/10,NA,4077.916667,NA,NA,NA,NA
,17/11/10,NA,4070.875,NA,NA,NA,NA
,18/11/10,NA,4184.208333,NA,NA,NA,NA
,19/11/10,NA,3944.791667,NA,NA,NA,NA
,20/11/10,NA,3556.375,NA,NA,NA,NA
,21/11/10,NA,3206.458333,NA,NA,NA,NA
,22/11/10,NA,3655.541667,NA,NA,NA,NA
,23/11/10,NA,3681.041667,NA,NA,NA,NA
,24/11/10,NA,4174,NA,NA,NA,NA
,25/11/10,NA,3070,NA,NA,NA,NA
,26/11/10,NA,3555.166667,NA,NA,NA,NA
,27/11/10,NA,3809.708333,NA,NA,NA,NA
,28/11/10,NA,3777.416667,NA,NA,NA,NA
,29/11/10,NA,4090.875,NA,NA,NA,NA
,30/11/10,NA,3998.291667,NA,NA,NA,NA
,1/12/10,NA,4777.458333,NA,NA,NA,NA
,2/12/10,NA,4927.833333,NA,NA,NA,NA
,3/12/10,NA,4624.208333,NA,NA,NA,NA
,4/12/10,NA,4445.833333,NA,NA,NA,NA
,5/12/10,NA,4504,NA,NA,NA,NA
,6/12/10,NA,5409.291667,NA,NA,NA,NA
,7/12/10,NA,5482.958333,NA,NA,NA,NA
,8/12/10,NA,5501.291667,NA,NA,NA,NA
,9/12/10,NA,5336.958333,NA,NA,NA,NA
,10/12/10,NA,4600.875,NA,NA,NA,NA
,11/12/10,NA,4193.583333,NA,NA,NA,NA
,12/12/10,NA,4565.958333,NA,NA,NA,NA
,13/12/10,NA,5700.458333,NA,NA,NA,NA
,14/12/10,NA,5827.708333,NA,NA,NA,NA
,15/12/10,NA,5788.791667,NA,NA,NA,NA
,16/12/10,NA,5204.75,NA,NA,NA,NA
,17/12/10,NA,5202.125,NA,NA,NA,NA
,18/12/10,NA,4835.291667,NA,NA,NA,NA
,19/12/10,NA,4635.416667,NA,NA,NA,NA
,20/12/10,NA,4944.916667,NA,NA,NA,NA
,21/12/10,NA,4777.833333,NA,NA,NA,NA
,22/12/10,NA,4782.208333,NA,NA,NA,NA
,23/12/10,NA,4777.583333,NA,NA,NA,NA
,24/12/10,NA,4230.041667,NA,NA,NA,NA
,25/12/10,NA,4155.75,NA,NA,NA,NA
,26/12/10,NA,4516.833333,NA,NA,NA,NA
,27/12/10,NA,4863.25,NA,NA,NA,NA
,28/12/10,NA,4918.708333,NA,NA,NA,NA
,29/12/10,NA,4584.666667,NA,NA,NA,NA
,30/12/10,NA,4023.458333,NA,NA,NA,NA
,31/12/10,NA,3430.208333,NA,NA,NA,NA
,1/1/11,NA,3264.041667,NA,NA,NA,NA
,2/1/11,NA,4103.25,NA,NA,NA,NA
,3/1/11,NA,4827.541667,NA,NA,NA,NA
,4/1/11,NA,4668.958333,NA,NA,NA,NA
,5/1/11,NA,4946.916667,NA,NA,NA,NA
,6/1/11,NA,4829.791667,NA,NA,NA,NA
,7/1/11,NA,4851.166667,NA,NA,NA,NA
,8/1/11,NA,4982.583333,NA,NA,NA,NA
,9/1/11,NA,5116.291667,NA,NA,NA,NA
,10/1/11,NA,5179.958333,NA,NA,NA,NA
,11/1/11,NA,5189.666667,NA,NA,NA,NA
,12/1/11,NA,5649.208333,NA,NA,NA,NA
,13/1/11,NA,5522.416667,NA,NA,NA,NA
,14/1/11,NA,5179.041667,NA,NA,NA,NA
,15/1/11,NA,4384.708333,NA,NA,NA,NA
,16/1/11,NA,4262.25,NA,NA,NA,NA
,17/1/11,NA,4728.25,NA,NA,NA,NA
,18/1/11,NA,4443.5,NA,NA,NA,NA
,19/1/11,NA,4705.875,NA,NA,NA,NA
,20/1/11,NA,4916.708333,NA,NA,NA,NA
,21/1/11,NA,5389.875,NA,NA,NA,NA
,22/1/11,NA,5184.666667,NA,NA,NA,NA
,23/1/11,NA,4623.25,NA,NA,NA,NA
,24/1/11,NA,4864.75,NA,NA,NA,NA
,25/1/11,NA,4570.5,NA,NA,NA,NA
,26/1/11,NA,4917.375,NA,NA,NA,NA
,27/1/11,NA,4987.25,NA,NA,NA,NA
,28/1/11,NA,4667.583333,NA,NA,NA,NA
,29/1/11,NA,4058.833333,NA,NA,NA,NA
,30/1/11,NA,3847.375,NA,NA,NA,NA
,31/1/11,NA,4541.791667,NA,NA,NA,NA
,1/2/11,NA,4352.25,NA,NA,NA,NA
,2/2/11,NA,4982.208333,NA,NA,NA,NA
,3/2/11,NA,5179.708333,NA,NA,NA,NA
,4/2/11,NA,4888.708333,NA,NA,NA,NA
,5/2/11,NA,4381.041667,NA,NA,NA,NA
,6/2/11,NA,3992.416667,NA,NA,NA,NA
,7/2/11,NA,4551.666667,NA,NA,NA,NA
,8/2/11,NA,5116.75,NA,NA,NA,NA
,9/2/11,NA,5485.375,NA,NA,NA,NA
,10/2/11,NA,5426.208333,NA,NA,NA,NA
,11/2/11,NA,5250.708333,NA,NA,NA,NA
,12/2/11,NA,4310.75,NA,NA,NA,NA
,13/2/11,NA,3871.416667,NA,NA,NA,NA
,14/2/11,NA,4088.791667,NA,NA,NA,NA
,15/2/11,NA,4419.625,NA,NA,NA,NA
,16/2/11,NA,4109.541667,NA,NA,NA,NA
,17/2/11,NA,3852.5,NA,NA,NA,NA
,18/2/11,NA,3638.5,NA,NA,NA,NA
,19/2/11,NA,3546.375,NA,NA,NA,NA
,20/2/11,NA,3561.958333,NA,NA,NA,NA
,21/2/11,NA,3680.625,NA,NA,NA,NA
,22/2/11,NA,4254.958333,NA,NA,NA,NA
,23/2/11,NA,4390.958333,NA,NA,NA,NA
,24/2/11,NA,4133.875,NA,NA,NA,NA
,25/2/11,NA,4343.416667,NA,NA,NA,NA
,26/2/11,NA,3987.333333,NA,NA,NA,NA
,27/2/11,NA,3480.583333,NA,NA,NA,NA
,28/2/11,NA,3859.75,NA,NA,NA,NA
,1/3/11,NA,4235.625,NA,NA,NA,NA
,2/3/11,NA,4144.458333,NA,NA,NA,NA
,3/3/11,NA,4104.291667,NA,NA,NA,NA
,4/3/11,NA,3791.875,NA,NA,NA,NA
,5/3/11,NA,3496.25,NA,NA,NA,NA
,6/3/11,NA,3917.5,NA,NA,NA,NA
,7/3/11,NA,4332.666667,NA,NA,NA,NA
,8/3/11,NA,4184.375,NA,NA,NA,NA
,9/3/11,NA,4094.125,NA,NA,NA,NA
,10/3/11,NA,4326.375,NA,NA,NA,NA
,11/3/11,NA,4306.166667,NA,NA,NA,NA
,12/3/11,NA,3556.791667,NA,NA,NA,NA
,13/3/11,NA,3254.826087,NA,NA,NA,NA
,14/3/11,NA,4176.958333,NA,NA,NA,NA
,15/3/11,NA,4127.208333,NA,NA,NA,NA
,16/3/11,NA,4017,NA,NA,NA,NA
,17/3/11,NA,3886.791667,NA,NA,NA,NA
,18/3/11,NA,3621.583333,NA,NA,NA,NA
,19/3/11,NA,3195.958333,NA,NA,NA,NA
,20/3/11,NA,3149.083333,NA,NA,NA,NA
,21/3/11,NA,3617.875,NA,NA,NA,NA
,22/3/11,NA,3669.791667,NA,NA,NA,NA
,23/3/11,NA,3658.166667,NA,NA,NA,NA
,24/3/11,NA,3947.583333,NA,NA,NA,NA
,25/3/11,NA,4100.958333,NA,NA,NA,NA
,26/3/11,NA,3700.75,NA,NA,NA,NA
,27/3/11,NA,3686.75,NA,NA,NA,NA
,28/3/11,NA,4032.583333,NA,NA,NA,NA
,29/3/11,NA,4096.416667,NA,NA,NA,NA
,30/3/11,NA,4165.583333,NA,NA,NA,NA
,31/3/11,NA,4212,NA,NA,NA,NA
,1/4/11,NA,4053.833333,NA,NA,NA,NA
,2/4/11,NA,3442.166667,NA,NA,NA,NA
,3/4/11,NA,3156.208333,NA,NA,NA,NA
,4/4/11,NA,3550.083333,NA,NA,NA,NA
,5/4/11,NA,3741.708333,NA,NA,NA,NA
,6/4/11,NA,3754.833333,NA,NA,NA,NA
,7/4/11,NA,3566.25,NA,NA,NA,NA
,8/4/11,NA,3664.75,NA,NA,NA,NA
,9/4/11,NA,3304.541667,NA,NA,NA,NA
,10/4/11,NA,3430.041667,NA,NA,NA,NA
,11/4/11,NA,3814.791667,NA,NA,NA,NA
,12/4/11,NA,3663.833333,NA,NA,NA,NA
,13/4/11,NA,3695.541667,NA,NA,NA,NA
,14/4/11,NA,3676.916667,NA,NA,NA,NA
,15/4/11,NA,3509.458333,NA,NA,NA,NA
,16/4/11,NA,3262.416667,NA,NA,NA,NA
,17/4/11,NA,3181.166667,NA,NA,NA,NA
,18/4/11,NA,3574.791667,NA,NA,NA,NA
,19/4/11,NA,3906.875,NA,NA,NA,NA
,20/4/11,NA,3624.5,NA,NA,NA,NA
,21/4/11,NA,3564.5,NA,NA,NA,NA
,22/4/11,NA,3355.083333,NA,NA,NA,NA
,23/4/11,NA,3150.375,NA,NA,NA,NA
,24/4/11,NA,3021.041667,NA,NA,NA,NA
,25/4/11,NA,3642.708333,NA,NA,NA,NA
,26/4/11,NA,3705.75,NA,NA,NA,NA
,27/4/11,NA,3665.416667,NA,NA,NA,NA
,28/4/11,NA,3525.916667,NA,NA,NA,NA
,29/4/11,NA,3446.5,NA,NA,NA,NA
,30/4/11,NA,3076.875,NA,NA,NA,NA
,1/5/11,NA,2990.125,NA,NA,NA,NA
,2/5/11,NA,3522.625,NA,NA,NA,NA
,3/5/11,NA,3638.208333,NA,NA,NA,NA
,4/5/11,NA,3726.333333,NA,NA,NA,NA
,5/5/11,NA,3705.333333,NA,NA,NA,NA
,6/5/11,NA,3462.375,NA,NA,NA,NA
,7/5/11,NA,3037.375,NA,NA,NA,NA
,8/5/11,NA,3091.083333,NA,NA,NA,NA
,9/5/11,NA,3836.625,NA,NA,NA,NA
,10/5/11,NA,4266.25,NA,NA,NA,NA
,11/5/11,NA,4617.333333,NA,NA,NA,NA
,12/5/11,NA,4687.458333,NA,NA,NA,NA
,13/5/11,NA,4043.5,NA,NA,NA,NA
,14/5/11,NA,3260.458333,NA,NA,NA,NA
,15/5/11,NA,2959.833333,NA,NA,NA,NA
,16/5/11,NA,3444.708333,NA,NA,NA,NA
,17/5/11,NA,3621.458333,NA,NA,NA,NA
,18/5/11,NA,3579.291667,NA,NA,NA,NA
,19/5/11,NA,3591.541667,NA,NA,NA,NA
,20/5/11,NA,3810.916667,NA,NA,NA,NA
,21/5/11,NA,3706.75,NA,NA,NA,NA
,22/5/11,NA,3668.625,NA,NA,NA,NA
,23/5/11,NA,4222,NA,NA,NA,NA
,24/5/11,NA,4065.416667,NA,NA,NA,NA
,25/5/11,NA,4566.291667,NA,NA,NA,NA
,26/5/11,NA,3968.833333,NA,NA,NA,NA
,27/5/11,NA,3527.083333,NA,NA,NA,NA
,28/5/11,NA,3362.125,NA,NA,NA,NA
,29/5/11,NA,3895.083333,NA,NA,NA,NA
,30/5/11,NA,4376.708333,NA,NA,NA,NA
,31/5/11,NA,5199.416667,NA,NA,NA,NA
,1/6/11,NA,5227.708333,NA,NA,NA,NA
,2/6/11,NA,4645.5,NA,NA,NA,NA
,3/6/11,NA,4606.208333,NA,NA,NA,NA
,4/6/11,NA,4546.333333,NA,NA,NA,NA
,5/6/11,NA,4308.666667,NA,NA,NA,NA
,6/6/11,NA,4963.958333,NA,NA,NA,NA
,7/6/11,NA,5290.416667,NA,NA,NA,NA
,8/6/11,NA,5491,NA,NA,NA,NA
,9/6/11,NA,5457.333333,NA,NA,NA,NA
,10/6/11,NA,5280.833333,NA,NA,NA,NA
,11/6/11,NA,4503.375,NA,NA,NA,NA
,12/6/11,NA,4063.833333,NA,NA,NA,NA
,13/6/11,NA,4260.125,NA,NA,NA,NA
,14/6/11,NA,4026.208333,NA,NA,NA,NA
,15/6/11,NA,3894,NA,NA,NA,NA
,16/6/11,NA,4463.166667,NA,NA,NA,NA
,17/6/11,NA,4649.708333,NA,NA,NA,NA
,18/6/11,NA,3872.791667,NA,NA,NA,NA
,19/6/11,NA,3672.5,NA,NA,NA,NA
,20/6/11,NA,4648.125,NA,NA,NA,NA
,21/6/11,NA,4925.833333,NA,NA,NA,NA
,22/6/11,NA,4473.458333,NA,NA,NA,NA
,23/6/11,NA,4630.208333,NA,NA,NA,NA
,24/6/11,NA,4224.333333,NA,NA,NA,NA
,25/6/11,NA,3874.583333,NA,NA,NA,NA
,26/6/11,NA,3595.375,NA,NA,NA,NA
,27/6/11,NA,4392.666667,NA,NA,NA,NA
,28/6/11,NA,4714.333333,NA,NA,NA,NA
