21-01-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
21-01-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
21-01-2011,,Total Hydro,,62,25,24,0.60,25,
21-01-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
21-01-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
21-01-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
21-01-2011,,Chabra TPS,,750,604,555,14.70,612,
21-01-2011,,Dholpur GPS,,330,85,105,2.33,97,
21-01-2011,,Ramgarh GPS,,221,116,116,2.85,119,
21-01-2011,,RAPS A (NPC),,300,175,175,4.11,171,
21-01-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
21-01-2011,,Giral  LTPS,,250,71,44,1.32,55,
21-01-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
21-01-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
21-01-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
22-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
22-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
22-01-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
22-01-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
22-01-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
22-01-2011,,Total Hydro,,62,25,24,0.60,25,
22-01-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
22-01-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
22-01-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
22-01-2011,,Chabra TPS,,750,604,555,14.70,612,
22-01-2011,,Dholpur GPS,,330,85,105,2.33,97,
22-01-2011,,Ramgarh GPS,,221,116,116,2.85,119,
22-01-2011,,RAPS A (NPC),,300,175,175,4.11,171,
22-01-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
22-01-2011,,Giral  LTPS,,250,71,44,1.32,55,
22-01-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
22-01-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
22-01-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
23-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
23-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
23-01-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
23-01-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
23-01-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
23-01-2011,,Total Hydro,,62,25,24,0.60,25,
23-01-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
23-01-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
23-01-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
23-01-2011,,Chabra TPS,,750,604,555,14.70,612,
23-01-2011,,Dholpur GPS,,330,85,105,2.33,97,
23-01-2011,,Ramgarh GPS,,221,116,116,2.85,119,
23-01-2011,,RAPS A (NPC),,300,175,175,4.11,171,
23-01-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
23-01-2011,,Giral  LTPS,,250,71,44,1.32,55,
23-01-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
23-01-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
23-01-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
24-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
24-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
24-01-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
24-01-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
24-01-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
24-01-2011,,Total Hydro,,62,25,24,0.60,25,
24-01-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
24-01-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
24-01-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
24-01-2011,,Chabra TPS,,750,604,555,14.70,612,
24-01-2011,,Dholpur GPS,,330,85,105,2.33,97,
24-01-2011,,Ramgarh GPS,,221,116,116,2.85,119,
24-01-2011,,RAPS A (NPC),,300,175,175,4.11,171,
24-01-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
24-01-2011,,Giral  LTPS,,250,71,44,1.32,55,
24-01-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
24-01-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
24-01-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
25-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
25-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
25-01-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
25-01-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
25-01-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
25-01-2011,,Total Hydro,,62,25,24,0.60,25,
25-01-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
25-01-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
25-01-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
25-01-2011,,Chabra TPS,,750,604,555,14.70,612,
25-01-2011,,Dholpur GPS,,330,85,105,2.33,97,
25-01-2011,,Ramgarh GPS,,221,116,116,2.85,119,
25-01-2011,,RAPS A (NPC),,300,175,175,4.11,171,
25-01-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
25-01-2011,,Giral  LTPS,,250,71,44,1.32,55,
25-01-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
25-01-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
25-01-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
26-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
26-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
26-01-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
26-01-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
26-01-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
26-01-2011,,Total Hydro,,62,25,24,0.60,25,
26-01-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
26-01-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
26-01-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
26-01-2011,,Chabra TPS,,750,604,555,14.70,612,
26-01-2011,,Dholpur GPS,,330,85,105,2.33,97,
26-01-2011,,Ramgarh GPS,,221,116,116,2.85,119,
26-01-2011,,RAPS A (NPC),,300,175,175,4.11,171,
26-01-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
26-01-2011,,Giral  LTPS,,250,71,44,1.32,55,
26-01-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
26-01-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
26-01-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
27-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
27-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
27-01-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
27-01-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
27-01-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
27-01-2011,,Total Hydro,,62,25,24,0.60,25,
27-01-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
27-01-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
27-01-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
27-01-2011,,Chabra TPS,,750,604,555,14.70,612,
27-01-2011,,Dholpur GPS,,330,85,105,2.33,97,
27-01-2011,,Ramgarh GPS,,221,116,116,2.85,119,
27-01-2011,,RAPS A (NPC),,300,175,175,4.11,171,
27-01-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
27-01-2011,,Giral  LTPS,,250,71,44,1.32,55,
27-01-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
27-01-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
27-01-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
28-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
28-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
28-01-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
28-01-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
28-01-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
28-01-2011,,Total Hydro,,62,25,24,0.60,25,
28-01-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
28-01-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
28-01-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
28-01-2011,,Chabra TPS,,750,604,555,14.70,612,
28-01-2011,,Dholpur GPS,,330,85,105,2.33,97,
28-01-2011,,Ramgarh GPS,,221,116,116,2.85,119,
28-01-2011,,RAPS A (NPC),,300,175,175,4.11,171,
28-01-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
28-01-2011,,Giral  LTPS,,250,71,44,1.32,55,
28-01-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
28-01-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
28-01-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
29-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
29-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
29-01-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
29-01-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
29-01-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
29-01-2011,,Total Hydro,,62,25,24,0.60,25,
29-01-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
29-01-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
29-01-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
29-01-2011,,Chabra TPS,,750,604,555,14.70,612,
29-01-2011,,Dholpur GPS,,330,85,105,2.33,97,
29-01-2011,,Ramgarh GPS,,221,116,116,2.85,119,
29-01-2011,,RAPS A (NPC),,300,175,175,4.11,171,
29-01-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
29-01-2011,,Giral  LTPS,,250,71,44,1.32,55,
29-01-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
29-01-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
29-01-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
30-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
30-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
30-01-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
30-01-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
30-01-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
30-01-2011,,Total Hydro,,62,25,24,0.60,25,
30-01-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
30-01-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
30-01-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
30-01-2011,,Chabra TPS,,750,604,555,14.70,612,
30-01-2011,,Dholpur GPS,,330,85,105,2.33,97,
30-01-2011,,Ramgarh GPS,,221,116,116,2.85,119,
30-01-2011,,RAPS A (NPC),,300,175,175,4.11,171,
30-01-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
30-01-2011,,Giral  LTPS,,250,71,44,1.32,55,
30-01-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
30-01-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
30-01-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
31-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
31-01-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
31-01-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
31-01-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
31-01-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
31-01-2011,,Total Hydro,,62,25,24,0.60,25,
31-01-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
31-01-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
31-01-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
31-01-2011,,Chabra TPS,,750,604,555,14.70,612,
31-01-2011,,Dholpur GPS,,330,85,105,2.33,97,
31-01-2011,,Ramgarh GPS,,221,116,116,2.85,119,
31-01-2011,,RAPS A (NPC),,300,175,175,4.11,171,
31-01-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
31-01-2011,,Giral  LTPS,,250,71,44,1.32,55,
31-01-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
31-01-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
31-01-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
01-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
01-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
01-02-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
01-02-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
01-02-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
01-02-2011,,Total Hydro,,62,25,24,0.60,25,
01-02-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
01-02-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
01-02-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
01-02-2011,,Chabra TPS,,750,604,555,14.70,612,
01-02-2011,,Dholpur GPS,,330,85,105,2.33,97,
01-02-2011,,Ramgarh GPS,,221,116,116,2.85,119,
01-02-2011,,RAPS A (NPC),,300,175,175,4.11,171,
01-02-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
01-02-2011,,Giral  LTPS,,250,71,44,1.32,55,
01-02-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
01-02-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
01-02-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
02-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
02-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
02-02-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
02-02-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
02-02-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
02-02-2011,,Total Hydro,,62,25,24,0.60,25,
02-02-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
02-02-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
02-02-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
02-02-2011,,Chabra TPS,,750,604,555,14.70,612,
02-02-2011,,Dholpur GPS,,330,85,105,2.33,97,
02-02-2011,,Ramgarh GPS,,221,116,116,2.85,119,
02-02-2011,,RAPS A (NPC),,300,175,175,4.11,171,
02-02-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
02-02-2011,,Giral  LTPS,,250,71,44,1.32,55,
02-02-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
02-02-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
02-02-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
03-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
03-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
03-02-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
03-02-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
03-02-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
03-02-2011,,Total Hydro,,62,25,24,0.60,25,
03-02-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
03-02-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
03-02-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
03-02-2011,,Chabra TPS,,750,604,555,14.70,612,
03-02-2011,,Dholpur GPS,,330,85,105,2.33,97,
03-02-2011,,Ramgarh GPS,,221,116,116,2.85,119,
03-02-2011,,RAPS A (NPC),,300,175,175,4.11,171,
03-02-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
03-02-2011,,Giral  LTPS,,250,71,44,1.32,55,
03-02-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
03-02-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
03-02-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
04-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
04-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
04-02-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
04-02-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
04-02-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
04-02-2011,,Total Hydro,,62,25,24,0.60,25,
04-02-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
04-02-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
04-02-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
04-02-2011,,Chabra TPS,,750,604,555,14.70,612,
04-02-2011,,Dholpur GPS,,330,85,105,2.33,97,
04-02-2011,,Ramgarh GPS,,221,116,116,2.85,119,
04-02-2011,,RAPS A (NPC),,300,175,175,4.11,171,
04-02-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
04-02-2011,,Giral  LTPS,,250,71,44,1.32,55,
04-02-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
04-02-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
04-02-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
05-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
05-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
05-02-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
05-02-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
05-02-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
05-02-2011,,Total Hydro,,62,25,24,0.60,25,
05-02-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
05-02-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
05-02-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
05-02-2011,,Chabra TPS,,750,604,555,14.70,612,
05-02-2011,,Dholpur GPS,,330,85,105,2.33,97,
05-02-2011,,Ramgarh GPS,,221,116,116,2.85,119,
05-02-2011,,RAPS A (NPC),,300,175,175,4.11,171,
05-02-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
05-02-2011,,Giral  LTPS,,250,71,44,1.32,55,
05-02-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
05-02-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
05-02-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
06-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
06-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
06-02-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
06-02-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
06-02-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
06-02-2011,,Total Hydro,,62,25,24,0.60,25,
06-02-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
06-02-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
06-02-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
06-02-2011,,Chabra TPS,,750,604,555,14.70,612,
06-02-2011,,Dholpur GPS,,330,85,105,2.33,97,
06-02-2011,,Ramgarh GPS,,221,116,116,2.85,119,
06-02-2011,,RAPS A (NPC),,300,175,175,4.11,171,
06-02-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
06-02-2011,,Giral  LTPS,,250,71,44,1.32,55,
06-02-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
06-02-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
06-02-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
07-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
07-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
07-02-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
07-02-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
07-02-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
07-02-2011,,Total Hydro,,62,25,24,0.60,25,
07-02-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
07-02-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
07-02-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
07-02-2011,,Chabra TPS,,750,604,555,14.70,612,
07-02-2011,,Dholpur GPS,,330,85,105,2.33,97,
07-02-2011,,Ramgarh GPS,,221,116,116,2.85,119,
07-02-2011,,RAPS A (NPC),,300,175,175,4.11,171,
07-02-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
07-02-2011,,Giral  LTPS,,250,71,44,1.32,55,
07-02-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
07-02-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
07-02-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
08-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
08-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
08-02-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
08-02-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
08-02-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
08-02-2011,,Total Hydro,,62,25,24,0.60,25,
08-02-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
08-02-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
08-02-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
08-02-2011,,Chabra TPS,,750,604,555,14.70,612,
08-02-2011,,Dholpur GPS,,330,85,105,2.33,97,
08-02-2011,,Ramgarh GPS,,221,116,116,2.85,119,
08-02-2011,,RAPS A (NPC),,300,175,175,4.11,171,
08-02-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
08-02-2011,,Giral  LTPS,,250,71,44,1.32,55,
08-02-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
08-02-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
08-02-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
09-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
09-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
09-02-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
09-02-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
09-02-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
09-02-2011,,Total Hydro,,62,25,24,0.60,25,
09-02-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
09-02-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
09-02-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
09-02-2011,,Chabra TPS,,750,604,555,14.70,612,
09-02-2011,,Dholpur GPS,,330,85,105,2.33,97,
09-02-2011,,Ramgarh GPS,,221,116,116,2.85,119,
09-02-2011,,RAPS A (NPC),,300,175,175,4.11,171,
09-02-2011,,Barsingsar (NLC),,250,199,197,4.73,197,
09-02-2011,,Giral  LTPS,,250,71,44,1.32,55,
09-02-2011,,Rajwest LTPS (IPP),,1080,165,212,4.75,198,
09-02-2011,,VSLP  LTPS (IPP),,135,0,0,0.00,0,
09-02-2011,,Kalisindh Thermal,,600,0,0,0.00,0,
10-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Maximum Interchange (MW),Maximum Interchange (MW),Energy (MU),Energy (MU),Net Energy MU
10-02-2011,Element,Element,Peak(20:00Hrs) MW,Off Peak(03:00Hrs) MW,Import,Export,Import,Export,Net Energy MU
10-02-2011,,Magnum Diesel (IPP),,25,0,0,0.00,0,
10-02-2011,,Jhajjar(CLP),,1320,567,371,10.45,436,
10-02-2011,,Thermal (Total),,4944,1413,1111,29.47,1228,
10-02-2011,,Total Hydro,,62,25,24,0.60,25,
10-02-2011,,Total Haryana,,5006,1438,1135,30.07,1253,
10-02-2011,Rajasthan,kota TPS,,1240,1088,1000,25.46,1061,
10-02-2011,,suratgarh TPS,,1500,1208,1114,28.51,1188,
