07-02-2011,,Other Hydro,,323,73,132,2.30,96,
07-02-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
07-02-2011,,Total J & K,,956,371,422,7.80,325,
07-02-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
07-02-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
07-02-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
08-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
08-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
08-02-2011,,Other Hydro,,323,73,132,2.30,96,
08-02-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
08-02-2011,,Total J & K,,956,371,422,7.80,325,
08-02-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
08-02-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
08-02-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
09-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
09-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
