14-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
14-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
14-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
14-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
14-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
14-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
14-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
14-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
14-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
14-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
14-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
14-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
15-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
15-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
15-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
15-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
15-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
15-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
15-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
15-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
15-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
15-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
15-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
15-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
16-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
16-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
16-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
16-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
16-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
16-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
16-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
16-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
16-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
16-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
16-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
16-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
17-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
17-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
17-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
17-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
17-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
17-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
17-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
17-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
17-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
17-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
17-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
17-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
18-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
18-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
18-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
18-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
18-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
18-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
18-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
18-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
18-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
18-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
18-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
18-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
19-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
19-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
19-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
19-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
19-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
19-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
19-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
19-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
19-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
19-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
19-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
19-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
20-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
20-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
20-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
20-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
20-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
20-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
20-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
20-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
20-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
20-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
20-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
20-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
21-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
21-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
21-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
21-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
21-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
21-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
21-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
21-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
21-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
21-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
21-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
21-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
22-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
22-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
22-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
22-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
22-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
22-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
22-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
22-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
22-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
22-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
22-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
22-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
23-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
23-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
23-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
23-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
23-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
23-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
23-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
23-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
23-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
