18-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
18-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
18-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
18-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
18-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
18-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
19-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
19-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
19-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
19-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
19-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
19-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
19-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
19-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
19-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
19-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
19-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
19-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
20-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
20-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
20-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
20-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
20-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
20-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
20-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
20-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
20-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
20-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
20-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
20-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
21-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
21-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
21-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
21-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
21-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
21-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
21-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
21-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
21-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
21-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
21-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
21-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
22-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
22-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
22-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
22-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
22-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
22-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
22-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
22-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
22-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
22-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
22-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
22-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
23-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
23-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
23-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
23-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
23-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
23-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
23-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
23-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
23-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
23-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
23-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
23-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
24-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
24-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
24-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
24-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
24-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
24-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
24-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
24-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
24-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
24-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
24-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
24-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
25-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
25-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
25-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
25-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
25-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
25-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
25-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
25-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
25-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
25-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
25-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
25-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
26-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
26-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
26-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
26-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
26-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
26-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
26-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
26-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
26-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
26-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
26-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
26-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
27-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
27-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
27-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
27-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
27-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
27-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
27-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
27-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
27-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
27-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
27-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
27-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
28-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
28-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
28-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
28-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
28-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
28-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
28-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
28-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
28-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
28-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
28-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
28-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
